name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
TotalCapitalization,"2,332,100,000","2,353,000,000","2,404,700,000","2,341,100,000","2,309,400,000","2,291,900,000","2,237,600,000","2,251,700,000","1,770,900,000","1,780,200,000","1,914,800,000","1,918,900,000","1,903,100,000","1,876,400,000","2,004,400,000","1,994,600,000","1,899,100,000","2,352,100,000","2,396,800,000","2,527,800,000","2,508,700,000","2,284,900,000","2,441,800,000","1,475,400,000","1,482,000,000","1,728,000,000","1,630,800,000","1,544,700,000","1,415,700,000","1,317,500,000","1,393,400,000","1,260,100,000","1,222,700,000","1,104,500,000","1,023,900,000","1,047,500,000","933,200,000","838,600,000","-168,400,000","-226,300,000","-232,600,000","-288,300,000","-380,100,000","-414,300,000","-433,500,000","-426,300,000","-248,300,000","-335,800,000","-356,400,000","-386,300,000","-405,500,000","-449,100,000","-522,000,000","-549,600,000","-543,700,000","-570,000,000","-592,500,000","-594,900,000","-573,600,000","-604,800,000","-627,600,000","-620,700,000","-116,400,000","-169,100,000","-172,600,000","-183,600,000","-174,100,000","-168,500,000","-214,900,000","-222,100,000","-71,200,000","-75,600,000","-136,800,000","-141,700,000","25,900,000","18,800,000","-74,300,000","-71,300,000","372,000,000","363,900,000","396,200,000","279,800,000","149,300,000","97,100,000","83,000,000","120,400,000","358,000,000","341,300,000","324,700,000"
CommonStockEquity,"377,300,000","395,700,000","445,400,000","381,100,000","347,800,000","330,900,000","273,900,000","288,400,000","239,200,000","256,400,000","392,900,000","402,400,000","392,100,000","368,800,000","491,300,000","485,800,000","391,400,000","207,800,000","253,000,000","381,300,000","364,900,000","365,900,000","512,500,000","559,400,000","560,500,000","560,600,000","601,800,000","523,600,000","401,200,000","308,400,000","392,800,000","279,400,000","250,800,000","159,400,000","69,200,000","103,000,000","-2,500,000","-75,700,000","-183,800,000","-238,800,000","-243,800,000","-299,200,000","-380,500,000","-414,800,000","-434,000,000","-426,900,000","-248,600,000","-336,100,000","-356,700,000","-386,600,000","-405,800,000","-449,400,000","-522,200,000","-549,800,000","-544,100,000","-570,400,000","-592,900,000","-595,300,000","-574,100,000","-605,300,000","-628,700,000","-621,800,000","-117,700,000","-169,100,000","-172,600,000","-183,600,000","-174,100,000","-168,500,000","-214,900,000","-222,100,000","-71,200,000","-75,600,000","-136,800,000","-141,700,000","-24,200,000","-56,200,000","-74,300,000","-71,300,000","113,600,000","153,500,000","139,600,000","156,600,000","141,200,000","89,000,000","74,900,000","87,600,000","325,200,000","308,500,000","291,700,000"
CapitalLeaseObligations,,"35,500,000","32,200,000","28,700,000","30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-516,200,000","-504,000,000","-458,700,000","-530,700,000","-543,600,000","-566,000,000","-629,900,000","-617,300,000","-417,600,000","-401,400,000","-268,000,000","-257,000,000","-268,400,000","-294,500,000","-174,200,000","-185,500,000","-169,400,000","-492,000,000","-452,600,000","-337,100,000","-356,600,000","-375,000,000","-243,900,000","-213,500,000","-205,300,000","-212,400,000","320,900,000","243,500,000","128,000,000","29,000,000","138,300,000","69,300,000","31,500,000","-59,400,000","-79,800,000","-27,200,000","-131,700,000","-201,200,000","-300,400,000","-348,800,000","-358,200,000","-417,800,000","-500,700,000","-532,900,000","-547,500,000","-544,000,000","-446,200,000","-543,400,000","-567,600,000","-591,100,000","-609,800,000","-648,900,000","-722,500,000","-751,200,000","-744,500,000","-775,600,000","-697,400,000","-699,200,000","-678,400,000","-709,300,000","-737,400,000","-733,500,000","-205,200,000","-253,900,000","-256,800,000","-268,800,000","-243,700,000","-237,900,000","-280,800,000","-287,300,000","-132,300,000","-137,200,000","-194,200,000","-197,500,000","-97,600,000","-127,400,000","-140,300,000","-105,400,000","80,600,000","120,100,000","105,400,000","111,000,000","94,500,000","21,000,000","10,400,000","14,500,000","267,700,000","250,100,000","230,700,000"
WorkingCapital,"339,500,000","389,800,000","346,800,000","328,200,000","344,600,000","342,900,000","312,300,000","285,300,000","262,000,000","280,400,000","265,800,000","245,500,000","194,800,000","174,000,000","275,100,000","255,000,000","429,100,000","477,100,000","711,200,000","814,700,000","675,900,000","508,800,000","569,600,000","186,600,000","327,900,000","1,658,800,000","2,049,300,000","1,917,400,000","1,832,500,000","1,793,900,000","1,723,900,000","1,616,700,000","1,515,900,000","1,513,500,000","1,391,200,000","1,345,100,000","1,244,100,000","1,371,300,000","1,333,700,000","1,257,700,000","1,177,500,000","1,134,000,000","1,095,100,000","977,200,000","892,200,000","965,100,000","970,100,000","933,500,000","1,090,800,000","1,057,400,000","950,700,000","922,000,000","911,600,000","920,200,000","902,000,000","929,400,000","880,600,000","876,500,000","847,700,000","810,900,000","876,200,000","840,900,000","773,900,000","750,400,000","685,200,000","658,100,000","670,600,000","634,600,000","586,700,000","587,100,000","570,900,000","546,000,000","500,200,000","499,000,000","556,100,000","560,100,000","-399,900,000","-319,000,000","-13,200,000","5,100,000","111,500,000","38,400,000","-98,600,000","-149,000,000","-148,300,000","-62,600,000","7,600,000","1,200,000","35,500,000"
InvestedCapital,"2,355,600,000","2,376,100,000","2,427,600,000","2,364,100,000","2,331,900,000","2,314,200,000","2,260,400,000","2,275,000,000","1,785,700,000","1,800,300,000","1,961,300,000","2,005,400,000","1,947,800,000","1,952,900,000","2,081,500,000","2,074,800,000","1,978,000,000","2,436,700,000","2,468,800,000","2,604,600,000","2,597,500,000","2,381,700,000","2,539,500,000","1,632,800,000","1,631,000,000","1,809,100,000","1,721,500,000","1,619,900,000","1,487,700,000","1,404,500,000","1,469,300,000","1,321,200,000","1,285,300,000","1,162,400,000","1,073,100,000","1,086,800,000","969,600,000","875,600,000","-159,200,000","-219,000,000","-227,900,000","-275,700,000","-373,500,000","-408,000,000","-421,000,000","-415,100,000","-242,200,000","-332,000,000","-353,200,000","-381,600,000","-401,400,000","-436,300,000","-519,900,000","-546,300,000","-540,500,000","-566,800,000","-590,300,000","-592,600,000","-570,900,000","-593,800,000","-617,500,000","-608,300,000","-100,000,000","-156,100,000","-156,700,000","-176,800,000","-163,200,000","-131,100,000","-211,500,000","-218,700,000","-64,300,000","-68,300,000","-130,000,000","-133,900,000","39,900,000","26,300,000","444,300,000","350,600,000","421,400,000","376,600,000","409,800,000","292,800,000","226,100,000","274,100,000","213,800,000","201,000,000","606,800,000","557,900,000","1,031,000,000"
TangibleBookValue,"-516,200,000","-504,000,000","-458,700,000","-530,700,000","-543,600,000","-566,000,000","-629,900,000","-617,300,000","-417,600,000","-401,400,000","-268,000,000","-257,000,000","-268,400,000","-294,500,000","-174,200,000","-185,500,000","-169,400,000","-492,000,000","-452,600,000","-337,100,000","-356,600,000","-375,000,000","-243,900,000","-213,500,000","-205,300,000","-212,400,000","320,900,000","243,500,000","128,000,000","29,000,000","138,300,000","69,300,000","31,500,000","-59,400,000","-79,800,000","-27,200,000","-131,700,000","-201,200,000","-300,400,000","-348,800,000","-358,200,000","-417,800,000","-500,700,000","-532,900,000","-547,500,000","-544,000,000","-446,200,000","-543,400,000","-567,600,000","-591,100,000","-609,800,000","-648,900,000","-722,500,000","-751,200,000","-744,500,000","-775,600,000","-697,400,000","-699,200,000","-678,400,000","-709,300,000","-737,400,000","-733,500,000","-205,200,000","-253,900,000","-256,800,000","-268,800,000","-243,700,000","-237,900,000","-280,800,000","-287,300,000","-132,300,000","-137,200,000","-194,200,000","-197,500,000","-97,600,000","-127,400,000","-140,300,000","-105,400,000","80,600,000","120,100,000","105,400,000","111,000,000","94,500,000","21,000,000","10,400,000","14,500,000","267,700,000","250,100,000","230,700,000"
TotalDebt,"1,978,300,000","2,015,900,000","2,014,400,000","2,011,700,000","2,014,100,000","1,983,300,000","1,986,500,000","1,986,600,000","1,546,500,000","1,543,900,000","1,568,400,000","1,603,000,000","1,555,700,000","1,584,100,000","1,590,200,000","1,589,000,000","1,586,600,000","2,228,900,000","2,215,800,000","2,223,300,000","2,232,600,000","2,015,800,000","2,027,000,000","1,073,400,000","1,070,500,000","1,248,500,000","1,119,700,000","1,096,300,000","1,086,500,000","1,096,100,000","1,076,500,000","1,041,800,000","1,034,500,000","1,003,000,000","1,003,900,000","983,800,000","972,100,000","951,300,000","24,600,000","19,800,000","15,900,000","23,500,000","7,000,000","6,800,000","13,000,000","11,800,000","6,400,000","4,100,000","3,500,000","5,000,000","4,400,000","13,100,000","2,300,000","3,500,000","3,600,000","3,600,000","2,600,000","2,700,000","3,200,000","11,500,000","11,200,000","13,500,000","17,700,000","13,000,000","15,900,000","6,800,000","10,900,000","37,400,000","3,400,000","3,400,000","6,900,000","7,300,000","6,800,000","7,800,000","64,100,000","82,500,000","518,600,000","421,900,000","307,800,000","223,100,000","270,200,000","136,200,000","84,900,000","185,100,000","138,900,000","113,400,000","281,600,000","249,400,000","739,300,000"
NetDebt,"1,785,100,000","1,697,900,000","1,763,700,000","1,823,500,000","1,780,700,000","1,782,800,000","1,835,800,000","1,855,100,000","1,396,600,000","1,391,100,000","1,392,700,000","1,441,200,000","1,479,300,000","1,493,500,000","1,385,800,000","1,394,700,000","1,172,100,000","1,899,000,000","1,884,700,000","1,856,400,000","1,905,800,000","1,458,300,000","1,419,000,000","789,500,000","647,600,000","283,700,000","65,000,000","153,900,000",,,,,"26,300,000",,"80,100,000","89,100,000","152,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"402,800,000","230,000,000","162,100,000","56,100,000","40,300,000",,,"128,400,000","89,000,000","48,100,000","194,200,000","176,800,000","15,200,000"
ShareIssued,"77,456,633","77,456,633","77,456,633","77,456,633","77,456,633","77,456,627","77,456,627","77,456,627","77,456,627","77,456,627","77,456,627","77,456,627","77,456,627","77,456,627","77,456,625","77,456,625","77,456,625","77,456,625","77,456,625","77,456,625","77,447,247","77,447,253","77,447,247","77,447,248","77,425,293","77,046,143","76,990,200","76,990,200","76,979,760","76,979,760","76,979,760","76,979,760","76,979,760","76,979,760","76,979,760","76,979,760","76,979,760","76,979,760","76,979,760","76,979,760","76,979,760","76,979,760","76,979,760","76,979,760","76,973,760","76,973,760","72,151,518","76,979,760","72,090,418","71,627,901","70,409,225","70,133,018","70,082,385","68,915,022","68,260,065","68,258,065","67,141,568","66,922,196","66,921,696","66,915,396","66,905,496","66,395,721","65,730,213","65,730,213","65,616,330","65,558,510","65,558,510","65,553,711","65,543,000","65,466,725","65,466,725","65,466,725","65,479,000","65,399,600","65,457,000","65,457,000","65,456,505","65,418,000","65,403,000","67,016,000","67,362,000","69,414,000","71,758,000","71,159,000","69,150,000","72,503,000","73,505,000","74,998,000","75,896,000"
OrdinarySharesNumber,"66,172,030","66,735,913","66,735,745","66,719,142","66,915,399","66,792,968","67,098,411","67,235,786","67,295,704","67,780,410","67,758,485","68,226,070","68,342,140","68,309,431","70,253,231","70,417,806","70,533,749","70,533,515","71,354,446","72,418,302","72,766,606","72,922,565","74,207,115","75,145,799","76,824,093","77,046,143","76,849,629","76,577,841","75,871,645","75,565,409","75,248,277","74,845,708","74,569,101","73,886,050","73,787,513","73,515,568","73,307,969","73,120,357","72,826,241","72,760,097","72,591,923","72,283,318","72,220,768","72,160,218","72,151,518","72,151,518","72,151,518","72,151,518","72,090,418","71,627,901","70,409,225","70,133,018","70,082,385","68,915,022","68,260,065","68,258,065","67,141,568","66,922,196","66,921,696","66,915,396","66,905,496","66,395,721","65,730,213","65,730,213","65,616,330","65,558,510","65,558,510","65,553,711","65,543,000","65,466,725","65,466,725","65,466,725","65,479,000","65,399,600","65,457,000","65,457,000","65,456,505","65,418,000","65,403,000","67,016,000","67,362,000","69,414,000","71,758,000","71,159,000","69,150,000","72,503,000","73,505,000","74,998,000","75,896,000"
PreferredSharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,822,242",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"11,284,603","10,720,720","10,720,888","10,737,491","10,541,234","10,663,659","10,358,216","10,220,841","10,160,923","9,676,217","9,698,142","9,230,557","9,114,487","9,147,196","7,203,394","7,038,819","6,922,876","6,923,110","6,102,179","5,038,323","4,680,641","4,524,688","3,240,132","2,301,449","601,200",,"140,571","412,359","1,108,115","1,414,351","1,731,483","2,134,052","2,410,659","3,093,710","3,192,247","3,464,192","3,671,791","3,859,403","4,153,519","4,219,663","4,387,837","4,696,442","4,758,992","4,819,542","4,822,242","4,822,242",,"4,828,242",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
