name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
	OtherunderPreferredStockDividend,,,"700,000","300,000","2,900,000",,"800,000",,,,"300,000",,"500,000",,"400,000","-200,000","200,000","2,300,000",,"100,000","800,000","1,100,000","600,000","1,200,000","1,200,000","1,800,000","900,000","400,000","1,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400,000",,"34,700,000","8,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"414,500,000","65,300,000","48,000,000","20,200,000","281,500,000","-137,300,000","40,000,000","3,500,000","-48,000,000","22,900,000","561,800,000","15,500,000","33,800,000","-32,900,000","91,300,000","341,300,000","12,800,000","265,600,000","-58,900,000","4,200,000","83,500,000","68,900,000","50,900,000","94,400,000","94,400,000","116,100,000","56,300,000","25,900,000","118,800,000","63,800,000","19,100,000","26,100,000","93,800,000","800,200,000","-15,800,000","11,700,000","-28,200,000","72,900,000","50,700,000","2,500,000","-39,600,000","99,800,000","159,600,000","180,300,000","30,300,000","-212,600,000","-276,700,000","-9,200,000","-56,800,000","101,200,000","111,400,000","102,600,000","92,200,000","299,300,000","162,100,000","115,800,000","96,000,000","33,300,000","-66,300,000","146,800,000","176,300,000","164,800,000","-10,100,000","168,500,000","95,500,000","146,500,000","-52,400,000","46,400,000","90,600,000","25,500,000","54,600,000","-6,500,000","665,100,000","-440,700,000","-31,200,000","-109,900,000","17,100,000","-15,800,000","429,500,000","-200,000","-5,600,000","16,400,000","14,100,000","76,700,000","13,800,000","9,700,000","55,100,000","20,400,000","39,500,000","24,400,000","15,400,000","-5,400,000","4,900,000","-31,100,000","3,700,000","3,500,000","28,800,000","2,400,000","6,100,000","46,500,000","28,900,000","-57,800,000","4,800,000","15,300,000","4,600,000","-93,500,000","52,000,000","38,400,000","61,200,000","-57,900,000","31,600,000","13,700,000","21,900,000","-18,000,000","116,000,000","-10,000,000","1,198,000,000","21,000,000","1,000,000","73,000,000","35,000,000","-16,000,000","7,000,000","45,100,000","36,500,000","71,300,000","49,100,000","51,000,000","75,600,000","63,500,000","86,800,000","-159,000,000","66,600,000","41,200,000","44,300,000","54,900,000","30,300,000","22,000,000","20,000,000"
BasicEPS,,"19.12","15.29","6.44","89.64","-43.24","12.83","1.02","-12.82","6","130.81","3.39","7.5","-7.3","18.84","66.93","2.34","47.28","-10.01","0.72","14.09","11.68","8.45","15.53","15.48","19.09","9.26","4.26","19.17","10.43","2.9","3.92","12.61",,"-2","1.48","-3.51",,"6.01","0.28","-4.48",,"18.02","20.35","3.44",,"-26.55","-0.87","-5.4",,"10.33","9.51","8.56",,"15.05","10.75","8.92",,"-6.16","13.64","16.38",,"-0.94","18.59","10.59",,"-5.82","5.38","10.94",,"6.67","-0.79","80.09",,"-4.59","-18.71","2.91",,"73.02","-0.03","-0.94",,"2.72","13.94","2.36",,"9.28","3.48","1.5",,"2.41","-0.8","0.71",,"0.5","0.45","3.75",,"0.75","-2.36","3.08",,"0.53","1.56","0.46",,"5.09","3.76","5.89",,"3.01","0.92","1.44",,"7.19","-0.65","44.09",,"0.03","1.62","0.65",,"-0.05","0.83","0.66",,"1.02","1.05","1.37",,"1.38","-2.45","1.01",,"0.67","0.61","0.45",,"0.3"
DilutedEPS,,"19.12","15.29","6.44","89.64","-43.24","12.83","1.02","-12.82","6","130.81","3.39","7.5","-7.3","18.8","66.79","2.34","47.25","-10.01","0.72","14.09","11.68","8.45","15.53","15.48","19.09","9.26","4.26","19.17","10.43","2.9","3.92","12.61",,"-2","1.48","-3.51",,"6.01","0.28","-4.48",,"18.02","20.35","3.44",,"-26.55","-0.87","-5.4",,"10.32","9.49","8.54",,"15.01","10.72","8.89",,"-6.16","13.64","16.24",,"-0.94","16.45","9.36",,"-5.82","4.77","9.92",,"6.04","-0.81","80.09",,"-4.59","-18.71","2.88",,"72.67","-0.03","-0.94",,"2.43","12.41","2.1",,"8.31","3.11","1.33",,"2.18","-0.8","0.65",,"0.46","0.42","3.45",,"0.75","-2.36","2.93",,"0.53","1.49","0.46",,"4.58","3.42","5.13",,"2.67","0.92","1.4",,"5.71","-0.65","36.17",,"0.03","1.41","0.65",,"-0.05","0.83","0.66",,"1.02","1.05","1.37",,"1.38","-2.45","1.01",,"0.67","0.61","0.45",,"0.3"
BasicAverageShares,,"3,185,146","3,142,000","3,140,700","3,139,700","3,179,926","3,138,900","3,390,500","3,710,200","3,750,000","4,243,500","4,514,900","4,573,333","4,561,644","4,799,300","5,029,600","5,485,600","5,666,244","5,890,100","5,972,222","5,919,600","5,993,151","6,010,200","6,080,900","6,099,500","6,176,008","6,081,100","6,080,800","6,194,500","6,538,830","6,493,900","6,658,163","7,431,700",,"7,919,000","7,959,000","7,975,000",,"8,431,000","8,671,000","8,834,000",,"8,858,000","8,859,951","8,825,000",,"10,421,846","10,516,000","10,518,519",,"10,784,124","10,788,644","10,771,028",,"10,770,764","10,772,093","10,762,332",,"10,762,987","10,762,463","10,763,126",,"10,744,681","9,064,013","9,017,941",,"9,003,436","8,624,535","8,281,536",,"8,185,907","8,227,848","8,304,408",,"6,797,386","5,873,864","5,876,289",,"5,881,950","6,666,667","5,957,447",,"5,183,824","5,502,152","5,847,458",,"5,937,500","5,862,069","5,858,000",,"6,390,041","6,750,000","6,901,408",,"7,400,000","7,777,778","7,680,000",,"8,133,333","9,383,117","9,383,117",,"9,056,604","9,807,692","10,000,000",,"10,216,110","10,212,766","10,390,492",,"10,498,339","14,891,304","15,208,333",,"16,133,519","15,384,615","27,171,694",,"33,333,333","32,985,000","33,661,000",,"54,765,101","54,337,349","55,303,030",,"48,137,255","48,571,429","55,182,482",,"62,898,551","64,897,959","65,940,594",,"66,119,403","67,333,333","67,333,333",,"66,666,667"
DilutedAverageShares,,"3,185,146","3,142,000","3,140,700","3,139,700","3,179,926","3,138,900","3,390,500","3,710,200","3,750,000","4,243,500","4,514,900","4,573,333","4,561,644","4,811,300","5,040,500","5,486,500","5,669,841","5,890,100","5,972,222","5,919,600","5,993,151","6,010,200","6,080,900","6,099,500","6,176,008","6,081,100","6,080,800","6,194,500","6,538,830","6,493,900","6,658,163","7,431,700",,"7,919,000","7,959,000","8,032,000",,"8,431,000","8,671,000","8,834,000",,"8,859,000","8,859,951","8,826,000",,"10,421,846","10,517,000","10,518,519",,"10,794,574","10,811,380","10,796,253",,"10,799,467","10,802,239","10,798,650",,"10,762,987","10,762,463","10,855,911",,"10,744,681","10,243,161","10,202,991",,"9,831,144","9,727,463","9,133,065",,"9,039,735","8,227,848","8,304,408",,"6,797,386","5,937,500","5,937,500",,"5,910,279","6,666,667","5,957,447",,"5,802,469","6,180,500","6,571,429",,"6,630,566","6,559,486","5,858,000",,"7,064,220","7,397,260","7,538,462",,"8,043,478","8,333,333","8,347,826",,"8,133,333","9,863,481","9,863,481",,"9,056,604","10,268,456","10,000,000",,"11,353,712","11,228,070","11,929,825",,"15,084,746","14,891,304","15,642,857",,"16,133,519","15,384,615","27,171,694",,"33,333,333","32,985,000","33,661,000",,"54,765,101","54,337,349","55,303,030",,"48,137,255","48,571,429","55,182,482",,"62,898,551","64,897,959","65,940,594",,"66,119,403","67,333,333","67,333,333",,"66,666,667"
TotalExpenses,"306,100,000","118,800,000","104,400,000","113,200,000","-30,300,000","150,100,000","154,400,000","134,700,000","108,100,000","108,800,000","79,100,000","85,800,000","348,000,000","335,000,000","345,000,000","360,300,000","415,600,000","420,400,000","429,300,000","593,300,000","570,000,000","643,500,000","555,000,000","543,800,000","466,200,000","492,400,000","518,800,000","485,700,000","475,600,000","617,200,000","562,300,000","505,700,000","502,300,000","535,600,000","500,100,000","536,700,000","814,900,000","691,200,000","737,200,000","921,300,000","1,070,900,000","906,500,000","944,400,000","915,100,000","918,100,000","917,400,000","1,098,500,000","1,038,300,000","1,041,600,000","1,019,800,000","963,900,000","1,034,400,000","1,034,200,000","1,030,900,000","960,400,000","1,129,200,000","943,900,000","1,050,300,000","1,308,400,000","977,800,000","1,002,400,000","1,132,400,000","1,241,700,000","1,023,600,000","909,500,000","944,500,000","854,500,000","817,000,000","818,300,000","941,100,000","996,800,000","1,014,400,000","1,093,200,000","1,423,200,000","1,416,800,000","677,500,000","138,300,000","79,300,000","161,900,000","161,000,000","90,600,000","298,500,000","32,400,000","33,000,000","39,800,000","270,800,000","62,000,000","55,500,000","48,700,000","131,200,000","34,500,000","36,700,000","37,100,000","197,000,000","36,800,000","38,400,000","36,500,000","56,100,000","28,200,000","73,000,000","29,800,000","13,300,000","56,400,000","59,600,000","38,700,000","122,100,000","38,500,000","38,400,000","38,400,000","40,000,000","35,800,000","33,100,000","29,700,000","31,000,000","24,000,000","25,000,000","30,000,000","35,000,000","31,000,000","34,000,000","126,000,000","112,000,000","127,000,000",,,,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"414,500,000","60,900,000","48,700,000","20,500,000","284,400,000","-137,500,000","40,800,000","3,500,000","-48,000,000","22,500,000","562,100,000","15,500,000","34,300,000","-33,300,000","91,700,000","341,100,000","13,000,000","267,900,000","-58,900,000","4,300,000","84,300,000","70,000,000","51,500,000","95,600,000","95,600,000","117,900,000","57,200,000","26,300,000","120,400,000","92,600,000","11,400,000","19,600,000","93,800,000","836,500,000","-17,300,000","3,800,000","-28,200,000","72,900,000","50,700,000","2,500,000","-39,600,000","99,800,000","159,600,000","180,300,000","30,300,000","-212,600,000","-276,700,000","-9,200,000","-56,800,000","101,200,000","111,400,000","102,600,000","92,200,000","277,900,000","162,100,000","115,800,000","96,000,000","33,300,000","-66,300,000","146,800,000","176,300,000","145,000,000","-50,800,000","57,100,000","86,900,000","56,700,000","37,400,000","84,400,000","102,100,000","52,000,000","54,600,000","-20,700,000","-5,100,000","-161,800,000","-44,800,000","-100,000,000","17,100,000","-15,800,000","429,500,000","-200,000","-5,600,000","31,300,000","14,100,000","76,700,000","13,800,000","9,700,000","55,100,000","6,600,000","8,900,000","24,400,000","15,400,000","600,000","4,900,000","-31,100,000","3,700,000","3,500,000","28,800,000","68,400,000","6,600,000","-17,600,000","29,100,000","-11,800,000","6,900,000","18,400,000","7,600,000","-90,400,000","55,000,000","41,500,000","64,200,000","-29,100,000","35,100,000","20,400,000","28,500,000","-10,000,000","49,000,000","-3,000,000","84,000,000","33,000,000","12,000,000","73,000,000","35,000,000","-16,000,000","7,000,000","45,100,000","36,500,000","71,300,000","49,100,000","51,000,000","75,600,000","63,500,000","86,800,000","-159,000,000","66,600,000","41,200,000","44,300,000","54,900,000","30,300,000","22,000,000","20,000,000"
NormalizedIncome,"246,626,240.434","58,844,247.788","46,144,000","25,099,000","109,312,400","-137,500,000","58,100,000","3,500,000","-48,100,000","18,200,000","23,000,000","12,700,000","35,300,000","-26,500,000","29,800,000","-17,500,000","13,900,000","260,600,000","-73,100,000","4,600,000","76,400,000","82,200,000","44,800,000","93,000,000","96,100,000","118,200,000","56,800,000","22,400,000","119,900,000","92,100,000","118,200,000","19,600,000","93,700,000","162,300,000","12,800,000","4,100,000","-28,200,000","72,900,000","50,700,000","2,500,000","-39,600,000","99,800,000","159,600,000","180,300,000","30,300,000","-212,600,000","-276,700,000","-9,200,000","-56,800,000","101,200,000","111,400,000","102,600,000","92,200,000","277,900,000","162,100,000","115,800,000","96,000,000","33,300,000","-66,300,000","146,800,000","176,300,000","145,000,000","-50,800,000","57,100,000","86,900,000","56,700,000","37,400,000","84,400,000","93,273,219.178","52,000,000","54,600,000","-20,700,000","900,000","-161,800,000","-44,800,000","-100,000,000","17,100,000","-110,800,000","429,500,000","-200,000","-5,600,000","19,700,000","14,100,000","63,800,000","10,800,000","9,700,000","55,100,000","6,600,000","8,900,000","24,400,000","15,400,000","600,000","4,900,000","-31,100,000","3,700,000","3,500,000","28,800,000","2,400,000","6,600,000","-17,600,000","29,100,000","-11,800,000","6,900,000","18,400,000","7,600,000","-90,400,000","55,000,000","41,500,000","64,200,000","-29,100,000","34,900,000","20,600,000","27,800,000","-10,000,000","49,000,000","-3,000,000","84,000,000","54,000,000","7,000,000","32,000,000","35,000,000","-16,000,000","7,000,000","45,100,000","36,500,000","71,300,000","49,100,000","51,000,000","75,600,000","63,500,000","86,800,000","-159,000,000","66,600,000","41,200,000","44,300,000","54,900,000","30,300,000","22,000,000","20,000,000"
InterestExpense,"17,600,000","4,900,000","4,700,000","4,100,000","3,900,000","3,500,000","3,400,000","2,000,000","600,000","500,000","900,000","500,000","3,700,000","3,700,000","3,800,000","4,100,000","5,900,000","5,100,000","4,900,000","10,900,000","11,100,000","11,500,000","10,300,000","10,000,000","10,100,000","10,100,000","11,900,000","10,300,000","10,200,000","11,700,000","11,300,000","10,900,000","10,900,000","16,400,000","12,800,000","12,900,000","13,100,000","13,100,000","13,200,000","14,700,000","16,300,000","16,500,000","17,100,000","18,300,000","18,900,000","20,600,000","20,400,000","37,500,000","19,400,000","-30,300,000","36,100,000","34,600,000","32,600,000","28,900,000","27,800,000","26,300,000","11,700,000","-29,100,000","24,800,000","24,600,000","24,200,000","25,800,000","24,200,000","23,900,000","22,800,000","2,300,000","20,200,000","12,500,000","13,600,000","18,800,000","17,300,000","17,500,000","18,200,000","17,800,000","19,500,000","6,500,000","1,900,000","3,900,000","4,000,000","4,100,000","4,100,000","3,700,000","2,800,000","4,000,000","4,200,000","23,200,000","21,400,000","22,400,000","18,800,000","14,000,000","12,300,000","11,800,000","11,600,000","11,500,000","11,500,000","12,900,000","14,100,000","11,500,000","12,200,000","10,100,000","12,000,000","14,500,000","17,100,000","21,700,000","25,500,000","32,200,000","25,000,000","25,500,000","20,400,000","23,200,000","19,000,000","18,600,000","16,700,000","15,000,000","12,000,000","13,000,000","17,000,000","35,000,000","31,000,000","34,000,000","33,000,000","34,000,000","34,000,000",,,,,,,,,,,,,,,,
NetInterestIncome,"-17,600,000","-4,900,000","-4,700,000","-4,100,000","-3,900,000","-3,500,000","-3,400,000","-2,000,000","-600,000","-500,000","-900,000","-500,000","-3,700,000","-3,700,000","-3,800,000","-4,100,000","-5,900,000","-5,100,000","-4,900,000","-10,900,000","-11,100,000","-11,500,000","-10,300,000","-10,000,000","-10,100,000","-10,100,000","-11,900,000","-10,300,000","-10,200,000","-11,700,000","-11,300,000","-10,900,000","-10,900,000","-16,400,000","-12,800,000","-12,900,000","-13,100,000","-13,100,000","-13,200,000","-14,700,000","-16,300,000","-16,500,000","-17,100,000","-18,300,000","-18,900,000","-20,600,000","-20,400,000","-37,500,000","-19,400,000","30,300,000","-36,100,000","-34,600,000","-32,600,000","-28,900,000","-27,800,000","-26,300,000","-11,700,000","29,100,000","-24,800,000","-24,600,000","-24,200,000","-25,800,000","-24,200,000","-23,900,000","-22,800,000","-2,300,000","-20,200,000","-12,500,000","-13,600,000","-18,800,000","-17,300,000","-17,500,000","-18,200,000","-17,800,000","-19,500,000","-6,500,000","-1,900,000","-3,900,000","-4,000,000","-4,100,000","-4,100,000","-3,700,000","-2,800,000","-4,000,000","-4,200,000","-23,200,000","-21,400,000","-22,400,000","-18,800,000","-14,000,000","-12,300,000","-11,800,000","-11,600,000","-11,500,000","-11,500,000","-12,900,000","-14,100,000","-11,500,000","-12,200,000","-10,100,000","-12,000,000","-14,500,000","-17,100,000","-21,700,000","-25,500,000","-32,200,000","-25,000,000","-25,500,000","-20,400,000","-23,200,000","-19,000,000","-18,600,000","-16,700,000","-15,000,000","-12,000,000","-13,000,000","-17,000,000","-35,000,000","-31,000,000","-34,000,000","-33,000,000","-34,000,000","-34,000,000",,,,,,,,,,,,,,,,
EBIT,"422,700,000","61,400,000","55,800,000","19,900,000","285,600,000","-140,600,000","47,700,000","-10,400,000","-65,400,000","5,700,000","9,300,000","100,000","41,600,000","-63,100,000","23,800,000","2,000,000","17,400,000","263,200,000","-89,700,000","5,100,000","97,900,000","57,700,000","44,700,000","119,000,000","122,200,000","144,300,000","67,200,000","13,900,000","162,000,000","-39,100,000","146,400,000","49,200,000","139,200,000","74,400,000","14,000,000","47,300,000","-19,400,000","99,000,000","97,500,000","21,800,000","-10,500,000","170,000,000","275,400,000","322,100,000","67,300,000","-536,200,000","-460,100,000","38,400,000","-84,300,000","151,600,000","227,600,000","210,800,000","164,500,000","347,300,000","253,600,000","98,000,000","125,600,000","-21,300,000","-106,000,000","217,700,000","247,100,000","141,500,000","-53,900,000","120,500,000","136,400,000","66,300,000","58,400,000","136,600,000","159,600,000","66,400,000","104,200,000","10,000,000","10,600,000","-218,000,000","-57,900,000","-118,500,000","17,900,000","-20,300,000","388,200,000","7,000,000","-3,400,000","165,200,000","2,800,000","4,000,000","4,200,000","153,200,000","21,400,000","22,400,000","18,800,000","88,700,000","12,300,000","11,800,000","11,600,000","35,300,000","11,500,000","12,900,000","14,100,000","46,700,000","12,200,000","10,100,000","12,000,000","56,100,000","17,100,000","21,700,000","25,500,000","32,200,000","25,000,000","25,500,000","20,400,000","23,200,000","19,000,000","18,600,000","16,700,000","15,000,000","12,000,000","13,000,000","17,000,000","35,000,000","31,000,000","34,000,000","33,000,000","34,000,000","34,000,000",,,,,,,,,,,,,,,,
ReconciledDepreciation,"29,800,000","10,000,000","7,800,000","3,700,000","8,300,000","7,300,000","9,600,000","4,000,000","4,800,000","-3,500,000","6,700,000","4,600,000","14,600,000","29,800,000","12,200,000","5,100,000","17,400,000","20,700,000","1,800,000","22,800,000","22,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,300,000","32,800,000","16,800,000","8,700,000","9,400,000","9,600,000","14,600,000","7,800,000",,"2,100,000","1,900,000","1,800,000","6,200,000","23,900,000","16,600,000","16,400,000","18,600,000","20,900,000","17,500,000","10,100,000","53,100,000","18,000,000","9,000,000","5,300,000","31,200,000","28,300,000","11,800,000","15,100,000","21,900,000","22,200,000","24,100,000","31,000,000","46,500,000","38,900,000","30,300,000","26,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"413,700,000","61,700,000","47,800,000","20,500,000","283,700,000","-137,500,000","58,100,000","3,500,000","-48,100,000","18,200,000","23,000,000","12,700,000","35,300,000","-26,500,000","29,800,000","-17,500,000","13,900,000","260,600,000","-73,100,000","4,600,000","76,400,000","82,200,000","44,800,000","93,000,000","96,100,000","118,200,000","56,800,000","22,400,000","119,900,000","92,100,000","118,200,000","19,600,000","93,700,000","162,300,000","12,800,000","4,100,000","-28,200,000","72,900,000","50,700,000","2,500,000","-39,600,000","99,800,000","159,600,000","180,300,000","30,300,000","-212,600,000","-276,700,000","-9,200,000","-56,800,000","101,200,000","111,400,000","102,600,000","92,200,000","277,900,000","162,100,000","115,800,000","96,000,000","33,300,000","-66,300,000","146,800,000","176,300,000","145,000,000","-50,800,000","57,100,000","86,900,000","56,700,000","37,400,000","84,400,000","102,100,000","52,000,000","54,600,000","-20,700,000","-5,100,000","-161,800,000","-44,800,000","-100,000,000","17,100,000","-110,800,000","429,500,000","-200,000","-5,600,000","19,700,000","14,100,000","63,800,000","10,800,000","9,700,000","55,100,000","6,600,000","8,900,000","24,400,000","15,400,000","600,000","4,900,000","-31,100,000","3,700,000","3,500,000","28,800,000","2,400,000","6,600,000","-17,600,000","29,100,000","-11,800,000","6,900,000","18,400,000","7,600,000","-90,400,000","55,000,000","41,500,000","64,200,000","-29,100,000","34,900,000","20,600,000","27,800,000","-10,000,000","49,000,000","-3,000,000","84,000,000","54,000,000","7,000,000","32,000,000","35,000,000","-16,000,000","7,000,000","45,100,000","36,500,000","71,300,000","49,100,000","51,000,000","75,600,000","63,500,000","86,800,000","-159,000,000","66,600,000","41,200,000","44,300,000","54,900,000","30,300,000","22,000,000","20,000,000"
TotalUnusualItemsExcludingGoodwill,"180,100,000","3,500,000","2,000,000","-6,300,000","180,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,900,000",,,,"-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"180,100,000","3,500,000","2,000,000","-6,300,000","180,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,900,000",,,,"-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxRateForCalcs,"0.072","0.184","0.172","0.27","0.036","0.025","0.27","0.27","0.27","0.4","0.4","0.4","0.103","0.344","0.4","0.4","0.4","0.4","0","0.4","0.288","0.35","0.227","0.219","0.27","0.204","0.148","0.35","0.274","0.35","0.354","0.172","0.218","0.35","0.35","0.276","0.277","0.055","0.204","0.35","0.007","0.221","0.286","0.292","0.254","0.35","0.314","0.35","0.317","0.325","0.336","0.317","0.237","0.101","0.307","0.4","0.236","0.4","0.4","0.287","0.253","0.4","0.302","0.4","0.395","0.35","0.377","0.36","0.316","0.13","0.253","0.4","0.4","0.4","0.4","0.186","0.4","0.347","0.129","0.4","0.253","0.4","0","0","0","0.042","0","0","0","0.197","0","0","0","0.4","0","0","0","0.153","0","0","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"13,026,240.434","644,247.788","344,000","-1,701,000","6,512,400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4,073,219.178","0","0","0","-4,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
