name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
	CurrentLiabilities,"69,182,000,000","74,118,000,000","74,629,000,000","69,505,000,000","68,784,000,000","69,065,000,000","55,233,000,000","47,269,000,000","42,159,932,401","41,972,480,475","34,767,263,530","31,729,035,540","30,295,026,186","33,173,778,699","29,651,523,933","27,523,018,655","33,666,094,068","18,873,778,740","17,686,793,025","13,091,838,826","12,714,702,781","10,253,664,153","8,889,368,812","6,795,409,522","6,368,008,698","5,599,671,769","5,002,274,927","4,282,108,909","3,910,144,242","4,163,273,976","2,540,217,453","2,568,060,253","2,164,029,366","1,994,886,265","1,632,824,570","1,880,898,515","1,706,291,695","1,606,455,513","1,158,541,462","950,816,041","854,748,199","650,281,889","626,037,525","588,027,405.626","588,825,347.601","692,503,949.512","673,006,654.491","671,252,752.496","547,297,253.568","454,450,048.03","420,689,191.69","306,084,358.925","317,424,359.39","291,245,225.747","270,424,603.27","149,755,100.754","123,041,131.862","141,517,614.98","138,743,764.2","87,317,893.087","61,704,585.067","59,771,198.3","63,928,443.839"
		PayablesAndAccruedExpenses,"26,991,000,000","27,423,000,000","26,259,000,000","22,935,000,000","22,934,000,000","25,216,000,000","22,588,000,000","20,439,000,000","17,398,107,728","18,362,175,207","16,397,223,233","14,761,005,569","15,018,142,522","13,876,243,855","12,854,318,082","11,623,343,270","14,889,612,123","7,693,829,411","6,993,964,056","6,600,569,837","5,135,937,175","4,494,494,110","4,276,492,261","3,765,245,286","3,141,477,907","3,130,060,717","2,721,425,682","2,499,016,330","2,041,799,845","1,818,830,495","1,546,543,135","1,331,684,151","1,290,105,090","1,154,175,453","1,177,249,652","1,285,161,363","1,219,062,128","1,372,410,712","881,749,413","671,539,284","589,020,091","535,532,235","438,461,109","311,782,744.529","312,205,827.768","339,230,268.857","324,688,138.337","390,506,893.52","273,218,975.81","210,465,966.005","212,802,406.833","142,056,829.833","93,404,266.98","78,653,436.836","110,121,869.9","57,638,451.755","39,710,972.636","40,693,762.883","30,150,321.97","24,986,933.523","22,818,679.084","20,096,260.45","14,696,630.159"
			Payables,"20,956,000,000","26,952,000,000","25,789,000,000","22,441,000,000","18,780,000,000","24,683,000,000","22,060,000,000","19,851,000,000","13,825,640,481","17,736,787,936","15,765,974,549","14,117,819,533","12,684,290,323","13,217,835,808","12,220,841,249","11,001,698,362","12,772,259,600","7,118,409,104","6,450,988,901","6,101,929,871","3,885,376,852","4,083,958,016","3,902,653,496","3,438,888,530","2,475,067,697","2,866,864,773","2,469,705,761","2,270,098,756","1,583,870,822","1,617,636,928","1,373,101,903","1,169,845,620","1,141,445,160","1,016,380,575","1,047,176,575","1,163,842,062","1,115,812,768","1,277,305,581","793,494,417","589,734,806","519,257,139","472,786,225","380,415,047","258,576,742.828","258,927,626.536","290,299,802.464","231,236,295.319","350,084,661.048","236,986,891.662","210,465,966.005","151,280,147.428","142,056,829.833","93,404,266.98","78,653,436.836","72,382,980.397","57,638,451.755","39,710,972.636","40,693,762.883","30,150,321.97","24,986,933.523","22,818,679.084","20,096,260.45","14,696,630.159"
				AccountsPayable,"12,294,000,000","13,386,000,000","12,925,000,000","10,969,000,000","11,714,000,000","13,599,000,000","11,108,000,000","9,416,000,000","7,459,203,252","8,314,060,992","7,029,505,820","6,416,823,521","7,278,791,082","7,679,780,572","7,654,067,391","6,054,256,191","5,944,501,681","4,143,374,543","3,794,225,569","3,517,158,340","2,304,111,525","2,152,769,646","2,171,110,809","2,082,438,868","1,637,545,824","1,595,409,419","1,532,591,707","1,472,683,797","1,023,672,151","965,431,397","970,132,455","763,256,074","736,318,369","672,536,795","622,248,619","595,283,281","625,913,266","465,865,801","291,045,743","198,784,840","294,477,061","232,615,214","138,657,593","258,576,742.828","258,927,626.536","290,299,802.464","231,236,295.319","350,084,661.048","236,986,891.662","210,465,966.005","151,280,147.428","142,056,829.833","93,404,266.98","78,653,436.836","72,382,980.397","57,638,451.755","39,710,972.636","40,693,762.883","30,150,321.97","24,986,933.523","22,818,679.084","20,096,260.45","14,696,630.159"
				TotalTaxPayable,"1,449,000,000","1,367,000,000","1,175,000,000","1,078,000,000","1,019,000,000","1,236,000,000","1,045,000,000","1,048,000,000","927,463,089","833,788,065","928,723,072","669,154,536","1,084,241,429","987,207,973","934,733,132","1,326,151,122","1,641,379,425","549,258,055","416,539,458","429,769,608","339,452,319","366,278,593","363,284,813","385,226,097","315,299,656","317,400,093","265,930,261","216,034,596","216,456,010","207,172,862","196,218,724","220,604,123","209,328,113","135,373,323","150,941,724","161,772,241","117,864,771","102,504,782","142,256,695","86,672,317","75,500,287","76,048,087","54,745,686",,,,,,,,,,,,,,,,,,,,
				DividendsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,"400,000,000",,"589,000,000",,"492,000,000",,,,"418,500,869",,,,"837,421,345",,"495,023,549",,"3,296,151,348",,,"20,233,714","17,049,103",,,,"11,216,780",,,,"10,395,726",,,"9,195,558",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"6,813,000,000","12,199,000,000","11,100,000,000","10,394,000,000","5,555,000,000","9,848,000,000","9,907,000,000","9,387,000,000","5,020,473,271","8,588,938,879","7,807,745,657","7,031,841,476","3,483,836,467","4,550,847,263","3,137,017,177","3,621,291,049","1,890,227,146","2,425,776,506","2,240,223,874","2,134,768,209","1,224,763,905","1,564,909,777","1,368,257,874","971,223,565","511,005,437","954,055,261","671,183,793","581,380,363","333,346,935","445,032,669","206,750,724","176,789,865","195,798,678","208,470,457","273,986,232","406,786,540","372,034,731","708,934,998","360,191,979","304,277,649","149,279,791","164,122,924","187,011,768",,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"6,035,000,000","471,000,000","470,000,000","494,000,000","4,154,000,000","533,000,000","528,000,000","588,000,000","3,572,467,247","625,387,271","631,248,684","643,186,036","2,333,852,199","658,408,047","633,476,833","621,644,908","2,117,352,523","575,420,307","542,975,155","498,639,966","1,250,560,323","410,536,094","373,838,765","326,356,756","666,410,210","263,195,944","251,719,921","228,917,574","457,929,023","201,193,567","173,441,232","161,838,531","148,659,930","137,794,878","130,073,077","121,319,301","103,249,360","95,105,131","88,254,996","81,804,478","69,762,952","62,746,010","58,046,062","53,206,001.702","53,278,201.231","48,930,466.393","93,451,843.018","40,422,232.472","36,232,084.148",,"61,522,259.405",,,,"37,738,889.503",,,,,,,,
				InterestPayable,,,,,,,,,"68,413,048",,,,"103,016,365",,,,"84,604,548",,,,"32,931,518",,,,"13,838,961",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,,,,,"367,000,000",,,,"367,448,156",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,"178,771,740",,,,"168,404,481",,,,"92,206,022",,,,"80,799,443",,,,,,,,,"173,590,307","113,325,353","145,524,036","135,915,909","116,285,831",,,,,,,"86,008,912",,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"30,516,000,000","36,751,000,000","37,690,000,000","37,924,000,000","36,011,000,000","36,026,000,000","24,462,000,000","20,576,000,000","16,316,282,473","14,838,803,823","10,587,149,173","10,692,421,425","6,887,309,589","13,571,544,004","11,329,152,241","11,496,943,520","12,710,213,398","5,819,378,028","5,924,906,000","3,115,803,370","3,560,488,641","2,377,417,044","1,540,973,395","947,766,159","774,599,341","536,996,185","446,631,874","452,201,931","453,478,628","947,080,758",,,,,,,,,,,,,"187,576,416",,,,,,,,,,,,,,,,,,,,
			CurrentDebt,"30,516,000,000","36,751,000,000","37,690,000,000","37,924,000,000","36,011,000,000","36,026,000,000","24,462,000,000","20,576,000,000","16,316,282,473","14,838,803,823","10,587,149,173","10,692,421,425","6,887,309,589","13,571,544,004","11,329,152,241","11,496,943,520","12,710,213,398","5,819,378,028","5,924,906,000","3,115,803,370","3,560,488,641","2,377,417,044","1,540,973,395","947,766,159","774,599,341","536,996,185","446,631,874","452,201,931","453,478,628","947,080,758",,,,,,,,,,,,,"187,576,416",,,,,,,,,,,,,,,,,,,,
				LineOfCredit,"0",,"608,000,000",,"608,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"30,516,000,000",,"37,082,000,000",,"35,403,000,000",,,,"16,316,282,473",,,,"6,887,309,589",,"11,329,152,241",,"12,710,213,398",,,"3,115,803,370","3,560,488,641",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"11,675,000,000","9,944,000,000","10,680,000,000","8,646,000,000","9,472,000,000","7,823,000,000","8,183,000,000","6,254,000,000","7,899,322,304","8,771,501,445","7,782,891,124","6,275,608,546","8,221,169,594","5,725,990,840","5,468,053,610","4,402,731,865","5,974,062,525","5,360,571,301","4,767,922,969","3,375,465,619","3,937,477,522","3,381,752,999","3,071,903,156","2,082,398,077","2,451,931,450","1,932,614,867","1,834,217,371","1,330,890,648","1,414,865,769","1,223,772,416","880,348,965","1,090,852,066","738,008,367","724,424,981",,,,,,"17,299,500","179,719,196",,,,,,,,,,,,,,"160,049.064",,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,299,500","17,404,821",,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"11,675,000,000","9,944,000,000","10,680,000,000","8,646,000,000","9,472,000,000","7,823,000,000","8,183,000,000","6,254,000,000","7,899,322,304","8,771,501,445","7,782,891,124","6,275,608,546","8,221,169,594","5,725,990,840","5,468,053,610","4,402,731,865","5,974,062,525","5,360,571,301","4,767,922,969","3,375,465,619","3,937,477,522","3,381,752,999","3,071,903,156","2,082,398,077","2,451,931,450","1,932,614,867","1,834,217,371","1,330,890,648","1,414,865,769","1,223,772,416","880,348,965","1,090,852,066","738,008,367","724,424,981",,,,,,,"162,314,375",,,,,,,,,,,,,,"160,049.064",,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"455,574,918","595,737,152","487,229,567","234,044,801","276,792,049","261,977,257",,"114,749,654",,"276,244,661.096","276,619,519.833","353,273,680.654","348,318,516.155","280,745,858.976","274,078,277.759","243,984,082.025","207,886,784.858","164,027,529.092","224,020,092.41","212,591,788.911","160,142,684.306","92,116,648.999","83,330,159.226","100,823,852.097","108,593,442.23","62,330,959.564","38,885,905.982","39,674,937.85","49,231,813.68"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"25,284,000,000","26,256,000,000","26,581,000,000","29,824,000,000","28,313,000,000","30,318,000,000","34,441,000,000","33,198,000,000","33,415,515,509","37,589,588,641","39,610,771,540","38,206,314,317","38,598,122,980","31,127,825,598","22,876,011,734","22,282,683,563","21,491,569,911","17,492,001,616","16,643,202,920","8,260,361,814","8,198,486,644","8,051,191,275","5,869,268,975","5,881,444,075","5,720,379,805","1,164,806,572","1,157,746,655","1,171,091,954","1,174,727,153","1,184,734,352","48,092,750","48,308,692","48,524,633","48,740,575","45,227,392","45,382,710","49,180,880","11,003,872","11,509,937","0","0","0","3,440,593","810,959.252","812,059.709","812,659.063","1,627,330.756","1,625,695","1,623,187.577","1,624,494.924","2,435,439.96","2,435,432.552","0","0","0","0","0","0","0","0","0","0","0"
		LongTermDebtAndCapitalLeaseObligation,"20,286,000,000","21,253,000,000","22,369,000,000","25,064,000,000","24,146,000,000","26,062,000,000","29,912,000,000","29,072,000,000","29,220,254,767","33,597,170,400","35,595,921,305","34,304,414,250","34,650,673,553","28,018,488,022","19,737,568,172","19,157,574,462","18,354,608,260","16,842,340,000","16,430,000,000","8,058,700,000","8,065,980,000","7,979,400,000","5,797,264,200","5,809,225,800","5,657,182,650","1,101,600,000","1,104,732,000","1,117,944,000","1,121,418,000","1,131,264,000",,,,,,,,,,,,,"812,500",,,,,,,,,,,,,,,,,,,,
			LongTermDebt,"19,537,000,000","20,600,000,000","21,673,000,000","24,465,000,000","24,146,000,000","26,062,000,000","29,912,000,000","29,072,000,000","29,220,254,767","33,597,170,400","35,595,921,305","34,304,414,250","34,650,673,553","28,018,488,022","19,737,568,172","19,157,574,462","18,354,608,260","16,842,340,000","16,430,000,000","8,058,700,000","8,065,980,000","7,979,400,000","5,797,264,200","5,809,225,800","5,657,182,650","1,101,600,000","1,104,732,000","1,117,944,000","1,121,418,000","1,131,264,000",,,,,,,,,,,,,"812,500",,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"749,000,000","653,000,000","696,000,000","599,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"3,592,000,000","3,624,000,000","3,657,000,000","3,978,000,000","3,838,000,000","3,865,000,000","3,915,000,000","3,786,000,000","3,847,440,251","3,510,637,426","3,536,174,707","3,562,005,006","3,607,882,808","3,011,518,503","3,040,657,474","3,030,371,251","3,045,259,390","649,661,616","213,202,920","201,661,814","132,506,644","71,791,275","72,004,775","72,218,275","63,197,155","63,206,572","53,014,655","53,147,954","53,309,153","53,470,352","48,092,750","48,308,692","48,524,633","48,740,575","45,227,392","45,382,710","49,180,880","11,003,872","11,509,937",,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"3,592,000,000","3,624,000,000","3,657,000,000","3,978,000,000","3,838,000,000","3,865,000,000","3,915,000,000","3,786,000,000","3,847,440,251","3,510,637,426","3,536,174,707","3,562,005,006","3,607,882,808","3,011,518,503","3,040,657,474","3,030,371,251","3,045,259,390","649,661,616","213,202,920","201,661,814","132,506,644","71,791,275","72,004,775","72,218,275","63,197,155","63,206,572","53,014,655","53,147,954","53,309,153","53,470,352","48,092,750","48,308,692","48,524,633","48,740,575","45,227,392","45,382,710","49,180,880","11,003,872","11,509,937",,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,"1,142,000,000","1,122,000,000","432,000,000","437,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"264,000,000","257,000,000","123,000,000","345,000,000","329,000,000","391,000,000","614,000,000","340,000,000","347,820,491","481,780,815","478,675,528","339,895,061","339,566,619","97,819,073","97,786,088","94,737,850","91,702,261",,,,,,,,,,,,,,,,,,,,,,,,,,"2,628,093","810,959.252","812,059.709","812,659.063","1,627,330.756","1,625,695","1,623,187.577","1,624,494.924","2,435,439.96","2,435,432.552",,,,,,,,,,,
TotalEquityGrossMinorityInterest,"105,703,000,000","102,709,000,000","94,062,000,000","93,898,000,000","88,733,000,000","89,987,000,000","90,966,000,000","88,714,000,000","86,473,029,403","83,665,386,591","80,303,597,713","76,006,236,968","75,520,752,502","71,256,646,967","59,685,265,042","60,162,840,592","63,684,927,981","12,885,194,170","11,411,810,358","10,591,653,439","10,377,727,588","9,962,630,841","9,014,807,417","8,712,810,858","8,730,085,959","7,964,914,476","7,311,454,089","6,950,592,699","6,584,879,613","5,883,955,902","7,387,389,650","7,145,065,833","6,957,359,325","6,715,832,456","6,343,912,402","6,189,922,788","5,239,979,651","4,878,512,969","2,986,708,298","2,821,852,073","2,557,151,201","2,121,816,639","1,931,088,198","1,715,112,877.553","1,717,440,253.019","1,573,950,980.448","1,453,362,884.074","1,418,962,531.152","1,270,110,948.669","1,116,766,067.222","1,027,500,029.88","1,005,986,156.799","925,135,815.31","836,678,330.758","765,900,069.708","766,071,841.084","703,806,707.039","642,108,189.856","601,974,294.815","591,154,918.328","549,908,324.032","516,372,975.467","493,374,238.343"
	StockholdersEquity,"103,442,000,000","100,662,000,000","92,077,000,000","91,908,000,000","86,715,000,000","87,756,000,000","89,063,000,000","86,839,000,000","84,693,813,552","81,730,326,140","78,309,027,307","74,186,335,287","71,536,834,710","67,578,435,388","56,078,227,546","55,856,195,703","44,550,729,734","11,821,887,859","9,699,280,910","9,528,928,326","9,529,179,295","9,426,589,320","8,588,883,631","8,450,369,955","8,530,395,531","7,760,121,112","7,130,309,896","6,747,131,691","6,489,632,075","5,824,409,704","7,323,980,631","7,042,294,864","6,856,535,697","6,613,905,091","6,255,963,278","6,103,692,771","5,156,900,359","4,833,293,164","2,925,047,919","2,655,882,862","2,395,158,587","2,119,097,791","1,931,088,198","1,713,676,412.509","1,716,001,838.719","1,572,763,022.465","1,452,202,450.2","1,417,772,301.28","1,269,444,691.982","1,116,086,744.914","1,026,827,815.203","1,005,373,405.292","924,115,282.791","835,848,805.628","765,028,309.325","765,179,399.783","703,059,703.339","641,434,869.97","601,371,678.607","590,565,240.869","549,331,585.321","515,788,620.859","492,810,488.049"
		CapitalStock,"6,000,000",,"5,000,000",,"5,000,000",,,"5,000,000","5,173,301","5,163,296","5,139,501","5,059,117","4,960,354","4,882,438","4,608,787","4,550,789","4,121,245","3,125,951","3,122,255","3,107,849","3,085,272","3,081,448","3,069,141","3,053,078","3,033,490","3,023,467","3,007,548","2,993,488","2,979,144","0","0","2,939,527","0","0","2,930,063","2,926,132","2,920,614","2,916,471","2,801,334","2,791,606","0","2,766,286","2,761,259","2,750,262.026","2,753,994.079","2,750,913.313","2,746,147.589","2,739,840.472","2,727,763.229","2,707,506.982","2,698,605.585","2,688,130.358","2,686,018.819","2,661,705.256","2,653,226.599","2,639,947.002","2,631,408.653","2,619,214.938","2,613,544.405","2,563,933.452","2,538,759.598","2,527,120.519","2,498,925.141"
			CommonStock,"6,000,000",,"5,000,000",,"5,000,000",,,"5,000,000","5,173,301","5,163,296","5,139,501","5,059,117","4,960,354","4,882,438","4,608,787","4,550,789","4,121,245","3,125,951","3,122,255","3,107,849","3,085,272","3,081,448","3,069,141","3,053,078","3,033,490","3,023,467","3,007,548","2,993,488","2,979,144","0","0","2,939,527","0","0","2,930,063","2,926,132","2,920,614","2,916,471","2,801,334","2,791,606","0","2,766,286","2,761,259","2,750,262.026","2,753,994.079","2,750,913.313","2,746,147.589","2,739,840.472","2,727,763.229","2,707,506.982","2,698,605.585","2,688,130.358","2,686,018.819","2,661,705.256","2,653,226.599","2,639,947.002","2,631,408.653","2,619,214.938","2,613,544.405","2,563,933.452","2,538,759.598","2,527,120.519","2,498,925.141"
		AdditionalPaidInCapital,"83,614,000,000",,"74,915,000,000",,"73,876,000,000",,,"71,885,000,000","71,341,098,032","70,905,962,076","70,425,644,869","67,236,288,328","65,819,998,701","63,190,425,364","51,920,013,979","50,701,098,505","37,991,678,952","5,161,312,298","5,000,430,292","5,073,415,053","4,828,021,816","4,680,212,986","4,512,752,886","4,292,551,473","4,088,484,766","4,307,320,186","4,120,652,353","3,945,645,513","3,818,256,227","3,265,753,108","3,662,648,390","3,465,924,424","3,368,721,091","3,272,097,308","3,158,230,054","3,073,551,037","2,931,265,943","2,860,391,679","1,219,815,250","1,140,878,292","1,070,537,345","1,020,375,135","967,687,772","888,642,981.919","889,848,853.498","846,143,551.077","792,473,808.625","763,044,915.552","723,442,489.344","654,374,249.897","626,930,516.908","598,010,011.955","578,321,464.211","549,374,957.484","525,143,504.049","520,534,306.573","516,172,784.966","512,325,895.548","511,367,550.679","504,703,937.943","502,473,613.935","500,737,553.43","498,653,711.287"
		RetainedEarnings,"22,803,000,000",,"20,153,000,000",,"15,943,000,000",,,"16,197,000,000","8,695,442,393","8,338,018,450","7,108,900,663","6,782,028,594","6,699,580,613","6,122,819,476","6,098,902,034","6,620,154,568","8,198,838,659","8,157,953,019","5,742,816,738","5,600,038,316","5,726,024,997","5,966,099,220","5,749,174,666","5,614,286,486","5,498,934,733","5,252,682,050","4,879,694,334","4,669,313,240","4,515,841,767","4,328,462,585","3,975,661,748","3,806,608,747","3,558,749,613","3,233,469,315","2,969,766,943","2,734,858,610","2,133,341,440","1,898,130,027","1,707,684,596","1,529,388,067","1,340,871,346","1,182,012,538","1,060,620,258","848,142,804.933","910,130,458.788","730,581,942.641","632,498,232.672","622,940,717.664","512,423,527.092","424,636,618.915","359,541,921.858","376,802,579.743","312,471,115.951","251,996,005.12","203,553,183.338","230,661,891.73","165,191,956.761","108,640,693.91","69,010,557.409","81,072,202.754","42,719,210.956","11,275,899.903","-10,454,152.787"
		TreasuryStock,"2,111,000,000",,"2,111,000,000",,"2,111,000,000",,,"2,111,000,000","2,110,820,623","2,110,820,623","2,214,966,126","2,235,574,510","2,235,574,510","2,287,415,685","2,287,415,685","2,287,415,685","2,372,927,372","2,416,273,887","2,071,146,999","1,605,630,913","1,605,630,913","1,883,002,778","1,997,296,415","1,654,851,671","1,551,141,268","1,891,888,900","1,891,888,900","1,891,888,900","1,891,888,900","1,803,696,281","158,761,225","158,761,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-870,000,000",,"-885,000,000",,"-998,000,000",,,"863,000,000","6,762,920,449","4,592,002,941","2,984,308,400","2,398,533,758","1,247,869,552","547,723,795","342,118,431","817,807,526","729,018,250","915,770,478","1,024,058,624","457,998,021","577,678,123","660,198,444","321,183,353","195,330,589","491,083,810","88,984,309","18,844,561","21,068,350","44,443,837","-64,159,376","-253,617,950","-172,466,277","-164,319,915","14,953,560","31,651,310","198,972,084","16,883,180","-634,195","-77,742,443","-77,755,001","-76,830,002","-146,636,066","-175,929,389","-25,859,636.369","-86,731,467.646","-6,713,384.566","24,484,261.314","29,046,827.592","30,850,912.317","34,368,369.12","37,656,770.853","27,872,683.236","30,636,683.81","31,816,137.767","33,678,395.339","11,343,254.478","19,063,552.959","17,849,065.573","18,380,026.114","2,225,166.72","1,600,000.832","1,248,047.007","2,112,004.41"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-36,473,029.881","-24,764,055.456","-22,876,939.383","-19,402,825.927","-16,085,649.89","-13,861,388.344","-11,138,859.108","-9,972,989.258","-7,642,722.261","-6,935,320.949","1,211,300.299","414,851.209","1,382,061.977","-97,756.673","-133,145.765","105,703.697","1,576,010.753"
			OtherEquityAdjustments,"-870,000,000",,"-885,000,000",,"-998,000,000",,,"863,000,000","6,762,920,449","4,592,002,941","2,984,308,400","2,398,533,758","1,247,869,552","547,723,795","342,118,431","817,807,526","729,018,250","915,770,478","1,024,058,624","457,998,021","577,678,123","660,198,444","321,183,353","195,330,589","491,083,810","88,984,309","18,844,561","21,068,350","44,443,837",,,,,,,,,,,,,,,,,,"60,957,291.196","53,810,883.048","53,727,851.7","53,771,195.047","53,742,420.743","41,734,071.58","41,775,542.918","41,789,127.025","41,321,117.6","18,278,575.428","17,852,252.661","17,434,214.364","16,997,964.137","2,322,923.393","1,733,146.597","1,142,343.309","535,993.656"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,049,668","98,049,668","98,049,668","93,384,908","93,384,908","93,384,908","93,384,908","72,489,182","72,489,182","72,489,182","60,579,898","60,579,898","60,579,898","75,948,298",,,,,,,,,,,,,,,,,,,,
	MinorityInterest,"2,261,000,000","2,047,000,000","1,985,000,000","1,990,000,000","2,018,000,000","2,231,000,000","1,903,000,000","1,875,000,000","1,779,215,851","1,935,060,451","1,994,570,406","1,819,901,681","3,983,917,792","3,678,211,579","3,607,037,496","4,306,644,889","19,134,198,247","1,063,306,311","1,712,529,448","1,062,725,113","848,548,293","536,041,521","425,923,786","262,440,903","199,690,428","204,793,364","181,144,193","203,461,008","95,247,538","59,546,198","63,409,019","102,770,969","100,823,628","101,927,365","87,949,124","86,230,017","83,079,292","45,219,805","61,660,379","165,969,211","161,992,614","2,718,848",,"1,436,465.044","1,438,414.3","1,187,957.984","1,160,433.873","1,190,229.872","666,256.688","679,322.309","672,214.678","612,751.507","1,020,532.519","829,525.13","871,760.383","892,441.301","747,003.7","673,319.887","602,616.207","589,677.459","576,738.711","584,354.609","563,750.293"
TotalCapitalization,"122,979,000,000","121,262,000,000","113,750,000,000","116,373,000,000","110,861,000,000","113,818,000,000","118,975,000,000","115,911,000,000","113,914,068,319","115,327,496,540","113,904,948,612","108,490,749,537","106,187,508,263","95,596,923,410","75,815,795,718","75,013,770,165","62,905,337,994","28,664,227,859","26,129,280,910","17,587,628,326","17,595,159,295","17,405,989,320","14,386,147,831","14,259,595,755","14,187,578,181","8,861,721,112","8,235,041,896","7,865,075,691","7,611,050,075","6,955,673,704","7,323,980,631","7,042,294,864","6,856,535,697","6,613,905,091","6,255,963,278","6,103,692,771","5,156,900,359","4,833,293,164","2,925,047,919","2,655,882,862","2,395,158,587","2,119,097,791","1,931,900,698","1,713,676,412.509","1,716,001,838.719","1,572,763,022.465","1,452,202,450.2","1,417,772,301.28","1,269,444,691.982","1,116,086,744.914","1,026,827,815.203","1,005,373,405.292","924,115,282.791","835,848,805.628","765,028,309.325","765,179,399.783","703,059,703.339","641,434,869.97","601,371,678.607","590,565,240.869","549,331,585.321","515,788,620.859","492,810,488.049"
CommonStockEquity,"103,442,000,000","100,662,000,000","92,077,000,000","91,908,000,000","86,715,000,000","87,756,000,000","89,063,000,000","86,839,000,000","84,693,813,552","81,730,326,140","78,309,027,307","74,186,335,287","71,536,834,710","67,578,435,388","56,078,227,546","55,856,195,703","44,550,729,734","11,821,887,859","9,699,280,910","9,528,928,326","9,529,179,295","9,426,589,320","8,588,883,631","8,450,369,955","8,530,395,531","7,760,121,112","7,130,309,896","6,747,131,691","6,489,632,075","5,824,409,704","7,323,980,631","7,042,294,864","6,856,535,697","6,613,905,091","6,255,963,278","6,103,692,771","5,156,900,359","4,833,293,164","2,925,047,919","2,655,882,862","2,395,158,587","2,119,097,791","1,931,088,198","1,713,676,412.509","1,716,001,838.719","1,572,763,022.465","1,452,202,450.2","1,417,772,301.28","1,269,444,691.982","1,116,086,744.914","1,026,827,815.203","1,005,373,405.292","924,115,282.791","835,848,805.628","765,028,309.325","765,179,399.783","703,059,703.339","641,434,869.97","601,371,678.607","590,565,240.869","549,331,585.321","515,788,620.859","492,810,488.049"
CapitalLeaseObligations,"749,000,000","653,000,000","696,000,000","599,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
