name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
			LongTermDebt,,"55,779,000,000",,,,"53,686,000,000",,,,"59,430,000,000",,,,,,,,,,,,,,,,"36,218,000,000","31,972,000,000",,"27,329,000,000",,,,,,,"36,812,000,000","31,788,000,000","34,381,000,000","35,148,000,000","35,796,000,000","34,889,000,000","30,862,000,000","31,522,000,000","25,469,000,000","18,341,000,000","13,772,000,000","10,742,000,000","11,072,000,000","11,378,000,000","12,363,000,000","12,660,000,000","12,236,000,000","11,978,000,000","9,713,000,000","7,665,000,000","8,472,000,000","7,347,000,000","7,578,000,000","7,795,000,000","7,905,000,000","7,977,000,000","8,857,999,313.5","9,638,000,000",
			LongTermCapitalLeaseObligation,,"25,581,000,000",,,,"13,004,000,000",,,,"14,440,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"2,705,000,000","2,100,000,000","2,229,000,000","2,188,000,000","2,141,000,000","2,446,000,000","3,133,000,000","3,197,000,000","3,131,000,000","3,119,000,000","5,240,000,000","5,471,000,000","6,801,000,000","6,925,000,000","4,602,000,000","4,393,000,000","3,917,000,000","4,528,000,000","4,510,000,000","4,877,000,000","4,769,000,000","3,582,000,000","3,735,000,000","4,167,000,000","4,281,000,000","4,065,000,000","4,198,000,000","4,094,000,000","4,170,000,000","4,175,000,000","4,322,000,000","4,250,000,000","4,542,000,000",,"5,415,000,000",,,,,,,,"4,719,000,000",,,,"4,088,000,000","4,857,000,000","4,189,000,000",,"3,797,000,000","3,784,000,000","4,154,000,000",,"4,346,000,000","4,650,000,000","4,550,000,000",,"4,395,000,000","4,020,000,000","5,788,000,000","3,998,999,887.2","5,675,000,000",
		NonCurrentAccruedExpenses,,"242,000,000",,,,"289,000,000",,,,"328,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"1,807,000,000","1,209,000,000","1,301,000,000","970,000,000","1,239,000,000","1,399,000,000","1,359,000,000","1,474,000,000","883,000,000","981,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,800,999,837.5",,
		OtherNonCurrentLiabilities,,"-1,000,000","-1,000,000","1,000,000","-1,000,000",,,,,,,,,,,,,,,"25,055,000,000",,,,"11,967,000,000",,,,,,,,,,,,,"4,417,000,000","4,250,000,000","4,696,000,000","4,869,000,000","4,579,000,000","4,586,000,000",,"4,619,000,000","3,642,000,000","21,716,000,000",,,,"23,716,000,000",,,,"20,776,000,000",,,,"18,287,000,000",,"17,040,000,000","18,966,000,000",,"7,174,000,000",
TotalEquityGrossMinorityInterest,"183,378,000,000","190,463,000,000","192,580,000,000","196,254,000,000","200,256,000,000","202,534,000,000","201,486,000,000","201,240,000,000","201,313,000,000","197,812,000,000","198,533,000,000","196,257,000,000","192,753,000,000","188,511,000,000","188,729,000,000","192,506,000,000","198,014,000,000","164,121,000,000","162,482,000,000","178,008,000,000","168,822,000,000","172,964,000,000","180,992,000,000","186,113,000,000","183,130,000,000","181,148,000,000","180,406,000,000","178,221,000,000","181,239,000,000","189,927,000,000","185,183,000,000","178,076,000,000","179,192,000,000",,"166,203,000,000","167,316,000,000","159,683,000,000","149,780,000,000","144,445,000,000","139,163,000,000","139,737,000,000","138,135,000,000","138,512,000,000","135,122,000,000","127,941,000,000","128,866,000,000","140,375,000,000","141,909,000,000","133,163,000,000","125,968,000,000","120,026,000,000","114,344,000,000","113,510,000,000","114,945,000,000","110,291,000,000","108,233,000,000","102,971,000,000","97,924,000,000","99,805,000,000","94,069,000,000","89,338,000,000","91,362,999,313.1","82,547,000,000","79,836,000,000"
	StockholdersEquity,"179,638,000,000","186,476,000,000","188,616,000,000","192,277,000,000","196,325,000,000","198,646,000,000","197,533,000,000","197,319,000,000","197,331,000,000","194,356,000,000","195,026,000,000","193,042,000,000","190,817,000,000","186,646,000,000","186,886,000,000","190,670,000,000","196,521,000,000","162,876,000,000","161,348,000,000","176,787,000,000","167,960,000,000","172,144,000,000","180,002,000,000","185,015,000,000","182,028,000,000","180,047,000,000","179,147,000,000","176,867,000,000","179,806,000,000","188,494,000,000","183,785,000,000","176,637,000,000","177,647,000,000",,"164,601,000,000","165,487,000,000","157,805,000,000","148,013,000,000","142,744,000,000","137,488,000,000","138,010,000,000","136,431,000,000","136,863,000,000","133,509,000,000","126,434,000,000","127,285,000,000","138,469,000,000","139,809,000,000","131,130,000,000","123,960,000,000","118,194,000,000","112,621,000,000","105,105,000,000","105,726,000,000","101,604,000,000","100,213,000,000","95,501,000,000","90,924,000,000","92,353,000,000","87,829,000,000","83,661,000,000","86,049,999,999.7","77,813,000,000","75,688,000,000"
		CapitalStock,"652,000,000","657,000,000","666,000,000","674,000,000","680,000,000","685,000,000","692,000,000","696,000,000","696,000,000","696,000,000","692,000,000",,"687,000,000","683,000,000","679,000,000","675,000,000","671,000,000","546,000,000","543,000,000","541,000,000","539,000,000","540,000,000","543,000,000","544,000,000","543,000,000","542,000,000","540,000,000","540,000,000","543,000,000","542,000,000","540,000,000","538,000,000","539,000,000",,"535,000,000","535,000,000","532,000,000","529,000,000","527,000,000","527,000,000","527,000,000","527,000,000","527,000,000","527,000,000","527,000,000","527,000,000","529,000,000","531,000,000","534,000,000","536,000,000",,,,"545,000,000",,,,"571,000,000",,"583,000,000","583,000,000","604,000,863.5",,
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,259.1",,
			CommonStock,"652,000,000","657,000,000","666,000,000","674,000,000","680,000,000","685,000,000","692,000,000","696,000,000","696,000,000","696,000,000","692,000,000",,"687,000,000","683,000,000","679,000,000","675,000,000","671,000,000","546,000,000","543,000,000","541,000,000","539,000,000","540,000,000","543,000,000","544,000,000","543,000,000","542,000,000","540,000,000","540,000,000","543,000,000","542,000,000","540,000,000","538,000,000","539,000,000",,"535,000,000","535,000,000","532,000,000","529,000,000","527,000,000","527,000,000","527,000,000","527,000,000","527,000,000","527,000,000","527,000,000","527,000,000","529,000,000","531,000,000","534,000,000","536,000,000",,,,"545,000,000",,,,"571,000,000",,"583,000,000","583,000,000","584,000,604.4",,
		AdditionalPaidInCapital,"282,000,000","277,000,000","270,000,000","261,000,000","256,000,000",,,"238,000,000",,"238,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,666,000,000",,,,"-1,914,000,000","-1,950,000,000","-2,192,000,000",,,,,,,,,,,"5,638,000,000","-4,044,000,000",,,
		RetainedEarnings,"167,672,000,000","172,431,000,000","177,927,000,000","178,308,000,000","181,588,000,000","182,606,000,000","183,014,000,000","183,148,000,000","179,935,000,000","177,645,000,000","176,170,000,000",,"176,448,000,000","175,566,000,000","176,170,000,000","177,464,000,000","178,599,000,000","180,100,000,000","180,326,000,000","190,087,000,000","188,482,000,000","187,159,000,000","189,394,000,000","188,858,000,000","186,259,000,000","183,474,000,000","184,788,000,000","182,810,000,000","185,079,000,000","180,218,000,000","175,005,000,000","170,116,000,000","169,061,000,000",,"157,987,000,000","154,346,000,000","147,467,000,000","140,179,000,000","133,901,000,000","133,010,000,000","130,681,000,000","127,633,000,000","128,284,000,000","127,730,000,000","126,589,000,000","125,447,000,000","130,663,000,000","125,329,000,000","117,095,000,000","111,668,000,000",,,,"99,677,000,000",,,,"90,578,000,000",,"85,407,000,000","82,180,000,000","80,788,000,090.1",,
		TreasuryStock,"479,000,000","1,063,000,000","511,000,000","419,000,000","411,000,000","1,260,000,000","1,218,000,000","1,201,000,000","1,036,000,000","917,000,000","551,000,000",,,,,,,,"566,000,000",,,,,,,,,"1,728,000,000",,"2,287,000,000","2,208,000,000","2,132,000,000","1,977,000,000",,"1,828,000,000","1,812,000,000","2,186,000,000",,"1,343,000,000","1,283,000,000","1,416,000,000","1,711,000,000",,"1,633,000,000","1,731,000,000","1,867,000,000",,,,"2,392,000,000",,,,"3,316,000,000",,,,"3,809,000,000",,"3,941,000,000",,,,
		OtherEquityInterest,"675,000,000","1,049,000,000","966,000,000","821,000,000","713,000,000","-1,260,000,000","-1,218,000,000","1,333,000,000","-1,036,000,000","1,440,000,000","-551,000,000",,"-344,000,000","-901,000,000","-740,000,000","-752,000,000","-215,000,000","-584,000,000","-566,000,000","-556,000,000","-540,000,000","-1,190,000,000","-1,125,000,000","-1,123,000,000","-1,186,000,000","-1,932,000,000","-1,965,000,000","-1,728,000,000","-1,257,000,000","-2,287,000,000","-2,208,000,000","-2,132,000,000","-1,977,000,000",,"-1,828,000,000","12,418,000,000","11,992,000,000","7,305,000,000","9,659,000,000","5,234,000,000","8,218,000,000","9,982,000,000",,"6,885,000,000","1,049,000,000",,,,,,,,,,,,,,,,"-1,000,000","-20,000,259.1",,
	MinorityInterest,"3,740,000,000","3,987,000,000","3,964,000,000","3,977,000,000","3,931,000,000","3,888,000,000","3,953,000,000","3,921,000,000","3,982,000,000","3,456,000,000","3,507,000,000","3,215,000,000","1,936,000,000","1,865,000,000","1,843,000,000","1,836,000,000","1,493,000,000","1,245,000,000","1,134,000,000","1,221,000,000","862,000,000","820,000,000","990,000,000","1,098,000,000","1,102,000,000","1,101,000,000","1,259,000,000","1,354,000,000","1,433,000,000","1,433,000,000","1,398,000,000","1,439,000,000","1,545,000,000",,"1,602,000,000","1,829,000,000","1,878,000,000","1,767,000,000","1,701,000,000","1,675,000,000","1,727,000,000","1,704,000,000","1,649,000,000","1,613,000,000","1,507,000,000","1,581,000,000","1,906,000,000","2,100,000,000","2,033,000,000","2,008,000,000","1,832,000,000","1,723,000,000","8,405,000,000","9,219,000,000","8,687,000,000","8,020,000,000","7,470,000,000","7,000,000,000","7,452,000,000","6,240,000,000","5,677,000,000","5,312,999,313.4","4,734,000,000","4,148,000,000"
TotalCapitalization,"179,638,000,000","242,255,000,000","188,616,000,000","192,277,000,000","196,325,000,000","252,332,000,000","197,533,000,000","197,319,000,000","197,331,000,000","253,786,000,000","195,026,000,000","193,042,000,000","190,817,000,000","186,646,000,000","186,886,000,000","190,670,000,000","196,521,000,000","162,876,000,000","161,348,000,000","176,787,000,000","167,960,000,000","172,144,000,000","180,002,000,000","185,015,000,000","182,028,000,000","216,265,000,000","211,119,000,000","176,867,000,000","207,135,000,000","188,494,000,000","183,785,000,000","176,637,000,000","177,647,000,000",,"164,601,000,000","202,299,000,000","189,593,000,000","182,394,000,000","177,892,000,000","173,284,000,000","172,899,000,000","167,293,000,000","168,385,000,000","158,978,000,000","144,775,000,000","141,057,000,000","149,211,000,000","150,881,000,000","142,508,000,000","136,323,000,000","130,854,000,000","124,857,000,000","117,083,000,000","115,439,000,000","109,269,000,000","108,685,000,000","102,848,000,000","98,502,000,000","100,148,000,000","95,734,000,000","91,638,000,000","94,907,999,313.2","87,451,000,000","75,688,000,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,259.1",,
CommonStockEquity,"179,638,000,000","186,476,000,000","188,616,000,000","192,277,000,000","196,325,000,000","198,646,000,000","197,533,000,000","197,319,000,000","197,331,000,000","194,356,000,000","195,026,000,000","193,042,000,000","190,817,000,000","186,646,000,000","186,886,000,000","190,670,000,000","196,521,000,000","162,876,000,000","161,348,000,000","176,787,000,000","167,960,000,000","172,144,000,000","180,002,000,000","185,015,000,000","182,028,000,000","180,047,000,000","179,147,000,000","176,867,000,000","179,806,000,000","188,494,000,000","183,785,000,000","176,637,000,000","177,647,000,000",,"164,601,000,000","165,487,000,000","157,805,000,000","148,013,000,000","142,744,000,000","137,488,000,000","138,010,000,000","136,431,000,000","136,863,000,000","133,509,000,000","126,434,000,000","127,285,000,000","138,469,000,000","139,809,000,000","131,130,000,000","123,960,000,000","118,194,000,000","112,621,000,000","105,105,000,000","105,726,000,000","101,604,000,000","100,213,000,000","95,501,000,000","90,924,000,000","92,353,000,000","87,829,000,000","83,661,000,000","86,029,999,740.6","77,813,000,000","75,688,000,000"
CapitalLeaseObligations,,"30,537,000,000",,,,"14,026,000,000",,,,"15,524,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"156,420,000,000","162,990,000,000","165,500,000,000","168,806,000,000","172,681,000,000","175,060,000,000","173,849,000,000","173,351,000,000","173,019,000,000","170,176,000,000","170,601,000,000","168,535,000,000","167,112,000,000","162,679,000,000","163,015,000,000","169,577,000,000","175,194,000,000","156,593,000,000","155,048,000,000","170,008,000,000","161,108,000,000","165,068,000,000","172,867,000,000","177,592,000,000","174,546,000,000","175,653,000,000","174,799,000,000","172,483,000,000","175,350,000,000","184,024,000,000","179,307,000,000","172,212,000,000","173,102,000,000",,"160,101,000,000","160,819,000,000","153,080,000,000","142,974,000,000","137,573,000,000","132,317,000,000","132,714,000,000","131,075,000,000","131,575,000,000","128,312,000,000","121,473,000,000","122,264,000,000","132,928,000,000","134,473,000,000","125,848,000,000","118,594,000,000","112,887,000,000","107,495,000,000","99,988,000,000","100,918,000,000","96,907,000,000","95,492,000,000","91,057,000,000","86,574,000,000","87,992,000,000","83,426,000,000","79,233,000,000","81,521,999,737.2","73,475,000,000","71,308,000,000"
WorkingCapital,"8,730,000,000","13,065,000,000","11,021,000,000","8,779,000,000","13,145,000,000","19,669,000,000","17,500,000,000","21,991,000,000","16,457,000,000","15,637,000,000","17,004,000,000","16,807,000,000","14,602,000,000","12,744,000,000","12,161,000,000","7,930,000,000","2,785,000,000","22,410,000,000","23,583,000,000","21,900,000,000","12,029,000,000","13,846,000,000","16,972,000,000","17,101,000,000","12,042,000,000","10,085,000,000","12,877,000,000","12,607,000,000","16,122,000,000","17,755,000,000","17,940,000,000","19,111,000,000","19,496,000,000",,"20,507,000,000","20,032,000,000","16,903,000,000","12,342,000,000","10,187,000,000","18,163,000,000","15,683,000,000","11,668,000,000","17,518,000,000","14,291,000,000","13,770,000,000","11,041,000,000","18,635,000,000","25,256,000,000","21,211,000,000","21,013,000,000","21,119,000,000","21,405,000,000","12,500,000,000","15,137,000,000","14,960,000,000","16,526,000,000","14,698,000,000","12,928,000,000","17,608,000,000","10,830,000,000","5,001,000,000","7,196,999,356","2,669,000,000","74,000,000"
InvestedCapital,"179,638,000,000","252,363,000,000","188,616,000,000","192,277,000,000","196,325,000,000","261,444,000,000","197,533,000,000","197,319,000,000","197,331,000,000","264,497,000,000","195,026,000,000","193,042,000,000","190,817,000,000","186,646,000,000","186,886,000,000","190,670,000,000","196,521,000,000","162,876,000,000","161,348,000,000","176,787,000,000","167,960,000,000","172,144,000,000","180,002,000,000","185,015,000,000","182,028,000,000","224,609,000,000","216,225,000,000","176,867,000,000","215,596,000,000","188,494,000,000","183,785,000,000","176,637,000,000","177,647,000,000",,"164,601,000,000","213,321,000,000","200,432,000,000","192,345,000,000","187,824,000,000","177,789,000,000","175,321,000,000","171,464,000,000","173,159,000,000","163,599,000,000","151,468,000,000","150,554,000,000","155,195,000,000","156,233,000,000","148,192,000,000","142,059,000,000","135,537,000,000","130,123,000,000","122,476,000,000","121,499,000,000","115,664,000,000","114,797,000,000","108,033,000,000","103,840,000,000","106,862,000,000","101,213,000,000","97,393,000,000","100,621,999,664.1","94,624,000,000","75,688,000,000"
TangibleBookValue,"156,420,000,000","162,990,000,000","165,500,000,000","168,806,000,000","172,681,000,000","175,060,000,000","173,849,000,000","173,351,000,000","173,019,000,000","170,176,000,000","170,601,000,000","168,535,000,000","167,112,000,000","162,679,000,000","163,015,000,000","169,577,000,000","175,194,000,000","156,593,000,000","155,048,000,000","170,008,000,000","161,108,000,000","165,068,000,000","172,867,000,000","177,592,000,000","174,546,000,000","175,653,000,000","174,799,000,000","172,483,000,000","175,350,000,000","184,024,000,000","179,307,000,000","172,212,000,000","173,102,000,000",,"160,101,000,000","160,819,000,000","153,080,000,000","142,974,000,000","137,573,000,000","132,317,000,000","132,714,000,000","131,075,000,000","131,575,000,000","128,312,000,000","121,473,000,000","122,264,000,000","132,928,000,000","134,473,000,000","125,848,000,000","118,594,000,000","112,887,000,000","107,495,000,000","99,988,000,000","100,918,000,000","96,907,000,000","95,492,000,000","91,057,000,000","86,574,000,000","87,992,000,000","83,426,000,000","79,233,000,000","81,501,999,478.1","73,475,000,000","71,308,000,000"
TotalDebt,"95,065,000,000","96,424,000,000","88,924,000,000","92,646,000,000","92,541,000,000","76,824,000,000","78,378,000,000","80,471,000,000","88,022,000,000","85,665,000,000","88,356,000,000","90,347,000,000","91,629,000,000","92,476,000,000","97,829,000,000","90,329,000,000","80,873,000,000","58,379,000,000","55,587,000,000","52,941,000,000","43,840,000,000","45,540,000,000","42,982,000,000","44,122,000,000","45,729,000,000","44,562,000,000","37,078,000,000","32,971,000,000","35,790,000,000","37,754,000,000","36,358,000,000","32,980,000,000","34,773,000,000",,"39,360,000,000","47,834,000,000","42,627,000,000","44,332,000,000","45,080,000,000","40,301,000,000","37,311,000,000","35,033,000,000","36,296,000,000","30,090,000,000","25,034,000,000","23,269,000,000","16,726,000,000","16,424,000,000","17,062,000,000","18,099,000,000","17,343,000,000","17,502,000,000","17,371,000,000","15,773,000,000","14,060,000,000","14,584,000,000","12,532,000,000","12,916,000,000","14,509,000,000","13,384,000,000","13,732,000,000","14,591,999,923.5","16,811,000,000",
NetDebt,,"47,832,000,000",,,,"36,057,000,000",,,,"49,829,000,000",,,,,,,,,,,,,,,,"34,866,000,000","22,800,000,000",,"18,176,000,000",,,,,,,"28,369,000,000","26,019,000,000","30,888,000,000","33,798,000,000","28,293,000,000","28,863,000,000","25,314,000,000","22,021,000,000","19,494,000,000","9,073,000,000","8,081,000,000","8,905,000,000","7,434,000,000","2,645,000,000","8,443,000,000","3,251,000,000","2,385,000,000","6,187,000,000","6,771,000,000","2,820,000,000","2,810,000,000",,"1,186,000,000",,"1,864,000,000","4,844,000,000","5,390,998,970.3","12,863,000,000",
ShareIssued,"8,113,342,425","7,913,311,253","7,977,885,434","8,342,622,781","8,342,622,781","8,217,376,027","8,342,622,781","8,342,622,781","8,342,622,781","8,342,622,781","8,115,441,175","8,256,104,493","8,222,182,222","8,174,390,544","8,115,441,175","8,071,386,386","8,020,840,656","6,431,332,183","6,382,291,619","6,371,143,150","6,334,995,495","6,338,421,827","6,375,072,707","6,435,419,158","6,408,802,403","6,370,850,400","6,477,107,192","6,439,326,901","6,399,610,188","6,329,953,609","2,630,674,202","2,634,925,433","2,660,077,806","2,661,403,172","2,667,708,514","2,695,808,103","2,695,808,103","2,695,808,103","2,695,808,103","2,695,808,103","2,695,808,103","2,695,808,103","2,695,808,103","2,695,808,103","2,695,808,103","8,817,543,466","8,961,709,202","2,731,937,147","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","6,718,400,000","6,718,400,000","6,718,400,000",
OrdinarySharesNumber,"8,113,342,425","7,913,311,253","7,977,885,434","8,342,622,781","8,342,622,781","8,217,376,027","8,299,567,812","8,342,622,781","8,342,622,781","8,342,622,781","8,115,441,175","8,256,104,493","8,222,182,222","8,174,390,544","8,115,441,175","8,071,386,386","8,020,840,656","6,431,332,183","6,382,291,619","6,358,425,638","6,334,995,495","6,338,421,827","6,375,072,707","6,394,370,585","6,376,373,830","6,370,850,400","6,359,391,653","6,367,079,883","6,399,610,188","6,329,953,609","2,630,674,202","2,634,925,433","2,660,077,806","2,661,403,172","2,667,708,514","2,695,808,103","2,695,808,103","2,695,808,103","2,695,808,103","2,695,808,103","2,695,808,103","2,695,808,103","2,695,808,103","2,695,808,103","2,695,808,103","2,695,808,103","2,706,593,343","2,731,937,147","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","2,759,360,000","6,718,400,000","6,718,400,000","6,718,400,000",
TreasurySharesNumber,"0","0","0",,"0","0","43,054,969","0","0","0","0","0","0","0","0","0","0","0","0","12,717,512","0","0","0","41,048,573","32,428,573","0","117,715,539","72,247,018","0",,,,,,,,,,,,,,,,,"6,121,735,363","6,255,115,859",,,,,,,,,,,,,,,,,
