name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,12/31/2007,06/30/2007,12/31/2006,06/30/2006,12/31/2005,06/30/2005,12/31/2004,06/30/2004,12/31/2003,06/30/2003,12/31/2002,06/30/2002,12/31/2001,06/30/2001,12/31/2000
			InvestmentinFinancialAssets,"858,000,000","922,000,000","846,000,000","927,000,000","917,000,000","738,000,000","912,000,000","918,000,000","1,033,000,000","1,917,000,000","2,001,000,000","1,968,000,000","2,006,000,000","2,011,000,000","2,252,000,000","2,377,000,000","2,822,000,000","2,869,000,000","2,077,000,000","2,191,000,000","2,241,000,000","2,170,000,000","2,026,000,000","1,916,000,000","1,934,000,000","1,641,000,000","1,663,000,000","1,634,000,000","1,822,000,000","1,800,000,000","1,797,000,000",,"1,810,000,000","1,832,000,000","1,902,000,000",,"1,981,000,000",,"2,153,000,000",,"2,347,000,000",,"2,041,000,000",,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"858,000,000","922,000,000","846,000,000","927,000,000","917,000,000","738,000,000","912,000,000","918,000,000","1,033,000,000","1,917,000,000","2,001,000,000","1,968,000,000","2,006,000,000","2,011,000,000","2,252,000,000","2,377,000,000","2,822,000,000","2,869,000,000","2,077,000,000","2,191,000,000","2,241,000,000","2,170,000,000","2,026,000,000","1,916,000,000","1,934,000,000","1,641,000,000","1,663,000,000","1,634,000,000","1,822,000,000","1,800,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"3,050,000,000","120,000,000","1,284,000,000","50,000,000","3,130,000,000","3,101,000,000","3,100,000,000","3,100,000,000","3,000,000,000",,,,,,,,,"0","0","3,057,000,000","3,072,000,000","3,059,000,000","3,076,000,000","3,077,000,000","3,077,000,000","3,048,000,000","5,234,000,000","5,252,000,000","5,337,000,000","3,708,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"28,901,000,000","24,259,000,000","26,125,000,000","27,018,000,000","24,967,000,000","23,498,000,000","20,859,000,000","22,345,000,000","24,927,000,000","26,724,000,000","24,082,000,000","24,285,000,000","21,430,000,000","20,360,000,000","16,910,000,000","16,593,000,000","17,112,000,000","16,927,000,000","14,527,000,000","15,019,000,000","18,448,000,000","14,995,000,000","11,600,000,000","15,111,000,000","12,202,000,000","11,226,000,000","1,495,000,000","1,452,000,000","1,561,000,000","1,443,000,000","1,421,000,000","1,783,000,000","1,105,000,000","505,000,000","483,000,000","388,000,000","289,000,000","284,000,000","235,000,000","242,000,000","303,000,000","289,000,000","254,000,000","210,000,000","208,000,000","496,000,000",,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"28,901,000,000","24,259,000,000","26,125,000,000","27,018,000,000","24,967,000,000","23,498,000,000","20,859,000,000","22,345,000,000","24,927,000,000","26,724,000,000","24,082,000,000","24,285,000,000","21,430,000,000","20,360,000,000","16,910,000,000","16,593,000,000","17,112,000,000","16,927,000,000","14,527,000,000","15,019,000,000","18,448,000,000","14,995,000,000","11,600,000,000","15,111,000,000","12,202,000,000","11,226,000,000","1,495,000,000","1,452,000,000","1,561,000,000","1,443,000,000","1,421,000,000","1,783,000,000","1,105,000,000","505,000,000","483,000,000","388,000,000","289,000,000","284,000,000","235,000,000","242,000,000","303,000,000","289,000,000","254,000,000","210,000,000","208,000,000","496,000,000",,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,"0","0","0","0","19,382,000,000","75,386,000,000","74,618,000,000","74,080,000,000","73,896,000,000","71,458,000,000","71,264,000,000","71,117,000,000","17,700,000,000","69,865,000,000","70,307,000,000","70,298,000,000","17,841,000,000","67,615,000,000","67,229,000,000","66,117,000,000","17,639,000,000","63,671,000,000","62,719,000,000","62,074,000,000","17,255,000,000","58,852,000,000","57,192,000,000","56,777,000,000","16,469,000,000",,"49,657,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,"38,272,000,000",,,,"37,771,000,000",,,,"33,341,000,000",,,,"38,971,000,000",,,,"34,504,000,000",,,,"37,107,000,000",,,,"42,816,000,000",,,,"17,379,000,000","55,620,000,000","3,985,000,000","51,262,000,000","50,938,000,000","42,540,000,000","40,824,000,000","40,091,000,000","39,643,000,000","36,067,000,000","35,132,000,000","31,991,000,000","31,566,000,000","29,212,000,000",,,,,"61,794,305,180","57,585,945,640","58,067,929,500","57,873,045,000","34,788,246,460","33,287,040,500","22,069,547,900","21,680,474,850","7,938,745,850","7,408,944,250","5,745,036,100","5,678,762,880","5,820,038,400","100,048,874,880","5,505,622,200","4,786,824,600"
TotalLiabilitiesNetMinorityInterest,"1,298,572,000,000","1,288,605,000,000","1,268,305,000,000","1,211,655,000,000","1,207,741,000,000","1,021,608,000,000","1,068,302,000,000","1,008,041,000,000","1,005,990,000,000","1,023,293,000,000","1,066,205,000,000","1,015,793,000,000","1,003,760,000,000","1,023,916,000,000","1,041,383,000,000","1,056,392,000,000","1,057,201,000,000","1,049,810,000,000","1,061,335,000,000","1,062,293,000,000","1,072,099,000,000","1,087,692,000,000","1,078,782,000,000","1,113,266,000,000","1,076,235,000,000","1,072,175,000,000","1,140,095,000,000","1,107,962,000,000","1,075,551,000,000","988,148,000,000","972,459,000,000","920,352,000,000","905,601,000,000","835,040,000,000","812,614,000,000","758,890,000,000","718,650,000,000","646,358,000,000","614,324,000,000","607,985,000,000","591,550,000,000","542,587,000,000","543,255,000,000","422,003,000,000","367,929,000,000","347,048,000,000","334,518,000,000","314,613,495,410","283,802,358,000","267,506,337,000","254,081,537,500","251,161,384,980","234,470,587,000","186,051,421,250","175,322,938,850","173,021,613,150","169,519,955,700","161,539,819,100","161,579,843,520","160,935,635,700","154,179,240,000","166,342,537,400","149,937,566,400"
	CurrentLiabilities,"711,965,000,000","661,419,000,000","648,502,000,000","602,315,000,000","567,673,000,000","586,386,000,000","623,828,000,000","565,880,000,000","550,388,000,000","576,667,000,000","610,394,000,000","561,914,000,000","557,540,000,000","499,263,000,000","509,007,000,000","494,474,000,000","488,734,000,000","471,407,000,000","531,153,000,000","560,920,000,000","555,080,000,000","579,829,000,000","613,745,000,000","655,802,000,000","619,298,000,000","645,489,000,000","666,635,000,000","619,384,000,000","596,521,000,000","574,748,000,000","573,551,000,000","552,690,000,000","570,781,000,000","560,038,000,000","597,469,000,000","546,573,000,000","527,252,000,000","429,736,000,000","394,550,000,000","408,497,000,000","429,280,000,000","388,553,000,000","412,976,000,000","294,079,000,000","262,583,000,000","264,337,000,000","253,129,000,000","234,234,282,160","198,106,464,520","186,673,528,500","179,537,437,500","176,579,734,100","153,888,983,500","134,023,248,500","120,091,122,050","119,312,975,950","114,031,516,250","101,291,443,400","89,337,039,360","83,869,729,500","89,734,387,200","91,297,434,800","92,330,323,200"
		PayablesAndAccruedExpenses,"335,625,000,000","395,696,000,000","387,222,000,000","357,514,000,000","355,654,000,000","380,572,000,000","393,196,000,000","347,684,000,000","322,643,000,000","334,074,000,000","412,458,000,000","310,061,000,000","358,922,000,000","295,289,000,000","367,991,000,000","302,591,000,000","350,196,000,000","314,251,000,000","363,881,000,000","331,468,000,000","370,944,000,000","356,694,000,000","431,060,000,000","407,177,000,000","401,111,000,000","405,918,000,000","463,510,000,000","392,683,000,000","383,517,000,000","385,370,000,000","427,839,000,000","357,727,000,000","397,611,000,000","382,219,000,000","413,046,000,000","332,437,000,000","344,174,000,000","298,369,000,000","317,093,000,000","249,052,000,000","251,710,000,000","218,509,000,000","237,478,000,000","191,759,000,000","166,337,000,000","171,576,000,000","216,690,000,000","172,748,468,630","40,455,533,040","136,361,169,000","119,948,942,500","22,962,961,120","99,796,533,500","86,225,210,400","70,695,401,000","71,978,514,250","64,180,496,950","60,629,170,600","57,780,998,400","52,620,091,500","58,269,405,120","19,509,412,000","10,714,550,400"
			Payables,"335,625,000,000","390,977,000,000","387,222,000,000","330,951,000,000","355,654,000,000","377,602,000,000","393,196,000,000","313,416,000,000","322,643,000,000","329,951,000,000","412,458,000,000","280,776,000,000","358,922,000,000","290,630,000,000","367,991,000,000","276,473,000,000","350,196,000,000","311,152,000,000","363,881,000,000","306,634,000,000","370,944,000,000","353,909,000,000","431,060,000,000","384,094,000,000","401,111,000,000","402,920,000,000","463,510,000,000","367,131,000,000","383,517,000,000","383,230,000,000","427,839,000,000","339,352,000,000","397,611,000,000","379,279,000,000","413,046,000,000","311,395,000,000","344,174,000,000","289,796,000,000","317,093,000,000","220,759,000,000","251,710,000,000","211,925,000,000","237,478,000,000","191,759,000,000","166,337,000,000","165,118,000,000","216,690,000,000","172,748,468,630","40,448,227,960","26,984,821,500","22,449,002,500","16,086,865,520","13,757,244,000","86,225,210,400","70,695,401,000","71,978,514,250","64,180,496,950","60,629,170,600","57,780,998,400","52,620,091,500","58,269,405,120","10,639,242,900","10,681,480,800"
				AccountsPayable,"292,302,000,000","148,335,000,000","336,914,000,000","114,415,000,000","287,315,000,000","121,312,000,000","335,103,000,000","111,434,000,000","274,005,000,000","103,201,000,000","372,696,000,000","91,881,000,000","318,174,000,000","80,606,000,000","331,602,000,000","77,148,000,000","309,442,000,000","69,496,000,000","327,347,000,000","80,294,000,000","334,214,000,000","84,929,000,000","375,785,000,000","120,588,000,000","340,889,000,000","130,353,000,000","410,424,000,000","136,934,000,000","322,529,000,000","131,928,000,000","357,465,000,000","108,980,000,000","303,877,000,000","113,411,000,000","345,906,000,000","112,730,000,000","274,441,000,000","97,361,000,000","279,575,000,000","76,973,000,000","214,497,000,000","62,840,000,000","217,384,000,000","178,303,000,000","156,633,000,000","29,431,000,000","195,416,000,000","172,748,468,630","40,448,227,960","26,984,821,500","22,449,002,500","16,086,865,520","13,757,244,000","86,225,210,400","70,695,401,000","71,978,514,250","64,180,496,950","60,629,170,600","57,780,998,400","52,620,091,500","58,269,405,120","10,639,242,900","10,681,480,800"
				TotalTaxPayable,"43,323,000,000","67,382,000,000","50,308,000,000","45,432,000,000","68,339,000,000","82,744,000,000","58,093,000,000","43,695,000,000","48,638,000,000","57,431,000,000","39,762,000,000","35,651,000,000","40,748,000,000","45,199,000,000","36,389,000,000","33,906,000,000","40,754,000,000","34,141,000,000","36,534,000,000","32,223,000,000","36,730,000,000","46,641,000,000","55,275,000,000","58,439,000,000","60,222,000,000","69,718,000,000","53,086,000,000","46,551,000,000","60,988,000,000","72,045,000,000","70,374,000,000","55,478,000,000","93,734,000,000","119,740,000,000","67,140,000,000","73,692,000,000","69,733,000,000","57,277,000,000","37,518,000,000","36,378,000,000","37,213,000,000","34,963,000,000","20,094,000,000","13,456,000,000","9,704,000,000","15,186,000,000","21,274,000,000",,,,,,,,,,,,,,,,
					IncomeTaxPayable,"5,794,000,000","7,564,000,000","14,508,000,000","12,822,000,000","13,140,000,000","5,728,000,000","22,215,000,000","11,102,000,000","9,292,000,000","9,533,000,000","6,777,000,000","6,781,000,000","8,022,000,000","8,743,000,000","9,242,000,000","8,969,000,000","13,600,000,000","7,879,000,000","5,386,000,000","5,810,000,000","5,894,000,000","6,917,000,000","9,224,000,000","12,474,000,000","13,257,000,000","16,013,000,000","3,176,000,000","4,013,000,000","6,401,000,000","12,708,000,000","13,707,000,000","809,000,000","15,928,000,000","18,310,000,000","16,330,000,000","22,319,000,000","27,969,000,000","22,169,000,000","10,955,000,000","10,365,000,000","12,206,000,000","9,721,000,000","0","0","0","1,262,000,000","2,609,000,000",,,,,,,,,,,,,,,,
				DividendsPayable,,"389,000,000",,"15,545,000,000",,"355,000,000",,"10,676,000,000",,"139,000,000",,"7,047,000,000",,"2,356,000,000",,"5,033,000,000",,"475,000,000",,"18,224,000,000",,"274,000,000",,"30,287,000,000",,"1,017,000,000",,"25,999,000,000",,"2,288,000,000",,"33,583,000,000",,"2,464,000,000",,"457,000,000",,"199,000,000",,"297,000,000",,"105,000,000",,,,"61,000,000",,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,"0",,"0",,"1,432,000,000",,"8,302,000,000",,"11,055,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,"174,871,000,000",,"155,559,000,000",,"173,191,000,000",,"147,611,000,000",,"169,180,000,000",,"146,197,000,000",,"161,037,000,000",,"152,084,000,000",,"195,985,000,000",,"175,893,000,000",,"222,065,000,000",,"174,780,000,000",,"201,832,000,000",,"157,647,000,000",,"176,969,000,000",,"141,311,000,000",,"143,664,000,000",,"124,516,000,000",,"134,959,000,000",,"107,111,000,000",,"114,017,000,000",,,,"120,440,000,000",,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,"4,719,000,000",,"26,563,000,000",,"2,970,000,000",,"34,268,000,000",,"4,123,000,000",,"29,285,000,000",,"4,659,000,000",,"26,118,000,000",,"3,099,000,000",,"24,834,000,000",,"2,785,000,000",,"23,083,000,000",,"2,998,000,000",,"25,552,000,000",,"2,140,000,000",,"18,375,000,000",,"2,940,000,000",,"21,042,000,000",,"8,573,000,000",,"28,293,000,000",,"6,584,000,000",,,,"6,458,000,000",,,"7,305,080","109,376,347,500","97,499,940,000","6,876,095,600","86,039,289,500",,,,,,,,,"8,870,169,100","33,069,600"
				InterestPayable,,"4,719,000,000",,"3,261,000,000",,"2,965,000,000",,"2,295,000,000",,"3,910,000,000",,"2,991,000,000",,"4,536,000,000",,"3,107,000,000",,"2,995,000,000",,"2,165,000,000",,"2,621,000,000",,"1,849,000,000",,"2,861,000,000",,"1,558,000,000",,"1,999,000,000",,"608,000,000",,"2,560,000,000",,"944,000,000",,"2,545,000,000",,"1,897,000,000",,"1,448,000,000",,,,"82,000,000",,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,991,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"291,347,000,000","183,233,000,000","177,170,000,000","167,464,000,000","135,490,000,000","137,738,000,000","151,802,000,000","148,083,000,000","159,746,000,000","175,417,000,000","197,936,000,000","192,858,000,000","198,618,000,000","143,384,000,000","141,016,000,000","136,543,000,000","138,538,000,000","106,226,000,000","167,272,000,000","178,591,000,000","184,136,000,000","169,128,000,000","182,685,000,000","203,707,000,000","218,187,000,000","192,767,000,000","203,125,000,000","184,197,000,000","213,004,000,000","151,247,000,000","145,712,000,000","164,322,000,000","173,170,000,000","137,698,000,000","184,423,000,000","187,573,000,000","183,078,000,000","102,268,000,000","77,457,000,000","140,765,000,000","177,570,000,000","148,851,000,000","175,498,000,000","102,320,000,000","96,246,000,000","92,761,000,000","36,439,000,000","39,240,137,880","30,937,013,800","27,684,343,500","35,696,955,000","34,012,686,840","28,701,292,500","28,302,994,850","27,276,504,250","28,609,286,400","28,890,743,500","25,132,463,400","20,628,975,360","18,047,079,300","21,233,275,200","17,723,804,800","39,022,128,000"
			CurrentDebt,"285,916,000,000","175,840,000,000","169,738,000,000","160,004,000,000","135,490,000,000","137,738,000,000","151,802,000,000","148,083,000,000","159,746,000,000","175,417,000,000","197,936,000,000","192,858,000,000","198,618,000,000","143,384,000,000","141,016,000,000","136,543,000,000","138,538,000,000","106,226,000,000","167,272,000,000","178,591,000,000","184,136,000,000","169,128,000,000","182,685,000,000","203,707,000,000","218,187,000,000","192,767,000,000","203,125,000,000","184,197,000,000","213,004,000,000","151,247,000,000","145,712,000,000","164,322,000,000","173,170,000,000","137,698,000,000","184,423,000,000","187,573,000,000","183,078,000,000","102,268,000,000","77,457,000,000","140,765,000,000","177,570,000,000","148,851,000,000","175,498,000,000","102,320,000,000","96,246,000,000","92,761,000,000","36,439,000,000","39,240,137,880","30,937,013,800","27,684,343,500","35,696,955,000","34,012,686,840","28,701,292,500","28,302,994,850","27,276,504,250","28,609,286,400","28,890,743,500","25,132,463,400","20,628,975,360","18,047,079,300","21,233,275,200","17,723,804,800","39,022,128,000"
				OtherCurrentBorrowings,"285,916,000,000","175,840,000,000","169,738,000,000","160,004,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"5,431,000,000","7,393,000,000","7,432,000,000","7,460,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"84,993,000,000","82,490,000,000","84,110,000,000","77,337,000,000","76,529,000,000","68,076,000,000","78,830,000,000","70,113,000,000","67,999,000,000","67,176,000,000",,"58,995,000,000",,"60,590,000,000",,"55,340,000,000",,"50,930,000,000",,"50,861,000,000",,"54,007,000,000",,"44,918,000,000",,"46,804,000,000",,"42,504,000,000",,"38,131,000,000",,"30,641,000,000",,"34,130,000,000",,"26,563,000,000",,"29,099,000,000",,"18,680,000,000",,"21,193,000,000",,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"84,993,000,000","82,490,000,000","84,110,000,000","77,337,000,000","76,529,000,000","68,076,000,000","78,830,000,000","70,113,000,000","67,999,000,000","67,176,000,000",,"58,995,000,000",,"60,590,000,000",,"55,340,000,000",,"50,930,000,000",,"50,861,000,000",,"54,007,000,000",,"44,918,000,000",,"46,804,000,000",,"42,504,000,000",,"38,131,000,000",,"30,641,000,000",,"34,130,000,000",,"26,563,000,000",,"29,099,000,000",,"18,680,000,000",,"21,193,000,000",,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,245,675,650","126,713,917,680","22,628,016,000","23,891,540,000","119,604,086,140","25,391,157,500","19,495,043,250","22,119,216,800","18,725,175,300","20,960,275,800","15,529,809,400","10,927,065,600","13,202,558,700","10,231,706,880","54,064,218,000","42,593,644,800"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"586,607,000,000","627,186,000,000","619,803,000,000","609,340,000,000","640,068,000,000","435,222,000,000","444,474,000,000","442,161,000,000","455,602,000,000","446,626,000,000","455,811,000,000","453,879,000,000","446,220,000,000","524,653,000,000","532,376,000,000","561,918,000,000","568,467,000,000","578,403,000,000","530,182,000,000","501,373,000,000","517,019,000,000","507,863,000,000","465,037,000,000","457,464,000,000","456,937,000,000","426,686,000,000","473,460,000,000","488,578,000,000","479,030,000,000","413,400,000,000","398,908,000,000","367,662,000,000","334,820,000,000","275,002,000,000","215,145,000,000","212,317,000,000","191,398,000,000","216,622,000,000","219,774,000,000","199,488,000,000","162,270,000,000","154,034,000,000","130,279,000,000","127,924,000,000","105,346,000,000","82,711,000,000","81,389,000,000","80,379,213,250","85,695,893,480","80,832,808,500","74,544,100,000","74,581,650,880","80,581,603,500","52,028,172,750","55,231,816,800","53,708,637,200","55,488,439,450","60,248,375,700","72,242,804,160","77,065,906,200","64,444,852,800","75,045,102,600","57,607,243,200"
		LongTermProvisions,"140,003,000,000","137,935,000,000","138,560,000,000","137,262,000,000","134,513,000,000","132,780,000,000","138,047,000,000","133,290,000,000","133,148,000,000","131,546,000,000","131,684,000,000","129,563,000,000","126,992,000,000","125,392,000,000","124,185,000,000","121,781,000,000","119,384,000,000","117,996,000,000","115,189,000,000","113,496,000,000","110,670,000,000","109,154,000,000","99,586,000,000","98,052,000,000","95,892,000,000","94,531,000,000","89,227,000,000","87,297,000,000","85,268,000,000","83,928,000,000","73,982,000,000",,"69,914,000,000","68,702,000,000","64,176,000,000",,"61,184,000,000",,"48,150,000,000",,"45,449,000,000",,"38,623,000,000",,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"412,918,000,000","455,025,000,000","450,748,000,000","441,068,000,000","474,216,000,000","269,422,000,000","280,897,000,000","284,809,000,000","299,274,000,000","289,858,000,000","299,925,000,000","300,191,000,000","294,343,000,000","372,887,000,000","383,941,000,000","414,932,000,000","424,830,000,000","434,475,000,000","391,078,000,000","359,830,000,000","376,857,000,000","370,301,000,000","338,532,000,000","332,304,000,000","333,807,000,000","302,862,000,000","350,850,000,000","366,398,000,000","357,010,000,000","293,774,000,000","298,844,000,000","348,292,000,000","238,988,000,000","185,551,000,000","129,923,000,000","191,200,000,000","107,368,000,000","191,716,000,000","148,077,000,000","177,844,000,000","93,394,000,000","130,218,000,000","72,181,000,000","72,099,000,000","52,998,000,000","32,827,000,000","35,145,000,000","35,270,878,650","40,725,821,000","42,594,807,000","35,564,397,500","35,811,665,340","44,581,867,000","36,059,621,400","38,460,284,900","40,049,689,700","41,961,942,350","47,773,203,650","60,636,936,000","66,980,044,200","58,269,405,120","69,357,613,000","53,275,125,600"
			LongTermDebt,"247,545,000,000","290,882,000,000","293,625,000,000","284,690,000,000","311,045,000,000","269,422,000,000","280,897,000,000","284,809,000,000","299,274,000,000","289,858,000,000","299,925,000,000","300,191,000,000","294,343,000,000","372,887,000,000","383,941,000,000","414,932,000,000","424,830,000,000","434,475,000,000","391,078,000,000","359,830,000,000","376,857,000,000","370,301,000,000","338,532,000,000","332,304,000,000","333,807,000,000","302,862,000,000","350,850,000,000","366,398,000,000","357,010,000,000","293,774,000,000","298,844,000,000","270,781,000,000","238,988,000,000","180,675,000,000","129,923,000,000","128,228,000,000","107,368,000,000","131,352,000,000","148,077,000,000","130,509,000,000","93,394,000,000","85,471,000,000","72,181,000,000","72,099,000,000","52,998,000,000","32,827,000,000","35,145,000,000","35,270,878,650","40,725,821,000","42,594,807,000","35,564,397,500","35,811,665,340","44,581,867,000","35,355,978,650","38,460,284,900","40,049,689,700","41,961,942,350","47,773,203,650","60,636,936,000","66,980,044,200","58,269,405,120","69,357,613,000","53,275,125,600"
			LongTermCapitalLeaseObligation,"165,373,000,000","164,143,000,000","157,123,000,000","156,378,000,000","163,171,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"77,511,000,000",,"4,876,000,000",,"62,972,000,000",,"60,364,000,000",,"47,335,000,000",,"44,747,000,000",,,,,,,,,,,,"703,642,750",,,,,,,,,
		NonCurrentDeferredLiabilities,"21,248,000,000","21,411,000,000","17,563,000,000","17,415,000,000","17,273,000,000","17,015,000,000","11,159,000,000","11,137,000,000","10,797,000,000","12,660,000,000","11,096,000,000","11,531,000,000","12,278,000,000","13,640,000,000","12,073,000,000","12,840,000,000","11,768,000,000","13,120,000,000","13,120,000,000","15,920,000,000","16,606,000,000","15,900,000,000","12,366,000,000","13,369,000,000","13,463,000,000","15,166,000,000","19,234,000,000","20,736,000,000","22,571,000,000","22,286,000,000","19,378,000,000","19,370,000,000","20,897,000,000","20,749,000,000","17,297,000,000","17,588,000,000","19,474,000,000","21,515,000,000","20,041,000,000","18,455,000,000","20,473,000,000","21,449,000,000","18,130,000,000","17,338,000,000","14,628,000,000","12,460,000,000","18,695,000,000","18,153,019,760","20,205,851,280","18,210,382,500","19,548,332,500","23,122,870,320","20,765,042,000","15,968,551,350","14,337,755,800","11,415,568,850","11,523,184,800","10,587,753,850","9,925,417,920","8,572,982,700","4,834,398,720","4,389,617,700","3,166,414,200"
			NonCurrentDeferredTaxesLiabilities,"21,248,000,000","21,411,000,000","17,563,000,000","17,415,000,000","17,273,000,000","17,015,000,000","11,159,000,000","11,137,000,000","10,797,000,000","12,660,000,000","11,096,000,000","11,531,000,000","12,278,000,000","13,640,000,000","12,073,000,000","12,840,000,000","11,768,000,000","13,120,000,000","13,120,000,000","15,920,000,000","16,606,000,000","15,900,000,000","12,366,000,000","13,369,000,000","13,463,000,000","15,166,000,000","19,234,000,000","20,736,000,000","22,571,000,000","22,286,000,000","19,378,000,000","19,370,000,000","20,897,000,000","20,749,000,000","17,297,000,000","17,588,000,000","19,474,000,000","21,515,000,000","20,041,000,000","18,455,000,000","20,473,000,000","21,449,000,000","18,130,000,000","17,338,000,000","14,628,000,000","12,460,000,000","18,695,000,000","18,153,019,760","20,205,851,280","18,210,382,500","19,548,332,500","23,122,870,320","20,765,042,000","15,968,551,350","14,337,755,800","11,415,568,850","11,523,184,800","10,587,753,850","9,925,417,920","8,572,982,700","4,834,398,720","4,389,617,700","3,166,414,200"
		OtherNonCurrentLiabilities,"12,438,000,000","12,815,000,000","12,932,000,000","13,595,000,000","14,066,000,000","16,005,000,000","14,371,000,000","12,925,000,000","12,383,000,000","12,562,000,000","13,106,000,000","12,594,000,000","12,607,000,000","12,734,000,000","12,177,000,000","12,365,000,000","12,485,000,000","12,812,000,000","10,795,000,000","12,127,000,000","12,886,000,000","12,508,000,000","14,553,000,000","13,739,000,000","13,775,000,000","14,127,000,000","14,149,000,000","14,147,000,000","14,181,000,000","13,412,000,000","6,704,000,000",,"5,021,000,000",,"3,749,000,000","3,529,000,000","3,372,000,000","3,391,000,000","3,506,000,000","3,189,000,000","2,954,000,000","2,367,000,000","1,345,000,000","38,487,000,000","37,720,000,000","37,424,000,000","27,549,000,000","26,955,314,840","24,764,221,200","20,027,619,000","19,431,370,000","15,647,115,220","15,234,694,500",,"2,433,776,100","2,243,378,650","2,003,312,300","1,887,418,200","1,680,450,240","1,512,879,300","1,341,048,960","1,297,871,900","1,165,703,400"
TotalEquityGrossMinorityInterest,"1,428,456,000,000","1,444,305,000,000","1,432,617,000,000","1,425,835,000,000","1,426,419,000,000","1,410,658,000,000","1,414,963,000,000","1,399,997,000,000","1,391,603,000,000","1,381,319,000,000","1,379,607,000,000","1,383,890,000,000","1,386,091,000,000","1,372,735,000,000","1,364,321,000,000","1,361,851,000,000","1,336,026,000,000","1,344,034,000,000","1,311,108,000,000","1,323,039,000,000","1,322,157,000,000","1,317,781,000,000","1,313,317,000,000","1,313,124,000,000","1,306,241,000,000","1,269,935,000,000","1,238,922,000,000","1,233,512,000,000","1,221,630,000,000","1,180,748,000,000","1,137,206,000,000","1,131,142,000,000","1,128,672,000,000","1,082,546,000,000","1,060,455,000,000","1,050,485,000,000","1,052,037,000,000","1,010,129,000,000","968,460,000,000","956,476,000,000","945,401,000,000","907,701,000,000","881,196,000,000","868,586,000,000","862,696,000,000","847,126,000,000","853,284,000,000","808,659,445,200","776,398,512,560","672,962,974,500","616,407,970,000","592,263,699,500","543,839,033,500","469,660,840,250","434,602,875,000","394,147,555,950","362,218,731,400","348,220,379,750","321,454,402,560","308,586,041,700","293,118,534,720","290,400,904,300","277,586,222,400"
