name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,06/30/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
			Goodwill,"11,692,000,000","11,868,000,000","11,712,000,000","12,158,000,000","12,277,000,000","12,204,000,000","11,423,000,000","11,319,000,000","11,710,000,000","11,551,000,000","11,514,000,000","11,395,000,000","11,256,000,000","11,194,000,000","11,204,000,000","11,288,000,000","11,575,000,000","11,627,000,000","11,692,000,000","11,837,000,000","11,633,000,000","11,868,000,000","11,971,000,000","12,197,000,000","12,168,000,000","12,181,000,000","12,075,000,000","11,936,000,000","11,940,000,000","11,861,000,000","11,984,000,000","11,831,000,000","12,210,000,000","12,100,000,000","11,139,000,000","9,470,000,000","8,764,000,000","8,598,000,000","8,806,000,000","8,250,000,000","8,409,000,000","8,620,000,000","10,203,000,000","10,304,000,000","9,770,000,000","9,878,000,000","10,566,000,000","11,016,000,000","11,012,000,000","11,006,000,000","11,138,000,000","11,055,000,000","10,991,000,000","10,780,000,000","10,624,000,000","10,780,000,000","10,322,000,000","10,371,000,000","10,440,000,000","10,555,000,000","10,754,000,000",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"15,555,000,000","1,448,000,000","15,084,000,000","15,631,000,000","16,505,000,000","17,284,000,000","17,703,000,000","17,808,000,000","18,003,000,000","18,355,000,000","18,586,000,000","17,399,000,000","18,366,000,000","18,183,000,000","17,163,000,000","18,444,000,000","18,848,000,000","18,660,000,000","19,232,000,000","19,411,000,000","20,809,000,000","20,907,000,000","21,483,000,000","21,931,000,000","21,696,000,000","1,174,000,000","25,822,000,000","25,360,000,000","24,962,000,000","24,041,000,000","23,184,000,000","22,345,000,000","22,000,000,000","21,102,000,000","20,426,000,000","16,768,000,000","14,439,000,000","14,298,000,000","14,822,000,000","14,198,000,000","12,675,000,000","11,548,000,000","11,246,000,000","10,951,000,000","10,526,000,000","10,260,000,000","10,040,000,000","7,386,000,000","6,729,000,000","6,652,000,000","5,971,000,000","5,735,000,000","5,667,000,000","5,246,000,000","5,104,000,000","5,246,000,000","4,887,000,000","4,772,000,000","4,762,000,000","4,518,000,000","4,232,000,000","12,076,000,000","12,741,000,000","7,253,969,000","15,062,000,000","13,642,000,000","13,631,000,000","8,420,797,000","8,977,035,000","15,566,000,000","10,111,916,000","10,603,555,000","11,298,455,000","15,593,000,000","11,219,296,000","11,265,642,000","11,546,036,000","16,893,000,000","11,425,769,000","9,726,534,000","2,081,113,000","3,344,000,000","3,637,000,000","3,489,000,000","3,310,000,000","3,037,000,000","2,865,680,000","959,000,000","878,000,000","1,251,700,000","750,000,000","777,000,000","1,285,000,000","1,309,000,000","1,447,000,000",,,,,
		InvestmentProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","14,519,000,000",,"0","0","14,556,000,000",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,,,,,,,,,,,,,,,,,,
		FinancialAssets,"7,836,000,000","6,314,000,000","5,829,000,000","6,014,000,000","5,265,000,000","5,145,000,000","4,579,000,000","4,633,000,000","4,626,000,000","4,110,000,000","4,470,000,000","4,446,000,000","4,189,000,000","4,359,000,000","5,437,000,000","5,286,000,000","5,195,000,000","4,409,000,000","4,559,000,000","3,965,000,000","4,829,000,000","4,442,000,000","3,536,000,000","3,609,000,000","3,395,000,000","3,509,000,000","3,583,000,000","3,548,000,000","4,340,000,000","4,294,000,000","4,766,000,000","5,142,000,000","5,274,000,000","5,038,000,000","4,735,000,000","4,267,000,000","4,309,000,000","4,210,000,000","4,889,000,000","4,404,000,000","4,770,000,000","3,965,000,000","3,941,000,000","4,423,000,000","5,004,000,000",,"5,309,000,000","12,077,000,000","5,606,000,000",,"3,105,000,000","2,950,000,000","2,486,000,000",,"3,182,000,000","3,025,000,000","3,278,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,"0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0",,,"0","0","0","22,000,000","19,000,000","17,000,000","2,682,000,000","2,573,000,000","2,430,000,000","2,176,000,000","1,794,000,000","1,677,000,000","1,494,000,000","1,390,000,000","0","1,990,000,000","1,704,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0","0","0","0","0","0","0","0","0","0"
			NonCurrentDeferredTaxesAssets,"4,693,000,000","4,560,000,000","4,195,000,000","3,624,000,000","3,593,000,000","3,706,000,000","3,672,000,000","3,908,000,000","4,176,000,000","4,469,000,000","4,819,000,000","5,114,000,000","4,883,000,000","4,741,000,000","4,797,000,000","4,573,000,000","1,820,000,000","1,545,000,000","1,850,000,000","2,011,000,000","2,349,000,000","2,309,000,000","1,583,000,000","1,308,000,000","1,184,000,000","985,000,000","881,000,000","855,000,000","787,000,000","874,000,000","519,000,000","683,000,000","569,000,000","611,000,000","519,000,000","546,000,000","566,000,000","528,000,000","427,000,000","421,000,000","464,000,000","516,000,000","408,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"286,568,000","95,000,000","294,000,000",,"137,000,000","126,000,000","179,000,000","215,000,000","469,000,000","268,000,000","183,000,000","682,000,000","1,182,000,000","919,000,000"
		NonCurrentPrepaidAssets,"793,000,000","781,000,000","789,000,000","776,000,000","814,000,000","1,179,000,000","1,143,000,000","1,134,000,000","1,162,000,000","1,112,000,000","1,094,000,000","1,076,000,000","1,022,000,000","945,000,000","1,036,000,000","1,020,000,000","1,037,000,000","1,003,000,000","951,000,000","999,000,000","968,000,000","964,000,000","997,000,000","983,000,000","965,000,000","922,000,000","887,000,000","859,000,000","924,000,000","809,000,000","1,374,000,000","1,302,000,000","1,338,000,000","1,255,000,000","1,521,000,000","1,521,000,000","1,544,000,000","1,432,000,000","1,315,000,000","1,292,000,000","1,359,000,000","1,407,000,000","1,436,000,000","1,303,000,000","1,282,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DefinedPensionBenefit,"8,014,000,000","7,053,000,000","5,972,000,000","5,816,000,000","5,709,000,000","5,955,000,000","6,618,000,000","6,354,000,000","5,134,000,000","4,169,000,000","2,297,000,000","1,281,000,000","1,162,000,000","584,000,000","96,000,000","774,000,000","1,850,000,000","2,647,000,000","571,000,000","1,223,000,000","31,000,000","31,000,000","77,000,000","978,000,000","706,000,000","1,376,000,000","13,000,000","11,000,000","13,000,000","12,000,000","25,000,000",,,,,,,,,,,,"1,931,000,000",,,,"8,494,000,000","9,086,000,000","8,951,000,000",,"7,596,000,000","7,298,000,000","6,950,000,000",,"4,069,000,000","6,753,000,000","3,469,000,000",,"2,132,000,000","2,106,000,000",,,"1,292,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,"2,701,000,000",,,,,,,,,,,,,,,,,,,,,,,,"38,516,000,000","2,345,000,000","1,057,000,000","1,208,000,000","41,513,000,000","2,047,000,000","1,939,000,000","1,025,000,000","36,315,000,000","2,174,000,000","1,851,000,000","849,000,000","30,534,000,000",,"5,716,000,000",,"18,406,000,000","-1,292,000,000",,,"17,554,000,000",,,,"10,811,000,000",,,,"12,047,000,000",,,,"11,753,000,000",,,,"10,109,000,000","10,271,000,000","9,752,000,000","9,742,000,000","9,772,000,000","-286,568,000","-95,000,000","-294,000,000","3,659,200,000","-137,000,000","-126,000,000","-179,000,000","-215,000,000","-469,000,000","-268,000,000","-183,000,000","-682,000,000","-1,182,000,000","-919,000,000"
TotalLiabilitiesNetMinorityInterest,"183,384,000,000","194,486,000,000","186,248,000,000","189,539,000,000","189,945,000,000","180,628,000,000","179,522,000,000","173,856,000,000","173,122,000,000","176,111,000,000","171,351,000,000","164,654,000,000","165,677,000,000","166,473,000,000","169,419,000,000","169,028,000,000","161,559,000,000","163,445,000,000","170,700,000,000","178,080,000,000","170,902,000,000","171,663,000,000","182,798,000,000","182,477,000,000","180,074,000,000","175,283,000,000","180,138,000,000","177,119,000,000","179,725,000,000","180,573,000,000","183,485,000,000","179,235,000,000","184,324,000,000","180,586,000,000","180,436,000,000","182,587,000,000","183,409,000,000","176,371,000,000","166,747,000,000","162,253,000,000","135,659,000,000","133,855,000,000","134,342,000,000","136,410,000,000","132,024,000,000","136,129,000,000","149,332,000,000","177,359,000,000","152,964,000,000","141,424,000,000","134,117,000,000","132,471,000,000","131,107,000,000","132,136,000,000","128,456,000,000","132,136,000,000","126,213,000,000","126,464,000,000","135,296,000,000","120,625,000,000","0","113,109,000,000","97,484,000,000","51,775,183,000","116,395,000,000","100,509,000,000","95,746,000,000","54,465,520,000","57,473,904,000","89,078,000,000","55,229,555,000","58,788,950,000","58,840,589,000","66,164,000,000","51,854,799,000","48,594,281,000","47,963,001,000","69,937,000,000","47,302,671,000","38,177,553,000","27,710,775,000","45,219,000,000","44,032,000,000","44,020,000,000","42,593,000,000","41,642,000,000","47,446,024,000","19,668,000,000","20,430,000,000","31,016,100,000","19,922,000,000","21,169,000,000","24,932,000,000","20,838,000,000","19,456,000,000","20,174,000,000","17,191,000,000","15,605,000,000","15,314,000,000","17,345,000,000"
	CurrentLiabilities,"63,698,000,000","73,595,000,000","64,968,000,000","66,855,000,000","71,272,000,000","68,237,000,000","69,590,000,000","69,531,000,000","63,807,000,000","64,726,000,000","59,566,000,000","54,842,000,000","56,126,000,000","58,354,000,000","54,893,000,000","55,685,000,000","51,613,000,000","54,724,000,000","58,163,000,000","65,367,000,000","60,771,000,000","63,615,000,000","72,176,000,000","74,431,000,000","74,270,000,000","72,812,000,000","74,634,000,000","75,474,000,000","78,592,000,000","77,586,000,000","79,654,000,000","76,197,000,000","82,854,000,000","84,318,000,000","87,225,000,000","86,924,000,000","88,943,000,000","82,832,000,000","83,624,000,000","80,306,000,000","61,784,000,000","59,320,000,000","58,302,000,000","63,007,000,000","63,894,000,000","69,793,000,000","80,305,000,000","101,040,000,000","82,943,000,000","77,068,000,000","73,805,000,000","73,066,000,000","73,509,000,000","75,298,000,000","72,413,000,000","75,352,000,000","71,345,000,000","71,997,000,000","74,297,000,000","64,968,000,000","0","64,525,000,000","55,989,000,000","28,905,238,000","63,126,000,000","50,584,000,000","48,002,000,000","27,403,951,000","29,742,519,000","46,301,000,000","28,902,454,000","31,000,458,000","29,993,680,000","37,614,000,000","25,592,977,000","26,475,397,000","25,067,876,000","37,147,000,000","25,124,788,000","18,007,133,000","14,192,941,000","23,275,000,000","20,002,000,000","20,199,000,000","19,422,000,000","18,166,000,000","25,656,712,000","10,617,000,000","9,701,000,000","14,184,700,000","8,589,000,000","8,357,000,000","11,213,000,000","9,504,000,000","9,610,000,000","9,568,000,000","7,978,000,000","8,233,000,000","7,220,000,000","8,706,000,000"
		CurrentProvisions,"2,414,000,000","2,453,000,000","2,189,000,000","2,070,000,000","2,332,000,000","2,564,000,000","2,320,000,000","2,313,000,000","3,218,000,000","3,324,000,000","2,304,000,000","2,583,000,000","2,971,000,000","4,012,000,000","5,586,000,000","5,637,000,000","4,271,000,000","5,154,000,000","4,494,000,000","5,666,000,000","3,495,000,000","3,818,000,000","4,122,000,000","4,454,000,000","4,352,000,000","5,045,000,000","5,405,000,000","6,893,000,000","6,908,000,000","7,587,000,000","8,111,000,000","7,829,000,000","7,479,000,000","11,238,000,000","9,351,000,000","9,060,000,000","9,258,000,000","9,489,000,000","12,921,000,000","13,439,000,000","1,646,000,000","1,660,000,000","1,360,000,000","1,403,000,000","1,350,000,000",,"2,074,000,000","2,080,000,000","1,957,000,000",,"1,896,000,000","1,690,000,000","1,934,000,000",,"1,218,000,000","1,932,000,000","1,097,000,000",,"1,020,000,000","1,423,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"14,473,000,000","12,554,000,000","9,568,000,000","10,771,000,000","13,579,000,000","9,373,000,000","9,175,000,000","10,625,000,000","9,028,000,000","7,739,000,000","8,891,000,000","7,385,000,000","7,360,000,000","6,634,000,000","5,689,000,000","5,120,000,000","4,440,000,000","6,944,000,000","8,982,000,000","9,110,000,000","8,538,000,000","6,877,000,000","6,453,000,000","7,570,000,000","8,663,000,000","7,381,000,000","8,620,000,000","8,725,000,000","8,901,000,000","9,398,000,000","7,679,000,000","7,213,000,000","7,897,000,000","9,044,000,000","11,516,000,000","12,445,000,000","14,255,000,000","14,626,000,000","14,022,000,000","8,321,000,000","8,356,000,000","9,109,000,000","9,487,000,000","12,018,000,000","15,260,000,000","15,740,000,000","14,258,000,000","16,638,000,000","13,820,000,000","15,394,000,000","12,789,000,000","11,566,000,000","11,597,000,000","12,924,000,000","9,561,000,000","12,924,000,000","9,222,000,000","8,932,000,000","10,480,000,000","6,506,000,000",,"10,184,000,000",,"4,089,727,000",,"9,456,000,000","6,811,000,000","3,566,234,000","4,048,839,000","10,086,000,000","6,728,984,000","5,808,568,000","7,768,961,000","9,090,000,000","6,184,936,000","4,481,655,000","2,888,092,000","6,418,000,000","4,340,886,000","1,871,326,000","2,890,992,000","4,900,000,000","4,160,000,000","4,029,000,000","3,789,000,000","2,837,000,000","2,883,432,000","1,058,000,000","738,000,000","1,435,100,000","1,042,000,000","1,236,000,000","2,432,000,000","1,647,000,000","1,713,000,000","2,531,000,000","2,319,000,000","1,829,000,000","1,254,000,000","1,378,000,000"
			CurrentDebt,"12,376,000,000","10,487,000,000","7,556,000,000","8,677,000,000","11,480,000,000",,,,,,,,,,,,,,,,"8,538,000,000","6,831,000,000",,"7,570,000,000","8,663,000,000","7,340,000,000",,,,"9,369,000,000","7,679,000,000","7,213,000,000","7,897,000,000","9,044,000,000","11,516,000,000","12,445,000,000","14,255,000,000","14,626,000,000","14,022,000,000","8,321,000,000","8,356,000,000","9,109,000,000","9,487,000,000","12,018,000,000","15,260,000,000","15,740,000,000","14,258,000,000","16,638,000,000","13,820,000,000","15,394,000,000","12,789,000,000","11,566,000,000","11,597,000,000","12,924,000,000","9,561,000,000","12,924,000,000","9,222,000,000","8,932,000,000","10,480,000,000","6,506,000,000",,"10,184,000,000",,"4,089,727,000",,"9,456,000,000","6,811,000,000","3,566,234,000","4,048,839,000","10,086,000,000","6,728,984,000","5,808,568,000","7,768,961,000","9,090,000,000","6,184,936,000","4,481,655,000","2,888,092,000","6,418,000,000","4,340,886,000","1,871,326,000","2,890,992,000","4,900,000,000","4,160,000,000","4,029,000,000","3,789,000,000","2,837,000,000","2,883,432,000","1,058,000,000","738,000,000","1,435,100,000","1,042,000,000","1,236,000,000","2,432,000,000","1,647,000,000","1,713,000,000","2,531,000,000","2,319,000,000","1,829,000,000","1,254,000,000","1,378,000,000"
			CurrentCapitalLeaseObligation,"2,097,000,000","2,067,000,000","2,012,000,000","2,094,000,000","2,099,000,000",,,,,,,,,,,,,,,,,"46,000,000",,,,"41,000,000",,,,"29,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,559,000,000","2,524,000,000",,,"738,000,000","1,127,000,000",,,"5,460,000,000","4,946,000,000","5,530,000,000","4,681,000,000",,"6,181,000,000","7,983,000,000","26,594,000,000",,,,"23,583,000,000",,,,"27,908,000,000",,,,"14,959,000,000",,,,"16,432,000,000","7,665,000,000","24,815,511,000","63,126,000,000","13,859,000,000","41,191,000,000","23,837,717,000",,"17,363,000,000","22,173,470,000","25,191,890,000","22,224,719,000","10,552,000,000","19,408,041,000","21,993,742,000","22,179,784,000","16,366,000,000","20,783,902,000","16,135,807,000","11,301,949,000","10,172,000,000",,,,"10,238,000,000",,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"119,686,000,000","120,891,000,000","121,280,000,000","122,684,000,000","118,673,000,000","112,391,000,000","109,932,000,000","104,325,000,000","109,315,000,000","111,385,000,000","111,785,000,000","109,812,000,000","109,551,000,000","108,119,000,000","114,526,000,000","113,343,000,000","109,946,000,000","108,721,000,000","112,537,000,000","112,713,000,000","110,131,000,000","108,048,000,000","110,622,000,000","108,046,000,000","105,804,000,000","102,471,000,000","105,504,000,000","101,645,000,000","101,133,000,000","102,987,000,000","103,831,000,000","103,038,000,000","101,470,000,000","96,268,000,000","93,211,000,000","95,663,000,000","94,466,000,000","93,539,000,000","83,123,000,000","81,947,000,000","73,875,000,000","74,535,000,000","76,040,000,000","73,403,000,000","68,130,000,000","66,336,000,000","69,027,000,000","76,319,000,000","70,021,000,000","64,356,000,000","60,312,000,000","59,405,000,000","57,598,000,000","56,838,000,000","56,043,000,000","56,784,000,000","54,868,000,000","54,467,000,000","60,999,000,000","55,657,000,000","0","48,584,000,000","41,495,000,000","22,869,945,000","53,269,000,000","49,925,000,000","47,744,000,000","27,061,569,000","27,731,385,000","42,777,000,000","26,327,101,000","27,788,492,000","28,846,909,000","28,550,000,000","26,261,822,000","22,118,884,000","22,895,125,000","32,790,000,000","22,177,883,000","20,170,420,000","13,517,834,000","21,944,000,000","24,030,000,000","23,821,000,000","23,171,000,000","23,476,000,000","21,789,312,000","9,051,000,000","10,729,000,000","16,831,400,000","11,333,000,000","12,812,000,000","13,719,000,000","11,334,000,000","9,846,000,000","10,606,000,000","9,213,000,000","7,372,000,000","8,094,000,000","8,639,000,000"
		LongTermProvisions,"18,057,000,000","18,498,000,000","17,487,000,000","18,393,000,000","17,773,000,000","17,732,000,000","17,764,000,000","17,783,000,000","20,603,000,000","20,620,000,000","20,078,000,000","20,501,000,000","20,272,000,000","20,412,000,000","23,039,000,000","23,693,000,000","23,085,000,000","35,960,000,000","36,578,000,000","37,039,000,000","28,569,000,000","29,080,000,000","28,415,000,000","28,204,000,000","26,939,000,000","26,915,000,000","28,014,000,000","27,398,000,000","26,344,000,000","30,334,000,000","29,504,000,000","29,224,000,000","29,000,000,000","26,404,000,000","22,800,000,000","23,287,000,000","22,254,000,000","22,418,000,000","17,603,000,000","18,588,000,000","12,752,000,000","12,970,000,000","12,976,000,000","12,999,000,000","12,417,000,000",,"12,744,000,000","13,447,000,000","13,055,000,000",,"13,211,000,000","14,071,000,000","11,655,000,000",,"10,934,000,000","12,673,000,000","9,527,000,000",,"9,579,000,000","8,511,000,000",,,"9,270,000,000","4,762,958,000",,,"14,525,000,000","8,554,721,000","8,917,568,000",,"8,302,174,000","8,597,389,000","8,744,382,000",,"7,812,479,000","8,956,911,000","8,664,275,000",,"8,654,042,000","7,944,382,000","6,119,852,000",,,,,,"9,203,144,000","3,642,000,000","3,974,000,000",,"3,462,000,000","3,365,000,000","3,207,000,000","2,281,000,000","2,108,000,000","2,461,000,000","2,241,000,000","1,907,000,000","1,923,000,000","2,118,000,000"
		LongTermDebtAndCapitalLeaseObligation,"64,017,000,000","64,892,000,000","65,938,000,000","67,161,000,000","62,705,000,000","56,426,000,000","54,960,000,000","49,733,000,000","53,161,000,000","55,491,000,000","56,893,000,000","55,619,000,000","54,472,000,000","51,666,000,000","53,308,000,000","50,607,000,000","49,572,000,000","46,224,000,000","48,423,000,000","47,994,000,000","49,193,000,000","45,977,000,000","47,157,000,000","45,336,000,000","44,586,000,000","40,811,000,000","41,664,000,000","38,265,000,000","37,524,000,000","38,767,000,000","41,398,000,000","40,449,000,000","38,573,000,000","35,169,000,000","42,378,000,000","34,445,000,000","45,519,000,000","30,710,000,000","25,957,000,000","22,259,000,000","23,797,000,000","25,518,000,000","27,068,000,000","24,222,000,000","19,438,000,000","17,464,000,000","14,042,000,000","13,551,000,000","16,051,000,000","15,651,000,000","12,456,000,000","12,188,000,000","12,131,000,000","11,086,000,000","10,412,000,000","11,086,000,000",,"10,230,000,000","11,679,000,000","12,796,000,000",,"12,907,000,000",,"6,895,503,000",,"12,869,000,000","13,159,000,000","7,701,491,000","7,997,723,000","11,922,000,000","7,436,093,000","8,236,568,000","9,457,865,000","12,327,000,000","8,387,426,000","10,093,145,000","10,327,073,000","14,772,000,000","9,991,207,000","10,802,562,000","6,108,569,000","9,644,000,000","11,511,000,000","11,821,000,000","10,721,000,000","10,918,000,000","8,143,096,000","3,474,000,000","4,760,000,000","10,643,300,000","5,705,000,000","7,144,000,000","7,827,000,000","6,507,000,000","5,207,000,000","5,758,000,000","4,864,000,000","3,740,000,000","4,185,000,000","4,160,000,000"
			LongTermDebt,"56,741,000,000","57,237,000,000","58,311,000,000","58,876,000,000","54,510,000,000",,,,,,,,,,,,,,,,"49,193,000,000","45,240,000,000",,"45,336,000,000","44,586,000,000","40,317,000,000",,,,"38,412,000,000","41,398,000,000","40,449,000,000","38,573,000,000","35,169,000,000","42,378,000,000","34,445,000,000","45,519,000,000","30,710,000,000","25,957,000,000","22,259,000,000","23,797,000,000","25,518,000,000","27,068,000,000","24,222,000,000","19,438,000,000","17,464,000,000","14,042,000,000","13,551,000,000","16,051,000,000","15,004,000,000","12,456,000,000","12,188,000,000","12,131,000,000","10,331,000,000","10,412,000,000","11,086,000,000",,"10,230,000,000","11,679,000,000","12,796,000,000",,"12,907,000,000",,"6,895,503,000",,"12,869,000,000","13,159,000,000","7,701,491,000","7,997,723,000","11,922,000,000","7,436,093,000","8,236,568,000","9,457,865,000","12,327,000,000","8,387,426,000","10,093,145,000","10,327,073,000","14,772,000,000","9,991,207,000","10,802,562,000","6,108,569,000","9,644,000,000","11,511,000,000","11,821,000,000","10,721,000,000","10,918,000,000","8,143,096,000","3,474,000,000","4,760,000,000","10,643,300,000","5,705,000,000","7,144,000,000","7,827,000,000","6,507,000,000","5,207,000,000","5,758,000,000","4,864,000,000","3,740,000,000","4,185,000,000","4,160,000,000"
			LongTermCapitalLeaseObligation,"7,276,000,000","7,655,000,000","7,627,000,000","8,285,000,000","8,195,000,000",,,,,,,,,,,,,,,,,"737,000,000",,,,"494,000,000",,,,"355,000,000",,,,,,,,,,,,,,,,,,,,"647,000,000",,,,"755,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"12,323,000,000","12,626,000,000","12,550,000,000","12,654,000,000","13,898,000,000","13,830,000,000","13,438,000,000","13,696,000,000","13,961,000,000","13,889,000,000","13,805,000,000","12,556,000,000","13,067,000,000","13,946,000,000","14,025,000,000","13,870,000,000","14,772,000,000","2,910,000,000","2,908,000,000","2,942,000,000","2,941,000,000","3,587,000,000","3,668,000,000","3,652,000,000","3,655,000,000","4,756,000,000","4,804,000,000","4,841,000,000","4,888,000,000","2,102,000,000","2,473,000,000","2,627,000,000",,"3,437,000,000",,"10,259,000,000",,,,,,,,,,,"3,672,000,000","3,703,000,000","3,991,000,000",,"2,164,000,000","1,240,000,000","2,268,000,000",,"5,264,000,000","1,430,000,000","15,381,000,000",,"7,290,000,000","8,156,000,000",,,"4,475,000,000",,,,,,"2,157,905,000",,,,,,,,,,,,,,,,,,"3,454,032,000","1,530,000,000","1,619,000,000",,"1,881,000,000","2,055,000,000","2,459,000,000","2,142,000,000","2,144,000,000","1,936,000,000","1,719,000,000","1,426,000,000","1,558,000,000","1,953,000,000"
		NonCurrentAccruedExpenses,"954,000,000","996,000,000","612,000,000","610,000,000","547,000,000","575,000,000","588,000,000","599,000,000","592,000,000","505,000,000","501,000,000","489,000,000","451,000,000","469,000,000","483,000,000","502,000,000","683,000,000","890,000,000","964,000,000","937,000,000","858,000,000","861,000,000","871,000,000","807,000,000","746,000,000","547,000,000","432,000,000","505,000,000","498,000,000","448,000,000","493,000,000","460,000,000","3,387,000,000","389,000,000","430,000,000","391,000,000","426,000,000","637,000,000","628,000,000","592,000,000","656,000,000","703,000,000","729,000,000","713,000,000","800,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"6,470,000,000","5,537,000,000","5,694,000,000","5,187,000,000","5,294,000,000","5,625,000,000","5,531,000,000","5,126,000,000","3,657,000,000","3,761,000,000","3,881,000,000","4,210,000,000","5,187,000,000","5,513,000,000","4,322,000,000","4,268,000,000","3,506,000,000","4,283,000,000","3,908,000,000","3,847,000,000","4,425,000,000","3,199,000,000","2,480,000,000","1,765,000,000","1,984,000,000","2,225,000,000","2,137,000,000","2,483,000,000","2,706,000,000","2,723,000,000","3,119,000,000","3,682,000,000","3,742,000,000","3,773,000,000","3,495,000,000","3,705,000,000","4,054,000,000","3,677,000,000","3,962,000,000","4,181,000,000","3,899,000,000","3,474,000,000","3,810,000,000","5,039,000,000","6,054,000,000",,"7,915,000,000","15,116,000,000","7,104,000,000",,"3,685,000,000","3,888,000,000","3,626,000,000",,"2,528,000,000","4,203,000,000","3,159,000,000",,"3,696,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,"337,000,000",,,,,,,"0","148,000,000","2,525,000,000",,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"399,000,000",,"2,925,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,332,000,000","15,125,000,000","16,272,000,000","3,206,000,000","3,198,000,000","3,158,000,000","3,109,000,000","3,080,000,000","32,674,000,000",,,,"29,490,000,000",,,,"27,636,000,000",,,,"27,979,000,000",,,,"20,627,000,000","12,780,000,000","3,168,667,000",,"21,783,000,000","5,778,000,000","2,126,409,000",,"17,341,000,000","2,073,636,000","2,217,410,000","2,202,949,000","14,568,000,000","2,099,748,000","3,068,828,000","3,903,777,000","16,196,000,000","3,532,634,000","1,423,476,000","1,289,413,000","10,517,000,000","12,519,000,000","12,000,000,000","12,450,000,000","10,926,000,000",,,,"6,188,100,000",,,,,,,,,,
