name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
			AccumulatedDepreciation,"-1,480,244,000","-1,438,388,000","-1,370,145,000","-1,343,741,000","-1,281,115,000","-1,246,095,000","-1,196,680,000","-1,147,349,000","-1,133,063,000","-1,075,448,000","-1,019,845,000","-957,017,000","-891,451,000","-842,186,000","-802,172,000","-756,440,000","-713,751,000","-652,875,000","-623,233,000","-581,537,000","-540,327,000","-525,699,000","-510,134,000","-467,749,000","-425,024,000","-381,314,000","-361,585,000","-348,512,000","-336,637,000","-326,201,000","-313,718,000","-301,323,000","-288,851,000","-278,400,000","-267,380,000","-257,567,000","-247,689,000","-238,265,000","-238,149,000","-233,274,000","-228,117,000","-223,565,000","-219,707,000","-218,723,000","-214,289,000","-211,306,000","-207,865,000","-206,059,000","-199,157,000","-199,157,000","-195,156,000","-191,248,000","-187,841,000","-184,061,000","-180,157,000","-176,462,000","-174,709,000","-173,271,000","-171,538,000","-168,860,000","-168,238,000","-166,353,000","-163,564,000","-162,231,000","-162,885,000","-161,051,000","-158,753,000","-156,634,000","-154,397,000","-153,029,000","-149,701,000","-161,772,000","-158,389,000","-155,555,000","-153,912,000","-150,634,000","-145,563,000","-140,944,000","-134,285,000","-132,425,000","-127,695,000","-122,700,000","-116,700,000","-112,800,000","-106,500,000","-100,700,000","-103,100,000","-96,000,000","-88,700,000","-81,600,000","-74,600,000","-68,400,000","-62,200,000","-56,000,000","-49,900,000","-44,400,000","-39,300,000","-34,200,000","-15,900,000","-24,700,000","-20,100,000","-15,900,000","-11,800,000","-7,700,000","-3,800,000"
		GoodwillAndOtherIntangibleAssets,"1,700,371,000","1,749,685,000","1,749,673,000","1,799,462,000","1,801,695,000","1,825,021,000","1,826,779,000","1,843,842,000","1,969,463,000","1,977,593,000","1,996,174,000","1,975,109,000","1,931,091,000","1,937,820,000","2,003,898,000","2,027,907,000","2,061,462,000","2,015,451,000","2,069,422,000","2,114,100,000","2,124,905,000","2,252,832,000","2,373,070,000","2,479,778,000","2,531,149,000","1,290,301,000","811,157,000","707,134,000","712,371,000","718,771,000","725,668,000","732,718,000","737,300,000","744,283,000","751,533,000","754,931,000","761,880,000","767,217,000","128,089,000","126,341,000","118,440,000","119,383,000","105,895,000","104,355,000","105,330,000","97,115,000","110,909,000","98,480,000","99,686,000","100,893,000","102,095,000","103,079,000","104,296,000","105,513,000","107,103,000","108,694,000","15,909,000","4,429,000","4,429,000","4,429,000","4,429,000","4,429,000","4,429,000","4,429,000","22,875,000","4,429,000","4,429,000","26,044,000","27,046,000","27,517,000","4,429,000","29,591,000","30,660,000","31,795,000","4,479,000","4,530,000","4,581,000","4,632,000","38,135,000","39,429,000","40,689,000","4,800,000","44,000,000","45,500,000","47,000,000","48,400,000","20,400,000","78,700,000","80,500,000","79,600,000","78,200,000","80,000,000","80,500,000","79,800,000","83,700,000","47,600,000","41,900,000","42,900,000","43,900,000","44,900,000","41,900,000","42,800,000","43,900,000","44,400,000","44,100,000"
			Goodwill,"1,202,592,000","1,223,291,000","1,212,313,000","1,233,486,000","1,222,382,000","1,229,159,000","1,233,545,000","1,232,964,000","1,309,608,000","1,301,093,000","1,298,266,000","1,271,927,000","1,233,271,000","1,225,893,000","1,256,376,000","1,258,480,000","1,269,296,000","1,233,102,000","1,253,693,000","1,261,610,000","1,255,105,000","1,320,419,000","1,393,289,000","1,442,299,000","1,476,541,000","701,637,000","446,742,000","381,369,000","381,369,000","381,369,000","381,369,000","381,369,000","381,369,000","381,369,000","381,635,000","378,050,000","377,997,000","376,263,000","84,655,000","81,745,000","79,085,000","79,085,000","69,458,000","66,958,000","66,958,000","61,133,000","80,063,000","71,856,000","71,856,000","71,856,000","71,856,000","71,856,000","71,856,000","71,856,000","72,221,000","72,580,000","4,429,000","4,429,000",,,,,,,,,,,,,,,"4,429,000","4,429,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"497,779,000","526,394,000","537,360,000","565,976,000","579,313,000","595,862,000","593,234,000","610,878,000","659,855,000","676,500,000","697,908,000","703,182,000","697,820,000","711,927,000","747,522,000","769,427,000","792,166,000","782,349,000","815,729,000","852,490,000","869,800,000","932,413,000","979,781,000","1,037,479,000","1,054,608,000","588,664,000","364,415,000","325,765,000","331,002,000","337,402,000","344,299,000","351,349,000","355,931,000","362,914,000","369,898,000","376,881,000","383,883,000","390,954,000","43,434,000","44,596,000","39,355,000","40,298,000","36,437,000","37,397,000","38,372,000","35,982,000","30,846,000","26,624,000","27,830,000","29,037,000","30,239,000","31,223,000","32,440,000","33,657,000","34,882,000","36,114,000","11,480,000",,"4,429,000","4,429,000","4,429,000","4,429,000","4,429,000","4,429,000","22,875,000","4,429,000","4,429,000","26,044,000","27,046,000","27,517,000","4,429,000","29,591,000","26,231,000","27,366,000","4,479,000","4,530,000","4,581,000","4,632,000","38,135,000","39,429,000","40,689,000","4,800,000","44,000,000","45,500,000","47,000,000","48,400,000","20,400,000","78,700,000","80,500,000","79,600,000","78,200,000","80,000,000","80,500,000","79,800,000","83,700,000","47,600,000","41,900,000","42,900,000","43,900,000","44,900,000","41,900,000","42,800,000","43,900,000","44,400,000","44,100,000"
		InvestmentsAndAdvances,"802,184,000","689,354,000","447,689,000","458,032,000","433,381,000","410,177,000","398,794,000","399,097,000","409,135,000","302,038,000","290,028,000","279,814,000","270,921,000","292,717,000","261,690,000","243,801,000","256,604,000","247,238,000","165,137,000","177,036,000","198,639,000","202,712,000","144,503,000","147,662,000","149,025,000","115,114,000","116,250,000","104,297,000","73,835,000","62,495,000","54,424,000","46,359,000","32,848,000","21,733,000","12,898,000","9,567,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"802,184,000","689,354,000","447,689,000","458,032,000","433,381,000","410,177,000","398,794,000","399,097,000","409,135,000","302,038,000","290,028,000","279,814,000","270,921,000","292,717,000","261,690,000","243,801,000","256,604,000","247,238,000","165,137,000","177,036,000","198,639,000","202,712,000","144,503,000","147,662,000","149,025,000","115,114,000","116,250,000","104,297,000","73,835,000","62,495,000","54,424,000","46,359,000","32,848,000","21,733,000","12,898,000","9,567,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"14,532,000","14,394,000","13,846,000","14,365,000","14,037,000","14,981,000","15,550,000","14,623,000","15,186,000","14,043,000","17,219,000","17,050,000","15,627,000","14,990,000","17,196,000","17,049,000","17,362,000","16,352,000","16,073,000","15,752,000","15,832,000","16,431,000","6,618,000","6,443,000","9,627,000",,,,,,,,,,,,,,,,,"0","0","3,340,000","5,876,000","8,877,000",,,,,,"1,251,000","1,923,000","1,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"14,532,000","14,394,000","13,846,000","14,365,000","14,037,000","14,981,000","15,550,000","14,623,000","15,186,000","14,043,000","17,219,000","17,050,000","15,627,000","14,990,000","17,196,000","17,049,000","17,362,000","16,352,000","16,073,000","15,752,000","15,832,000","16,431,000","6,618,000","6,443,000","9,627,000",,,,,,,,,,,,,,,,,"0","0","3,340,000","5,876,000","8,877,000",,,,,,"1,251,000","1,923,000","1,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"42,653,000","47,400,000","46,179,000","54,353,000","53,487,000","53,375,000","54,574,000","56,802,000","63,037,000","62,284,000","47,018,000","48,239,000","42,138,000","43,613,000","35,912,000","38,592,000","40,584,000","70,606,000","75,523,000","79,833,000","67,023,000","71,009,000","72,170,000","76,077,000","79,984,000","44,643,000","39,635,000","28,457,000","29,871,000","26,961,000","29,399,000","29,413,000","29,787,000","31,112,000","29,991,000","31,014,000","31,157,000","36,035,000","8,865,000","9,185,000","8,309,000","8,429,000","7,031,000","6,867,000","6,840,000","6,623,000","6,177,000","6,092,000","6,256,000","6,667,000","6,128,000","6,642,000","6,603,000","6,683,000","3,770,000","3,965,000","4,906,000","18,090,000","18,542,000","19,988,000","21,128,000","22,009,000","23,345,000","25,203,000","6,005,000","24,751,000","26,187,000","5,798,000","6,010,000","6,134,000","31,736,000","8,015,000","11,199,000","10,649,000","34,813,000","34,283,000","34,872,000","35,774,000","3,408,000","4,452,000","4,214,000","42,100,000","5,700,000","5,200,000","25,200,000","25,500,000","59,200,000","4,700,000","5,200,000","5,600,000","5,300,000","5,300,000","4,000,000","4,300,000","4,400,000","11,900,000","3,800,000","4,000,000","4,000,000","3,700,000","3,200,000","2,900,000","2,700,000","2,700,000","4,300,000"
TotalLiabilitiesNetMinorityInterest,"2,769,337,000","2,701,908,000","2,572,007,000","2,629,961,000","2,638,355,000","2,553,533,000","2,489,908,000","2,518,885,000","2,646,271,000","2,630,528,000","2,729,835,000","2,662,670,000","2,615,824,000","2,621,795,000","2,731,487,000","2,801,818,000","2,841,005,000","2,814,992,000","2,931,503,000","2,969,689,000","2,999,874,000","3,119,579,000","3,306,426,000","3,430,928,000","3,454,107,000","1,223,181,000","555,328,000","514,715,000","493,934,000","489,980,000","487,902,000","484,020,000","446,240,000","496,655,000","514,037,000","543,092,000","598,000,000","917,962,000","139,344,000","138,011,000","138,589,000","141,294,000","139,805,000","150,407,000","145,024,000","157,797,000","140,718,000","139,750,000","147,536,000","150,354,000","155,935,000","157,408,000","162,109,000","169,481,000","169,744,000","178,393,000","111,987,000","117,092,000","111,274,000","109,133,000","113,284,000","115,574,000","117,399,000","115,870,000","124,889,000","119,367,000","120,472,000","121,293,000","119,573,000","126,998,000","128,229,000","127,008,000","163,527,000","168,733,000","172,343,000","164,151,000","165,715,000","171,781,000","172,019,000","173,549,000","170,424,000","175,900,000","186,200,000","187,600,000","215,300,000","225,300,000","229,300,000","230,300,000","234,100,000","243,200,000","240,300,000","246,300,000","250,700,000","265,600,000","264,400,000","217,500,000","194,000,000","211,300,000","204,600,000","207,300,000","198,200,000","206,000,000","204,700,000","205,700,000","203,400,000"
	CurrentLiabilities,"651,746,000","688,339,000","595,893,000","566,306,000","546,172,000","540,498,000","485,831,000","482,730,000","506,869,000","559,483,000","546,264,000","488,980,000","451,794,000","451,851,000","459,660,000","466,698,000","451,856,000","443,746,000","455,354,000","465,019,000","475,571,000","484,043,000","544,290,000","557,169,000","529,727,000","176,804,000","148,235,000","133,981,000","122,170,000","131,684,000","135,625,000","134,677,000","103,641,000","127,257,000","146,434,000","151,553,000","172,207,000","154,830,000","74,151,000","69,421,000","70,922,000","71,277,000","70,696,000","66,290,000","59,496,000","71,023,000","81,956,000","75,139,000","80,708,000","80,708,000","73,501,000","62,737,000","60,481,000","56,796,000","52,683,000","52,319,000","39,102,000","42,668,000","44,635,000","41,087,000","42,740,000","41,371,000","44,089,000","40,894,000","47,882,000","41,006,000","48,974,000","48,453,000","46,055,000","47,155,000","40,626,000","38,521,000","40,819,000","158,609,000","161,936,000","153,596,000","147,205,000","152,666,000","148,017,000","151,700,000","35,283,000","42,400,000","44,100,000","40,800,000","38,400,000","46,100,000","187,800,000","50,900,000","48,500,000","53,800,000","52,800,000","59,500,000","66,600,000","77,700,000","70,600,000","53,100,000","45,700,000","51,200,000","43,900,000","54,800,000","53,800,000","57,100,000","48,000,000","50,500,000","42,800,000"
		PayablesAndAccruedExpenses,"443,765,000","414,523,000","398,333,000","395,141,000","375,572,000","396,384,000","384,815,000","392,823,000","409,433,000","408,593,000","528,049,000","469,610,000","426,829,000","332,770,000","432,491,000","435,856,000","405,265,000","303,772,000","405,524,000","412,797,000","392,836,000","326,096,000","484,093,000","488,553,000","465,512,000","110,136,000","148,149,000","133,896,000","122,087,000","86,705,000","135,545,000","134,667,000","103,631,000","127,247,000","146,120,000","151,392,000","172,198,000","151,821,000","69,142,000","64,412,000","65,913,000","66,268,000","65,696,000","61,290,000","54,496,000","66,023,000","76,956,000","70,139,000","75,708,000","74,458,000","68,501,000","57,737,000","55,481,000","51,790,000","47,674,000","47,304,000","34,080,000","37,642,000","39,609,000","36,060,000","37,711,000","36,149,000","39,059,000","35,858,000","33,365,000","33,191,000","40,318,000","40,640,000","38,022,000","38,783,000","36,274,000","34,256,000","35,699,000","38,556,000","37,762,000","28,225,000","38,187,000","14,341,000","8,179,000","7,315,000","7,472,000","11,100,000","10,600,000","7,700,000","9,500,000","15,500,000","17,300,000","19,600,000","17,900,000","22,400,000","19,400,000","22,900,000","20,600,000","27,700,000","32,000,000","20,300,000","17,800,000","17,400,000","13,800,000","15,600,000","14,600,000","19,600,000","11,900,000","11,100,000","10,500,000"
			Payables,"220,189,000","248,147,000","202,414,000","219,192,000","201,372,000","223,522,000","183,675,000","194,125,000","199,338,000","229,717,000","235,566,000","203,671,000","193,505,000","185,808,000","177,930,000","186,421,000","177,927,000","156,677,000","166,790,000","170,439,000","167,991,000","172,881,000","180,714,000","321,001,000","316,080,000","43,742,000","48,554,000","65,188,000","57,812,000","54,014,000","58,670,000","71,329,000","44,078,000","60,402,000","70,838,000","88,021,000","94,838,000","70,123,000","22,257,000","21,654,000","23,564,000","18,746,000","20,564,000","19,162,000","17,175,000","16,243,000","31,735,000","30,491,000","26,909,000","24,879,000","23,239,000","21,739,000","16,390,000","17,471,000","14,808,000","17,498,000","7,726,000","12,264,000","9,264,000","8,975,000","8,363,000","8,144,000","9,391,000","7,173,000","8,283,000","9,059,000","10,327,000","9,206,000","9,974,000","9,902,000","8,551,000","8,164,000","7,864,000","11,104,000","13,899,000","9,278,000","10,874,000","14,341,000","8,179,000","7,315,000","7,472,000","11,100,000","10,600,000","7,700,000","9,500,000","15,500,000","17,300,000","19,600,000","17,900,000","22,400,000","19,400,000","22,900,000","20,600,000","27,700,000","32,000,000","20,300,000","17,800,000","17,400,000","13,800,000","15,600,000","14,600,000","19,600,000","11,900,000","11,100,000","10,500,000"
				AccountsPayable,"211,596,000","239,252,000","192,010,000","208,901,000","192,511,000","219,479,000","177,769,000","185,150,000","188,048,000","217,417,000","213,592,000","186,458,000","181,439,000","180,895,000","168,556,000","177,303,000","170,895,000","149,998,000","155,549,000","164,424,000","161,853,000","168,518,000","170,402,000","313,171,000","316,080,000","43,742,000","48,554,000","65,188,000","57,812,000","54,014,000","58,670,000","71,329,000","44,078,000","60,402,000","70,838,000","88,021,000","74,510,000","70,123,000","22,257,000","21,654,000","23,564,000","18,746,000","20,564,000","19,162,000","17,175,000","16,243,000","31,735,000","30,491,000","26,909,000","24,879,000","23,239,000","21,739,000","16,390,000","17,471,000","14,808,000","17,498,000","7,726,000","12,264,000","9,264,000","8,975,000","8,363,000","8,144,000","9,391,000","7,173,000","8,283,000","9,059,000","10,327,000","9,206,000","9,974,000","9,902,000","8,551,000","8,164,000","7,864,000","11,104,000","13,899,000","9,278,000","10,874,000","14,341,000","8,179,000","7,315,000","7,472,000","11,100,000","10,600,000","7,700,000","9,500,000","15,500,000","17,300,000","19,600,000","17,900,000","22,400,000","19,400,000","22,900,000","20,600,000","27,700,000","32,000,000","20,300,000","17,800,000","17,400,000","13,800,000","15,600,000","14,600,000","19,600,000","11,900,000","11,100,000","10,500,000"
				TotalTaxPayable,"8,593,000","8,895,000","10,404,000","10,291,000","8,861,000","4,043,000","5,906,000","8,975,000","11,290,000","12,300,000","21,974,000","17,213,000","12,066,000","4,913,000","9,374,000","9,118,000","7,032,000","6,679,000","11,241,000","6,015,000","6,138,000","4,363,000","10,312,000","7,830,000",,,,,,,,,,,,,"20,328,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"8,593,000","8,895,000","10,404,000","10,291,000","8,861,000","4,043,000","5,906,000","8,975,000","11,290,000","12,300,000","21,974,000","17,213,000","12,066,000","4,913,000","9,374,000","9,118,000","7,032,000","6,679,000","11,241,000","6,015,000","6,138,000","4,363,000","10,312,000","7,830,000",,,,,,,,,,,,,"20,328,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"223,576,000","166,376,000","195,919,000","175,949,000","174,200,000","172,862,000","201,140,000","198,698,000","210,095,000","178,876,000","292,483,000","265,939,000","233,324,000","146,962,000","254,561,000","249,435,000","227,338,000","147,095,000","238,734,000","242,358,000","224,845,000","153,215,000","303,379,000","167,552,000","149,432,000","66,394,000","99,595,000","68,708,000","64,275,000","32,691,000","76,875,000","63,338,000","59,553,000","66,845,000","75,282,000","63,371,000","77,360,000","81,698,000","46,885,000","42,758,000","42,349,000","47,522,000","45,132,000","42,128,000","37,321,000","49,780,000","45,221,000","39,648,000","48,799,000","49,579,000","45,262,000","35,998,000","39,091,000","34,319,000","32,866,000","29,806,000","26,354,000","25,378,000","30,345,000","27,085,000","29,348,000","28,005,000","29,668,000","28,685,000","25,082,000","24,132,000","29,991,000","31,434,000","28,048,000","28,881,000","27,723,000","26,092,000","27,835,000","27,452,000","23,863,000","18,947,000","27,313,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InterestPayable,,"9,879,000",,,,"17,536,000",,,,"16,125,000",,,,"15,961,000",,,,"16,060,000",,,,"13,869,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,,"19,373,000",,,,"14,030,000",,,,"13,101,000",,,,"12,479,000",,,,"13,643,000",,,,"10,041,000",,,,"7,878,000",,,,"8,810,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"84,112,000","107,324,000","90,275,000","81,024,000","75,568,000","91,851,000","89,916,000","82,441,000","80,714,000","102,474,000",,,,"83,355,000",,,,"79,087,000",,,,"92,863,000",,,,"38,902,000",,,,"36,087,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"123,869,000","128,801,000","96,315,000","72,580,000","63,469,000","7,492,000","11,100,000","7,466,000","16,722,000","16,143,000","18,215,000","19,370,000","24,965,000","23,247,000","27,169,000","30,842,000","46,591,000","47,244,000","47,966,000","50,884,000","81,195,000","54,401,000","60,197,000","68,616,000","62,451,000","19,888,000","86,000","85,000","83,000","82,000","80,000","10,000","10,000","10,000","314,000","161,000","9,000","3,009,000","5,009,000","5,009,000","5,009,000","5,009,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","6,250,000","5,000,000","5,000,000","5,000,000","5,004,000","5,009,000","5,015,000","5,022,000","5,026,000","5,026,000","5,027,000","5,029,000","5,030,000","5,030,000","5,036,000","5,041,000","7,489,000","8,656,000","7,813,000","8,033,000","8,372,000","4,352,000","4,265,000","5,120,000","120,053,000","124,174,000","125,371,000","109,018,000","109,528,000","114,974,000","119,858,000","6,905,000","7,800,000","10,100,000","11,100,000","8,300,000","7,700,000","142,600,000","5,100,000","5,100,000","5,100,000","5,100,000","5,100,000","18,100,000","15,600,000","8,600,000","8,000,000","8,000,000","9,100,000","10,100,000","10,000,000","13,900,000","11,600,000","11,400,000","11,400,000","11,300,000"
			CurrentDebt,"86,397,000","90,996,000","61,092,000","35,877,000","23,693,000","7,492,000","11,100,000","7,466,000","16,722,000","16,143,000","18,215,000","19,370,000","24,965,000","23,247,000","27,169,000","30,842,000","46,591,000","47,244,000","47,966,000","50,884,000","81,195,000","54,401,000","60,197,000","68,616,000","62,451,000","19,888,000","86,000","85,000","83,000","82,000","80,000","10,000","10,000","10,000","314,000","161,000","9,000","3,009,000","5,009,000","5,009,000","5,009,000","5,009,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","6,250,000","5,000,000","5,000,000","5,000,000","5,004,000","5,009,000","5,015,000","5,022,000","5,026,000","5,026,000","5,027,000","5,029,000","5,030,000","5,030,000","5,036,000","5,041,000","7,489,000","8,656,000","7,813,000","8,033,000","8,372,000","4,352,000","4,265,000","5,120,000","120,053,000","124,174,000","125,371,000","109,018,000","109,528,000","114,974,000","119,858,000","6,905,000","7,800,000","10,100,000","11,100,000","8,300,000","7,700,000","142,600,000","5,100,000","5,100,000","5,100,000","5,100,000","5,100,000","18,100,000","15,600,000","8,600,000","8,000,000","8,000,000","9,100,000","10,100,000","10,000,000","13,900,000","11,600,000","11,400,000","11,400,000","11,300,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120,053,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"86,397,000","90,996,000","61,092,000","35,877,000","23,693,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"37,472,000","37,805,000","35,223,000","36,703,000","39,776,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,"18,318,000","10,970,000","17,561,000","31,563,000","30,741,000",,,,,,,,,,,,,"1,864,000","1,338,000","1,540,000","642,000",,,"1,764,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,"1,864,000","1,338,000","1,540,000","642,000",,,"1,764,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,"18,318,000","10,970,000","17,561,000","31,563,000","30,741,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,"19,172,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000",,,,,,,,"192,000",,,"9,476,000","326,000",,,,,,,,,,,,"28,797,000","24,864,000","24,527,000","20,906,000","23,500,000","23,400,000","22,000,000","20,600,000","22,900,000","27,900,000","26,200,000","25,500,000","26,300,000","28,300,000","31,500,000","27,900,000","34,400,000","30,000,000","24,800,000","19,900,000","24,700,000","20,000,000","29,200,000","25,300,000","25,900,000","24,700,000","28,000,000","21,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,117,591,000","2,013,569,000","1,976,114,000","2,063,655,000","2,092,183,000","2,013,035,000","2,004,077,000","2,036,155,000","2,139,402,000","2,071,045,000","2,183,571,000","2,173,690,000","2,164,030,000","2,169,944,000","2,271,827,000","2,335,120,000","2,389,149,000","2,371,246,000","2,476,149,000","2,504,670,000","2,524,303,000","2,635,536,000","2,762,136,000","2,873,759,000","2,924,380,000","1,046,377,000","407,093,000","380,734,000","371,764,000","358,296,000","352,277,000","349,343,000","342,599,000","369,398,000","367,603,000","391,539,000","425,793,000","763,132,000","65,193,000","68,590,000","67,667,000","70,017,000","69,109,000","84,117,000","85,528,000","86,774,000","58,762,000","64,611,000","66,828,000","69,646,000","82,434,000","94,671,000","101,628,000","112,685,000","117,061,000","126,074,000","72,885,000","74,424,000","66,639,000","68,046,000","70,544,000","74,203,000","73,310,000","74,976,000","77,007,000","78,361,000","71,498,000","72,840,000","73,518,000","79,843,000","87,603,000","88,487,000","122,708,000","10,124,000","10,407,000","10,555,000","18,510,000","19,115,000","24,002,000","21,849,000","135,141,000","133,500,000","142,100,000","146,800,000","176,900,000","179,200,000","41,500,000","179,400,000","185,600,000","189,400,000","187,500,000","186,800,000","184,100,000","187,900,000","193,800,000","164,400,000","148,300,000","160,100,000","160,700,000","152,500,000","144,400,000","148,900,000","156,700,000","155,200,000","160,600,000"
		LongTermProvisions,,"54,568,000",,,,"57,381,000",,,,"51,903,000",,,,"41,251,000",,,,"40,927,000",,,,"44,832,000",,,,"27,603,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"1,756,108,000","1,649,853,000","1,643,563,000","1,723,496,000","1,752,863,000","1,666,940,000","1,668,129,000","1,687,823,000","1,764,423,000","1,698,050,000","1,734,176,000","1,727,553,000","1,727,496,000","1,727,696,000","1,818,361,000","1,874,492,000","1,924,393,000","1,912,756,000","1,976,412,000","1,994,417,000","2,009,535,000","2,098,039,000","2,223,030,000","2,302,655,000","2,330,494,000","866,947,000","250,076,000","250,099,000","250,120,000","250,142,000","250,163,000","250,015,000","250,018,000","280,020,000","309,719,000","329,873,000","370,028,000","707,030,000","23,782,000","25,035,000","26,287,000","27,539,000","28,750,000","30,000,000","31,250,000","32,500,000","35,000,000","36,250,000","37,500,000","37,500,000","49,750,000","58,500,000","66,250,000","78,000,000","88,750,000","94,000,000","43,250,000","44,502,000","45,759,000","45,766,000","47,022,000","49,528,000","51,288,000","53,796,000","55,051,000","48,188,000","51,993,000","53,778,000","54,583,000","60,055,000","69,704,000","70,850,000","112,127,000",,,,,,,,"113,689,000","110,200,000","114,900,000","115,800,000","139,500,000","140,600,000",,"130,800,000","138,200,000","142,200,000","136,600,000","135,100,000","132,600,000","138,200,000","143,100,000","114,700,000","106,000,000","117,100,000","114,100,000","110,000,000","104,100,000","109,100,000","113,600,000","112,900,000","117,300,000"
