name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
		PayablesAndAccruedExpenses,"2,956,976,000","2,892,260,000","2,795,273,000","2,717,011,000","2,852,972,000","2,802,649,000","2,761,911,000","2,602,730,000","2,675,568,000","2,678,510,000","2,575,600,000","2,441,262,000","2,573,760,000","2,610,555,000","2,611,748,000","2,538,842,000","2,692,345,000","2,672,650,000","2,559,472,000","2,495,019,000","2,426,844,000","2,317,787,000","2,263,726,000","2,398,486,000","2,465,704,000","2,170,151,000","2,109,476,000","2,056,518,000","2,098,916,000","1,204,438,000","1,168,636,000","1,350,668,000","1,262,683,000","1,413,309,000","1,254,341,000","1,232,352,000","1,178,593,000","1,198,249,000","1,098,919,000","1,135,014,000","1,146,875,000","1,232,991,000","1,163,668,000","1,165,625,000","1,266,218,000","1,333,407,000","1,316,068,000",,,,,,,,,,,,,,,,,,,,,,,"567,707,000","502,170,000","543,903,000","545,247,000","502,560,000","489,915,000","435,020,000","469,473,000","8,517,000","6,323,000","430,080,000","479,783,000",,,,"415,186,000",,,,,,,,,,,,,,,,,,,,
			Payables,"2,956,976,000","2,892,260,000","2,795,273,000","2,717,011,000","2,852,972,000","2,802,649,000","2,761,911,000","2,602,730,000","2,675,568,000","2,678,510,000","2,575,600,000","2,441,262,000","2,573,760,000","2,610,555,000","2,611,748,000","2,538,842,000","2,692,345,000","2,672,650,000","2,559,472,000","2,495,019,000","2,426,844,000","2,317,787,000","2,263,726,000","2,398,486,000","2,465,704,000","2,170,151,000","2,109,476,000","2,056,518,000","2,098,916,000",,"1,168,636,000","1,127,794,000","1,091,712,000","1,151,190,000","1,049,313,000","1,014,413,000","993,738,000","984,240,000","920,778,000","952,526,000","987,530,000","1,050,269,000","984,851,000","981,905,000","1,086,248,000","1,151,176,000","1,127,780,000",,,,,,,,,,,,,,,,,,,,,,,"567,707,000","502,170,000","543,903,000","545,247,000","502,560,000","489,915,000","435,020,000","469,473,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AccountsPayable,"1,390,682,000","1,324,110,000","1,227,799,000","1,157,477,000","1,316,861,000","1,268,099,000","1,230,775,000","1,180,851,000","1,269,190,000","1,290,382,000","1,205,267,000","1,081,185,000","1,214,022,000","1,240,713,000","1,209,518,000","1,167,101,000","1,323,801,000","1,307,707,000","1,215,444,000","1,122,444,000","1,259,681,000","1,150,900,000","1,147,425,000","1,259,452,000","1,374,113,000","1,328,089,000","1,273,211,000","1,231,298,000","1,374,172,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"567,707,000","484,529,000","524,594,000","544,431,000","483,239,000","471,428,000","415,727,000","451,207,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,"1,566,294,000","1,568,150,000","1,567,474,000","1,559,534,000","1,536,111,000","1,534,550,000","1,531,136,000","1,421,879,000","1,406,378,000","1,388,128,000","1,370,333,000","1,360,077,000","1,359,738,000","1,369,842,000","1,402,230,000","1,371,741,000","1,368,544,000","1,364,943,000","1,344,028,000","1,372,575,000","1,167,163,000","1,166,887,000","1,116,301,000","1,139,034,000","1,091,591,000","842,062,000","836,265,000","825,220,000","724,744,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","17,641,000","19,309,000","816,000","19,321,000","18,487,000","19,293,000","18,266,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"226,675,000","222,874,000","170,971,000","262,119,000","205,028,000","217,939,000","184,855,000","214,009,000","178,141,000","182,488,000","159,345,000","182,722,000","178,817,000","183,720,000","179,970,000","182,231,000","188,288,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,327,050,000",,,,"758,681,000",,,,"978,467,000",,,,"953,665,000",,,,"878,657,000",,,,"409,185,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000,000",,,,,,,,,,,,,,,,,,,,,
			CurrentDebt,"1,327,050,000",,,,"758,681,000",,,,"978,467,000",,,,"953,665,000",,,,"878,657,000",,,,"409,185,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000,000",,,,,,,,,,,,,,,,,,,,,
				CommercialPaper,"1,327,050,000",,,,"758,681,000",,,,"978,467,000",,,,"953,665,000",,,,"878,657,000",,,,"409,185,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"730,636,000",,,"575,570,000","606,526,000","514,915,000",,"411,023,000","346,177,000","469,453,000","457,754,000","443,081,000","413,272,000","406,155,000","380,730,000","358,607,000","370,654,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"24,036,354,000","27,871,814,000","24,573,970,000","24,424,823,000","23,277,614,000","24,379,543,000","24,202,601,000","24,381,794,000","24,364,839,000","24,111,294,000","24,099,207,000","23,775,826,000","22,616,241,000","23,731,480,000","23,450,658,000","23,497,115,000","21,863,302,000","22,848,274,000","22,344,910,000","22,015,445,000","20,744,796,000","21,487,721,000","22,207,080,000","23,492,832,000","24,036,238,000","23,136,765,000","23,099,414,000","23,006,326,000","23,594,601,000","23,952,498,000","23,687,348,000","23,773,263,000","19,409,954,000","18,649,889,000","17,710,580,000","17,776,854,000","18,045,084,000","17,571,153,000","17,154,019,000","18,231,282,000","19,160,675,000","19,199,559,000","18,507,407,000","18,041,168,000","18,909,541,000","18,759,170,000","18,600,695,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,549,000","27,655,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"23,352,989,000","26,643,879,000","23,324,679,000","23,185,965,000","22,546,854,000","23,678,264,000","23,505,002,000","23,647,623,000","23,653,996,000","23,410,357,000","23,422,685,000","23,149,053,000","22,023,439,000","23,078,515,000","22,923,941,000","22,975,821,000","21,623,516,000","22,629,054,000","22,070,777,000","21,694,055,000","20,443,808,000","21,202,360,000","21,901,060,000","23,186,610,000","23,588,531,000","22,729,654,000","22,687,622,000","22,572,615,000","23,113,007,000","23,298,104,000","23,197,194,000","23,510,876,000","19,142,009,000","18,478,531,000","17,620,419,000","17,686,635,000","17,473,760,000","17,485,466,000","17,071,022,000","17,883,189,000","18,630,302,000","18,669,121,000","17,936,403,000","17,385,047,000","18,042,532,000","17,879,266,000","17,693,774,000","17,445,746,000","17,218,674,000","17,266,451,000","16,438,845,000","17,152,418,000","15,394,489,000","14,241,941,000","14,133,592,000","14,139,261,000","14,106,117,000","14,330,200,000","14,247,220,000","14,528,797,000","14,586,393,000","11,027,958,000","11,051,380,000","10,506,183,000","10,266,388,000","10,000,254,000","9,701,674,000","9,803,899,000","9,546,081,000","9,549,174,000","9,597,064,000","8,812,130,000","8,841,378,000","8,792,090,000","8,730,012,000","8,747,218,000","8,728,582,000","24,498,000","22,326,000","8,845,110,000","8,768,951,000","8,541,700,000","8,274,600,000","8,262,700,000","7,973,372,000","7,745,900,000","5,228,000,000","5,329,700,000","5,078,000,000","4,720,900,000","3,928,700,000","3,747,000,000","3,682,000,000","3,555,100,000","2,178,500,000","1,995,600,000","1,980,800,000","1,986,100,000","1,825,500,000","1,960,000,000","1,938,100,000","1,700,900,000","1,507,900,000","1,417,800,000","1,457,900,000"
			LongTermDebt,"22,768,925,000","26,643,879,000","23,324,679,000","23,185,965,000","22,479,599,000","23,678,264,000","23,505,002,000","23,647,623,000","23,653,996,000","23,410,357,000","23,422,685,000","23,149,053,000","22,023,439,000","23,078,515,000","22,923,941,000","22,975,821,000","21,623,516,000","22,629,054,000","22,070,777,000","21,694,055,000","20,443,808,000","21,202,360,000","21,901,060,000","23,186,610,000","23,588,531,000","22,729,654,000","22,687,622,000","22,572,615,000","23,113,007,000","23,298,104,000","23,197,194,000","23,510,876,000","19,142,009,000","18,478,531,000","17,620,419,000","17,686,635,000","17,473,760,000","17,485,466,000","17,071,022,000","17,883,189,000","18,630,302,000","18,669,121,000","17,936,403,000","17,385,047,000","18,042,532,000","17,879,266,000","17,693,774,000","17,445,746,000","17,218,674,000","17,266,451,000","16,438,845,000","17,152,418,000","15,394,489,000","14,241,941,000","14,133,592,000","14,139,261,000","14,106,117,000","14,330,200,000","14,247,220,000","14,528,797,000","14,586,393,000","11,027,958,000","11,051,380,000","10,506,183,000","10,266,388,000","10,000,254,000","9,701,674,000","9,803,899,000","9,546,081,000","9,549,174,000","9,597,064,000","8,812,130,000","8,841,378,000","8,792,090,000","8,730,012,000","8,747,218,000","8,728,582,000","24,498,000","22,326,000","8,845,110,000","8,768,951,000","8,541,700,000","8,274,600,000","8,262,700,000","7,973,372,000","7,745,900,000","5,228,000,000","5,329,700,000","5,078,000,000","4,720,900,000","3,928,700,000","3,747,000,000","3,682,000,000","3,555,100,000","2,178,500,000","1,995,600,000","1,980,800,000","1,986,100,000","1,825,500,000","1,960,000,000","1,938,100,000","1,700,900,000","1,507,900,000","1,417,800,000","1,457,900,000"
			LongTermCapitalLeaseObligation,"584,064,000",,,,"67,255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,"219,061,000","226,887,000","231,325,000","225,882,000","230,163,000","197,937,000","198,001,000","201,680,000","190,480,000","186,732,000","184,379,000","166,847,000","137,762,000","159,350,000","157,436,000","155,530,000","25,537,000","25,537,000","25,537,000","25,537,000","25,537,000","25,537,000","25,537,000","107,612,000","190,485,000","179,792,000","180,018,000","187,411,000","178,006,000","354,006,000","263,479,000","262,387,000","267,945,000","171,358,000","90,161,000","90,219,000","85,469,000","85,687,000","82,997,000","348,093,000","530,373,000","530,438,000","571,004,000","656,121,000","229,869,000","235,520,000","235,705,000",,,,,,,,,,"401,727,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"464,304,000","1,001,048,000","1,017,966,000","1,012,976,000","500,597,000","503,342,000","499,598,000","532,491,000","520,363,000","514,205,000","492,143,000","459,926,000","455,040,000","493,615,000","369,281,000","365,764,000","214,249,000","193,683,000","248,596,000","295,853,000","275,451,000","259,824,000","280,483,000","198,610,000","257,222,000","227,319,000","231,774,000","246,300,000","303,588,000","300,388,000","226,675,000",,,,,,"485,855,000",,,,,"1,232,991,000",,,"637,140,000","644,384,000","671,216,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,051,000","5,329,000",,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"2,911,250,000","3,080,152,000","3,363,672,000","3,699,942,000","3,796,956,000","3,897,501,000","3,878,628,000","4,033,336,000","4,238,764,000","4,242,606,000","4,291,159,000","4,729,005,000","4,959,912,000","5,326,813,000","5,317,377,000","5,362,541,000","5,216,369,000","5,120,379,000","5,179,149,000","5,765,063,000","5,951,505,000","5,866,657,000","6,115,608,000","6,864,281,000","6,822,632,000","6,804,493,000","6,806,247,000","6,823,279,000","6,893,089,000","6,821,041,000","7,130,599,000","7,293,534,000","5,544,288,000","5,512,010,000","5,569,101,000","5,560,067,000","5,633,752,000","5,607,862,000","5,325,501,000","5,141,527,000","5,182,962,000","5,100,973,000","4,925,971,000","3,674,540,000","3,040,183,000","3,313,091,000","3,382,344,000","4,423,915,000","4,602,502,000","4,846,667,000","4,911,076,000","5,072,554,000","5,174,938,000","5,311,825,000","5,404,190,000","5,500,514,000","5,172,861,000","5,616,331,000","5,779,218,000","5,781,561,000","6,020,650,000","4,204,366,000","4,282,081,000","4,363,683,000","4,455,897,000","4,277,730,000","4,354,939,000","4,435,848,000","4,491,510,000","4,638,402,000","4,217,986,000","4,103,457,000","4,182,039,000","4,232,556,000","4,305,952,000","4,377,115,000","3,404,337,000","13,887,000","14,942,000","4,972,089,000","5,067,255,000","3,590,200,000","3,630,800,000","3,653,400,000","3,409,209,000","3,698,200,000","2,350,300,000","2,275,500,000","1,556,900,000","1,543,800,000","1,850,800,000","1,265,500,000","1,304,900,000","1,317,300,000","201,200,000","294,500,000","232,900,000","239,600,000","296,300,000","75,300,000","57,300,000","143,800,000","122,600,000","150,300,000","29,500,000"
	TotalPartnershipCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,287,472,000","917,598,000","933,898,000","1,378,044,000","1,015,806,000","1,032,917,000","1,086,223,000","1,117,270,000","929,597,000","948,816,000","970,391,000","872,925,000","870,732,000","833,040,000","794,172,000","971,091,000","846,310,000","866,118,000","887,255,000","1,063,367,000","5,051,000","5,329,000","957,164,000","1,134,350,000",,,,,,,,,,,,,,,,,,,,,,,,
		LimitedPartnershipCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,287,472,000","917,598,000","933,898,000","1,378,044,000","1,015,806,000","1,032,917,000","1,086,223,000","1,117,270,000","929,597,000","948,816,000","970,391,000","872,925,000","870,732,000","833,040,000","794,172,000","971,091,000","846,310,000","866,118,000","887,255,000","1,063,367,000","5,051,000","5,329,000","957,164,000","1,134,350,000",,,,,,,,,,,,,,,,,,,,,,,,
	StockholdersEquity,"2,526,398,000","2,672,529,000","2,919,665,000","3,212,959,000","3,296,681,000","3,383,616,000","3,371,024,000","3,505,906,000","3,686,168,000","3,685,142,000","3,726,715,000","4,107,267,000","4,310,448,000","4,628,997,000","4,621,091,000","4,590,584,000","4,471,464,000","4,392,341,000","4,442,881,000","4,936,445,000","5,093,177,000","5,021,321,000","5,233,264,000","5,874,293,000","5,849,406,000","5,828,819,000","5,834,749,000","5,845,526,000","5,910,603,000","5,841,677,000","5,945,181,000","6,077,906,000","4,649,666,000","4,641,324,000","4,795,207,000","4,788,915,000","4,830,780,000","4,805,056,000","4,589,417,000","4,436,420,000","4,458,137,000","4,372,425,000","4,229,908,000","3,153,266,000","3,040,183,000","3,313,091,000","3,382,344,000","3,478,715,000","3,563,383,000","3,777,036,000","3,826,872,000","3,951,317,000","3,979,642,000","4,103,992,000","4,170,311,000","4,245,147,000","4,307,296,000","3,041,387,000","3,534,682,000","3,504,302,000","3,264,562,000","2,172,754,000","2,216,247,000","2,191,237,000","2,221,357,000","2,418,536,000","2,457,307,000","2,495,066,000","2,594,808,000","2,588,428,000","2,397,020,000","2,360,571,000","2,243,600,000","2,389,084,000","2,077,576,000","2,106,515,000","2,340,970,000","8,185,000","8,685,000","2,562,310,000","2,458,905,000","3,250,700,000","3,291,300,000","3,314,000,000","3,409,209,000","3,358,900,000","1,615,700,000","1,557,200,000","1,556,900,000","1,543,800,000","1,850,800,000","1,265,500,000","1,304,900,000","1,317,300,000","201,200,000","216,100,000","232,900,000","144,700,000","149,400,000","75,300,000","57,300,000","143,800,000","122,600,000","150,300,000","29,500,000"
		CapitalStock,"42,452,000","42,534,000","42,616,000","42,698,000","42,780,000","42,862,000","42,944,000","43,026,000","43,109,000","43,191,000","43,273,000","43,355,000","43,437,000","43,519,000","43,601,000","43,682,000","43,764,000","43,846,000","43,929,000","44,011,000","44,093,000","44,175,000","44,257,000","44,339,000","44,421,000","44,503,000","44,585,000","44,667,000","44,750,000","44,832,000","44,914,000","44,996,000","45,077,000","45,159,000","45,241,000","45,323,000","45,405,000","45,488,000","45,570,000","45,651,000","45,733,000","45,815,000","45,897,000","45,996,000","425,569,000","743,917,000","746,707,000","747,338,000","746,631,000","897,220,000","897,278,000","898,142,000","884,643,000","1,072,275,000","1,069,411,000","1,080,213,000","1,080,045,000","1,078,170,000","1,072,415,000","1,070,180,000","1,062,710,000","365,893,000","365,792,000","365,673,000","367,504,000","814,622,000","814,512,000","814,393,000","814,273,000","814,178,000","814,059,000","877,605,000","877,486,000","877,366,000","537,247,000","538,754,000","878,568,000","29,645,000","29,616,000","881,194,000","882,453,000","0",,,"717,933,000",,,,,,,,,,,,,,,,,,,,
			PreferredStock,"42,420,000","42,502,000","42,584,000","42,666,000","42,748,000","42,830,000","42,912,000","42,994,000","43,077,000","43,159,000","43,241,000","43,323,000","43,405,000","43,487,000","43,569,000","43,651,000","43,733,000","43,815,000","43,898,000","43,980,000","44,062,000","44,144,000","44,226,000","44,308,000","44,390,000","44,472,000","44,554,000","44,636,000","44,719,000","44,801,000","44,883,000","44,965,000","45,047,000","45,129,000","45,211,000","45,293,000","45,375,000","45,458,000","45,540,000","45,622,000","45,704,000","45,786,000","45,868,000","45,950,000","425,545,000","743,893,000","746,683,000","747,314,000","746,608,000","897,197,000","897,255,000","898,119,000","884,620,000","1,072,252,000","1,069,388,000","1,080,190,000","1,080,022,000","1,078,147,000","1,072,392,000","1,070,157,000","1,062,687,000","365,872,000","365,771,000","365,652,000","367,483,000","814,602,000","814,492,000","814,373,000","814,254,000","814,159,000","814,041,000","877,587,000","877,468,000","877,348,000","537,229,000","538,736,000","878,550,000",,,"881,176,000","882,435,000",,,,"717,916,000",,,,,,,,,,,,,,,,,,,,
			CommonStock,"32,000","32,000","32,000","32,000","32,000","32,000","32,000","32,000","32,000","32,000","32,000","32,000","32,000","32,000","32,000","31,000","31,000","31,000","31,000","31,000","31,000","31,000","31,000","31,000","31,000","31,000","31,000","31,000","31,000","31,000","31,000","31,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","29,000","29,000","29,000","29,000","46,000","24,000","24,000","24,000","24,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","23,000","21,000","21,000","21,000","21,000","20,000","20,000","20,000","19,000","19,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","29,645,000","29,616,000","18,000","18,000","0",,,"17,000",,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"9,756,073,000","9,748,255,000","9,723,378,000","9,706,021,000","9,700,418,000","9,736,720,000","9,657,810,000","9,647,272,000","9,614,748,000","9,597,812,000","9,587,026,000","9,558,328,000","9,523,086,000","9,478,309,000","9,465,862,000","9,391,274,000","9,384,450,000","9,370,114,000","9,357,567,000","9,437,338,000","9,422,237,000","9,406,656,000","9,406,570,000","9,288,321,000","9,217,363,000","9,197,939,000","9,184,788,000","9,182,789,000","9,175,724,000","9,054,730,000","9,091,935,000","9,093,132,000","8,103,133,000","8,071,657,000","8,060,402,000","8,055,178,000","8,059,852,000","8,051,544,000","7,934,140,000","7,704,856,000","7,547,959,000","7,391,338,000","7,206,229,000","6,106,116,000","5,410,147,000","5,130,176,000","5,111,006,000","5,104,239,000","5,067,718,000","5,051,664,000","5,028,287,000","5,029,030,000","5,010,256,000","4,985,389,000","4,975,936,000","4,963,224,000","5,030,652,000","5,025,282,000","5,016,631,000","5,001,486,000","4,993,698,000","4,189,959,000","4,189,362,000","4,160,063,000","4,121,332,000","3,736,234,000","3,734,026,000","3,731,592,000","3,686,161,000","3,670,445,000","3,400,115,000","3,341,259,000","3,347,567,000","3,320,622,000","3,318,123,000","3,312,158,000","3,313,557,000",,,"3,294,154,000","3,298,025,000","3,276,000,000",,,"3,083,213,000",,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"-5,379,952,000","-5,223,093,000","-5,122,281,000","-4,979,489,000","-4,893,069,000","-4,896,754,000","-4,833,826,000","-4,774,442,000","-4,782,173,000","-4,776,512,000","-4,731,402,000","-4,559,037,000","-4,459,387,000","-4,349,705,000","-4,341,316,000","-4,288,650,000","-4,266,930,000","-4,336,116,000","-4,274,289,000","-4,289,099,000","-4,208,183,000","-4,200,226,000","-4,049,079,000","-3,273,092,000","-3,218,686,000","-3,218,890,000","-3,174,266,000","-3,164,876,000","-3,083,190,000","-3,057,328,000","-2,974,231,000","-2,885,666,000","-3,251,740,000","-3,220,052,000","-3,202,852,000","-3,173,873,000","-3,114,571,000","-3,099,689,000","-3,154,723,000","-3,119,320,000","-2,955,671,000","-2,872,685,000","-2,793,217,000","-2,602,752,000","-2,444,257,000","-2,384,363,000","-2,294,230,000","-2,168,255,000","-2,055,447,000","-1,979,517,000","-1,957,262,000","-1,829,520,000","-1,740,897,000","-1,777,373,000","-1,699,813,000","-1,614,664,000","-1,551,179,000","-1,512,944,000","-1,432,864,000","-1,432,819,000","-1,335,436,000","-1,304,212,000","-1,243,556,000","-1,180,654,000","-1,097,317,000","-1,148,359,000","-1,077,575,000","-1,014,440,000","-961,338,000","-953,053,000","-909,230,000","-985,276,000","-927,654,000","-876,789,000","-824,722,000","-768,204,000","-715,288,000","-16,220,000","-15,574,000","-611,653,000","-551,251,000","-515,100,000","-469,900,000","-421,100,000","-372,313,000","-429,900,000","-323,900,000","-294,800,000","-263,300,000","-236,400,000","-317,700,000","-212,100,000","-172,600,000","-156,200,000","-162,100,000","-146,700,000","-131,000,000","-118,700,000","-104,800,000","-90,600,000","-78,300,000","-54,800,000","-40,400,000","-25,000,000","-11,400,000"
		TreasuryStock,"1,773,571,000","1,773,571,000","1,595,305,000","1,435,309,000","1,427,431,000","1,380,619,000","1,380,619,000","1,307,203,000","1,079,063,000","1,068,310,000","1,068,310,000","834,536,000","682,562,000","427,294,000","427,141,000","438,005,000","437,134,000","437,134,000","437,751,000","103,974,000","103,929,000","103,870,000","106,748,000","117,696,000","117,897,000","118,031,000","118,031,000","134,320,000","135,781,000","135,781,000","135,781,000","150,836,000","152,541,000","153,436,000","153,437,000","158,191,000","166,436,000","166,436,000","166,436,000","167,250,000","176,796,000","176,885,000","176,885,000","177,615,000","186,210,000","186,210,000","186,210,000","187,003,000","213,606,000","213,606,000","164,337,000","165,125,000","193,599,000","193,676,000","193,676,000","194,461,000","230,086,000","230,086,000","171,438,000","172,014,000","72,918,000","52,518,000","52,518,000","52,518,000","52,518,000","52,518,000","52,518,000","52,518,000","52,518,000","52,329,000","52,329,000","52,329,000","52,518,000","52,329,000","52,329,000","52,329,000","52,518,000","189,000","28,000","7,953,000","7,981,000",,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-118,604,000","-121,596,000","-128,743,000","-120,962,000","-126,017,000","-118,593,000","-115,285,000","-102,747,000","-110,453,000","-111,039,000","-103,872,000","-100,843,000","-114,126,000","-115,832,000","-119,915,000","-117,717,000","-252,686,000","-248,369,000","-246,575,000","-151,831,000","-61,041,000","-125,414,000","-61,736,000","-67,579,000","-75,795,000","-76,702,000","-102,327,000","-82,734,000","-90,900,000","-64,776,000","-81,656,000","-23,720,000","-94,263,000","-102,004,000","45,853,000","20,478,000","6,530,000","-25,851,000","-69,134,000","-27,517,000","-3,088,000","-15,158,000","-52,116,000","-218,479,000","-165,066,000","9,571,000","5,071,000","-17,604,000","18,087,000","21,275,000","22,906,000","18,790,000","19,239,000","17,377,000","18,453,000","10,835,000","9,793,000","4,217,000","7,053,000","14,609,000","16,365,000","14,368,000","18,141,000","16,240,000","12,586,000","13,587,000","5,117,000","6,654,000","-8,109,000","-7,081,000","-7,286,000","-8,573,000","-9,893,000","-10,264,000","-8,405,000","-7,441,000","0",,,"-6,632,000","-5,852,000",,,,"126,000",,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-17,793,000","3,516,000",,,,"-1,475,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"189,000","14,571,000",,,,"20,714,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-31,929,000","-1,323,252,000","-957,115,000","-977,140,000","-1,399,857,000","-1,040,736,000","-1,060,974,000","-1,117,567,000","-1,130,230,000","-945,030,000","-966,255,000","-990,615,000","-883,661,000","-883,732,000","-848,309,000","-812,115,000","-991,388,000","-869,522,000","-892,338,000","-916,423,000","-1,083,349,000","-5,051,000","-5,329,000","-986,800,000","-1,156,489,000","489,800,000","3,761,200,000","3,735,100,000","-19,750,000","3,788,800,000","1,939,600,000","1,852,000,000","1,820,200,000","1,780,200,000","2,168,500,000","1,477,600,000","1,477,500,000","1,473,500,000","363,300,000","362,800,000","363,900,000","263,400,000","254,200,000","165,900,000","135,600,000","198,600,000","163,000,000","175,300,000","40,900,000"
