name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,06/30/2002,12/31/2001,06/30/2001,12/31/2000,06/30/2000,12/31/1999,06/30/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
				OtherProperties,,"10,137,000,000",,,,"9,171,000,000",,,,"9,463,000,000",,,,"8,296,000,000",,,,"8,182,000,000",,,,"8,673,000,000",,,,"9,729,625,231.296",,,,"9,045,943,872.828",,,,"117,937,917,179.703",,,,"111,310,014,629.605",,,,"111,424,723,479.856",,,,"8,711,752,095.108",,,,"9,186,000,000",,,,"8,122,000,000",,,,"1,737,000,000",,,,"16,384,000,000",,,,"9,075,000,000",,,,"7,865,000,000",,"61,189,000,000",,"6,522,000,000",,,,,,,,,,
				ConstructionInProgress,,"2,501,000,000",,,,"2,540,000,000",,,,"2,310,000,000",,,,"2,780,000,000",,,,"2,705,000,000",,,,"2,367,000,000",,,,"2,319,865,226.877",,,,"2,290,581,109.318",,,,"29,452,401,010.952",,,,"22,691,847,320.122",,,,"18,804,802,567.482",,,,"3,098,811,147.924",,,,"2,675,000,000",,,,"1,622,000,000",,,,"9,255,000,000",,,,"1,731,000,000",,,,"5,440,000,000",,,,"4,257,000,000",,"1,622,000,000",,"6,986,000,000",,,,,,,,,,
			AccumulatedDepreciation,,"-170,609,000,000",,,,"-160,088,000,000",,,,"-153,544,000,000",,,,"-136,996,000,000",,,,"-131,497,000,000",,,,"-125,099,000,000",,,,"-124,438,675,467.425",,,,"-115,526,225,302.193",,,,"-107,169,982,502.754",,,,"-102,348,716,584.652",,,,"-100,051,578,887.042",,,,"-87,256,730,796.002","-86,438,000,000","-89,630,000,000",,"-89,630,000,000","-87,978,000,000",,"-81,346,000,000","-81,346,000,000","-82,998,000,000","-83,711,000,000","-79,312,000,000","-77,479,000,000","-81,848,000,000","-81,848,000,000","-81,848,000,000","-81,848,000,000","-72,330,000,000","-72,330,000,000","-72,330,000,000","-72,330,000,000","-61,968,000,000","-61,968,000,000","-61,968,000,000","-61,968,000,000","-51,719,000,000","-51,719,000,000","-50,176,000,000","-50,176,000,000","-49,605,000,000","-51,664,000,000","-19,696,000,000","-11,926,900,000","-10,976,800,000","-11,949,800,000","-10,807,300,000","-9,060,600,000","-7,719,100,000","-7,953,800,000"
		GoodwillAndOtherIntangibleAssets,"32,823,000,000","33,178,000,000","31,539,000,000","29,229,000,000","28,727,000,000","28,922,000,000","27,356,000,000","24,562,000,000","24,502,000,000","14,587,000,000","14,891,000,000","14,119,000,000","14,048,000,000","15,362,000,000","14,916,000,000","14,207,000,000","14,512,000,000","14,549,000,000","15,639,000,000","16,101,000,000","16,236,000,000","14,682,000,000","18,071,000,000","18,995,000,000","18,899,000,000","18,422,215,471.292","16,995,695,413.389","17,331,910,907.577","17,354,779,223.44","17,004,787,473.219","16,645,908,501.432","17,530,289,027.586","17,650,040,686.739","16,088,393,493.617","13,962,079,643.614","12,972,855,591.748","13,005,111,117.386","11,859,289,799.175","12,556,897,162.637","10,682,604,669.299","11,104,995,368.444","10,765,659,923.205","8,559,086,249.817","8,354,845,950.951","7,832,835,820.896","7,435,197,817.19","7,181,000,000","6,901,000,000","6,907,879,151.597","6,790,000,000","6,896,000,000","6,401,180,340.295","6,257,000,000","6,210,000,000","5,842,000,000","5,956,000,000","5,859,000,000","5,188,000,000","5,174,000,000","4,010,000,000","4,242,000,000","2,585,000,000","2,556,000,000","2,545,000,000","2,499,000,000","2,536,000,000","2,433,000,000","2,532,000,000","2,449,000,000","2,890,000,000","2,953,000,000","2,849,000,000","2,818,000,000","2,744,000,000","2,900,000,000","3,141,000,000","1,819,500,000","1,712,100,000","1,556,300,000","1,808,400,000","1,646,100,000","1,609,100,000","1,551,400,000","1,589,700,000"
			Goodwill,,"8,346,000,000",,,,"8,174,000,000",,,,"1,427,000,000",,,,"1,157,000,000",,,,"626,000,000",,,,"619,000,000",,,,"1,253,831,920.241",,,,"1,175,708,202.185",,,,"1,179,443,976.411",,,,"1,199,627,610.055",,,,"1,664,851,853.974",,,,"1,495,113,734.443",,,,"1,558,000,000",,,,"1,483,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,"24,832,000,000",,,,"20,748,000,000",,,,"13,160,000,000",,,,"14,205,000,000",,,,"13,923,000,000",,,,"14,063,000,000",,,,"17,168,383,551.051",,,,"15,829,079,271.034","16,645,908,501.432","17,530,289,027.586","17,650,040,686.739","14,908,949,517.206","13,962,079,643.614",,"13,005,111,117.386","10,659,662,189.121",,"10,682,604,669.299","11,104,995,368.444","9,100,808,069.23","8,559,086,249.817","8,354,845,950.951","7,832,835,820.896","5,940,084,082.746","7,181,000,000","6,901,000,000",,"5,232,000,000","6,896,000,000","6,401,180,340.295","6,257,000,000","4,727,000,000","5,842,000,000","5,956,000,000","5,859,000,000","5,188,000,000","5,174,000,000","4,010,000,000","4,242,000,000","2,585,000,000","2,556,000,000","2,545,000,000","2,499,000,000","2,536,000,000","2,433,000,000","2,532,000,000","2,449,000,000","2,890,000,000","2,953,000,000","2,849,000,000","2,818,000,000","2,744,000,000","2,900,000,000","3,141,000,000","1,819,500,000","1,712,100,000","1,556,300,000","1,808,400,000","1,646,100,000","1,609,100,000","1,551,400,000","1,589,700,000"
		InvestmentsAndAdvances,"29,791,000,000","30,144,000,000","29,677,000,000","28,904,000,000","28,101,000,000","26,016,000,000","26,133,000,000","24,806,000,000","25,196,000,000","25,446,000,000","23,880,000,000","23,746,000,000","23,896,000,000","22,617,000,000","22,435,000,000","22,094,000,000","21,824,000,000","20,625,000,000","20,427,000,000","20,628,000,000","20,877,000,000","20,673,000,000","22,688,000,000","23,042,000,000","22,042,000,000","22,109,144,135.436","21,508,089,654.149","20,510,251,873.439","20,953,283,475.054","19,770,148,385.22","20,022,855,381.929","20,424,362,885.971","21,546,629,670.638","21,604,562,244.832","20,674,200,032.596","23,656,894,679.696","17,791,489,001.214","21,420,401,649.155","15,429,692,823.462","20,206,414,193.108","21,181,650,982.024","21,184,595,105.737","21,777,712,695.856","21,446,209,102.643","21,605,306,799.337","22,041,094,746.22",,,"25,670,020,057.171",,,"20,309,433,247.154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"26,998,000,000","27,122,000,000","27,172,000,000","26,473,000,000","25,996,000,000","23,444,000,000","23,402,000,000","22,443,000,000","22,332,000,000","22,103,000,000","22,130,000,000","21,705,000,000","21,638,000,000","20,576,000,000","20,870,000,000","20,683,000,000","20,411,000,000","19,384,000,000","19,200,000,000","19,380,000,000","19,552,000,000","19,274,000,000","21,043,000,000","21,256,000,000","19,951,000,000","20,442,431,439.697","19,733,628,402.175","18,936,042,880.933","19,387,101,731.38","18,196,365,752.374","18,506,439,311.257","17,611,312,967.628","17,600,683,003.615","16,842,719,201.607","15,557,939,914.163","16,002,895,403.547","11,497,190,297.348","15,315,866,471.605","15,429,692,823.462",,,"19,519,743,251.762",,,,,,,"23,751,164,737.283",,,"18,434,695,507.397",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"26,998,000,000","27,122,000,000","27,172,000,000","26,473,000,000","25,996,000,000","23,444,000,000","23,402,000,000","22,443,000,000","22,332,000,000","22,103,000,000","22,130,000,000","21,705,000,000","21,638,000,000","20,576,000,000","20,870,000,000","20,683,000,000","20,411,000,000","19,384,000,000","19,200,000,000","19,380,000,000","19,552,000,000","19,274,000,000","21,043,000,000","21,256,000,000","19,951,000,000","20,442,431,439.697","19,733,628,402.175","18,936,042,880.933","19,387,101,731.38","18,196,365,752.374",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,842,719,201.607",,"16,002,895,403.547",,"15,315,866,471.605","15,429,692,823.462",,,"19,519,743,251.762",,,,,,,"23,751,164,737.283",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"1,133,000,000","1,244,000,000","767,000,000","771,000,000","637,000,000","1,151,000,000","1,129,000,000","967,000,000","1,154,000,000","1,616,000,000","626,000,000","558,000,000","877,000,000","908,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,"1,244,000,000","767,000,000","771,000,000","637,000,000","1,151,000,000","1,129,000,000","967,000,000","1,154,000,000","1,616,000,000","626,000,000","558,000,000","877,000,000","908,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"1,660,000,000","1,778,000,000","1,738,000,000","1,660,000,000","1,468,000,000","1,421,000,000","1,602,000,000","1,396,000,000","1,710,000,000","1,727,000,000","1,124,000,000","1,483,000,000","1,381,000,000","1,133,000,000","1,565,000,000","1,411,000,000","1,413,000,000","1,241,000,000","1,227,000,000","1,248,000,000","1,325,000,000","1,399,000,000","1,645,000,000","1,786,000,000","2,091,000,000","1,666,712,695.739","1,774,461,251.973","1,574,208,992.506","1,566,181,743.674","1,573,782,632.846","1,516,416,070.672","2,813,049,918.343","3,945,946,667.022","4,761,843,043.225","5,116,260,118.433","7,653,999,276.149","6,294,298,703.866","6,104,535,177.55",,,,"1,664,851,853.974",,,,,,,"1,918,855,319.888",,,"1,874,737,739.757",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,,,,,,,,"1,089,000,000","1,251,000,000","1,236,000,000","1,219,000,000","1,221,000,000","1,157,000,000","1,275,000,000","1,319,000,000","1,491,000,000","1,973,000,000","1,758,000,000","1,419,536,579.303","1,837,883,060.979","1,699,104,912.573","1,885,052,760.988","2,150,395,429.418","2,306,082,356.416","2,387,674,233.121","2,510,571,882.129","2,561,078,348.778","2,732,656,054.762","2,542,164,314.151","1,908,903,510.01","2,487,032,850.113","2,398,539,071.656","2,207,925,135.254","1,627,085,878.452","1,468,565,533.841","1,439,449,406.941","1,227,622,201.021","1,239,137,645.108","1,241,751,816.688",,,"1,028,127,418.31",,,"388,483,560.513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,"-266,000,000",,,,"-303,000,000",,,,"-359,000,000",,,,"-286,000,000",,,,"-280,000,000",,,,"-672,000,000",,,,"-498,494,849.347",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,"2,248,000,000",,,,"2,180,000,000",,,,"3,237,000,000",,,,"3,334,000,000",,,,"3,687,000,000",,,,"3,998,000,000",,,,"4,077,715,485.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"6,694,000,000","6,216,000,000","5,689,000,000","6,022,000,000","6,246,000,000","6,663,000,000","5,186,000,000","5,348,000,000","5,519,000,000","5,206,000,000","5,345,000,000","4,981,000,000","4,766,000,000","4,368,000,000","4,434,000,000","4,175,000,000","3,955,000,000","3,982,000,000","3,439,000,000","3,145,000,000","3,435,000,000","4,079,000,000","2,684,000,000","2,842,000,000","2,933,000,000","3,880,250,766.384","3,718,946,928.09","3,697,439,633.639","3,288,597,479.766","2,422,831,750.734",,,,,,,,,,,,,,,,,,,,"1,164,000,000",,,,"1,064,000,000",,,,,,,,,,,,,,,,,,,,"1,105,000,000",,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"6,694,000,000","6,216,000,000","5,689,000,000","6,022,000,000","6,246,000,000","6,663,000,000","5,186,000,000","5,348,000,000","5,519,000,000","5,206,000,000","5,345,000,000","4,981,000,000","4,766,000,000","4,368,000,000","4,434,000,000","4,175,000,000","3,955,000,000","3,982,000,000","3,439,000,000","3,145,000,000","3,435,000,000","4,079,000,000","2,684,000,000","2,842,000,000","2,933,000,000","3,880,250,766.384","3,718,946,928.09","3,697,439,633.639","3,288,597,479.766","2,422,831,750.734",,,,,,,,,,,,,,,,,,,,"1,164,000,000",,,,"1,064,000,000",,,,,,,,,,,,,,,,,,,,"1,105,000,000",,,,,,,,,,
		OtherNonCurrentAssets,"2,537,000,000","101,000,000","2,264,000,000","2,306,000,000","2,156,000,000","161,000,000","3,167,000,000","3,384,000,000","3,633,000,000","169,000,000","4,291,000,000","4,411,000,000","4,114,000,000","1,095,000,000","4,534,000,000","4,467,000,000","4,329,000,000","948,000,000","4,292,000,000","4,047,000,000","4,093,000,000","866,000,000","4,184,000,000","4,263,000,000","4,265,000,000","4,411,886,547.543","3,926,754,557.599","3,791,111,573.689","3,644,606,085.442","4,913,111,328.59","6,696,113,301.062","6,140,095,456.329","5,994,957,512.373","6,313,265,504.504","5,769,544,195.143","12,939,558,450.959","4,893,683,110.722","6,550,073,148.025","10,950,148,545.886","4,187,990,446.946","4,393,937,359.879","4,414,293,082.698","4,655,147,166.496","4,342,275,099.613","4,303,814,262.023","4,237,547,679.372","26,856,000,000","29,121,000,000","3,262,843,696.205","26,854,000,000","24,543,000,000","2,437,835,862.312","22,886,000,000","21,577,000,000","22,364,000,000","21,907,000,000","22,268,000,000","20,639,000,000","18,476,000,000","18,359,000,000","18,773,000,000","19,239,000,000","15,772,000,000","15,509,000,000","15,602,000,000","15,270,000,000","14,948,000,000","14,519,000,000","14,087,000,000","13,304,000,000","11,605,000,000","10,846,000,000","11,506,000,000","11,371,000,000","12,604,000,000","12,563,000,000","3,798,100,000","3,423,500,000","3,285,100,000","2,889,700,000","2,837,900,000","3,093,000,000","3,365,700,000","2,273,500,000"
TotalLiabilitiesNetMinorityInterest,"148,750,000,000","153,989,000,000","150,128,000,000","148,276,000,000","144,505,000,000","138,648,000,000","143,679,000,000","131,742,000,000","133,330,000,000","128,594,000,000","123,908,000,000","123,945,000,000","124,355,000,000","129,404,000,000","128,389,000,000","124,457,000,000","124,756,000,000","129,075,000,000","129,964,000,000","134,128,000,000","129,801,000,000","136,267,000,000","142,786,000,000","142,554,000,000","137,008,000,000","136,127,758,292.137","130,053,841,067.645","124,519,931,307.244","128,612,590,923.061","129,124,236,252.546","127,914,382,198.482","123,131,068,883.009","127,349,492,416.259","122,688,095,392.392","122,543,054,272.831","127,707,564,241.766","122,072,402,789.936","109,651,549,408.166","117,367,603,368.857","103,155,919,481.406","104,126,783,820.43","106,329,875,637.572","105,486,894,127.984","101,654,133,228.576","91,664,344,941.957","95,163,849,987.471","106,236,000,000","112,857,000,000","105,432,808,477.708","99,068,000,000","103,160,000,000","93,893,904,733.544","92,084,000,000","84,566,000,000","87,011,000,000","90,760,000,000","89,265,000,000","76,526,000,000","84,339,000,000","81,385,000,000","81,513,000,000","70,807,000,000","74,138,000,000","71,781,000,000","75,737,000,000","61,468,000,000","64,728,000,000","63,943,000,000","64,132,000,000","55,098,000,000","51,507,000,000","47,923,000,000","50,360,000,000","51,429,000,000","49,502,000,000","51,706,000,000","22,739,400,000","14,485,300,000","13,608,100,000","18,401,500,000","16,875,700,000","14,808,000,000","13,371,700,000","12,169,300,000"
	CurrentLiabilities,"66,680,000,000","70,244,000,000","66,696,000,000","66,392,000,000","64,600,000,000","62,234,000,000","68,405,000,000","59,275,000,000","58,066,000,000","56,705,000,000","50,832,000,000","50,426,000,000","50,977,000,000","54,685,000,000","50,982,000,000","50,287,000,000","48,261,000,000","50,975,000,000","52,890,000,000","55,528,000,000","52,884,000,000","53,673,000,000","61,073,000,000","64,554,000,000","60,513,000,000","61,858,930,100.251","59,145,559,798.669","59,356,786,011.657","63,546,255,506.608","64,827,941,915.518","62,519,741,657.144","61,212,320,702.883","64,116,964,369.089","60,530,101,743.244","62,625,631,553.213","68,418,385,812.523","64,034,394,149.041","53,532,384,625.615","59,937,583,471.885","48,640,152,069.016","49,950,999,476.433","49,297,954,037.481","49,857,958,705.521","47,927,773,724.676","41,273,631,840.796","47,786,563,465.768","58,271,000,000","63,045,000,000","57,819,927,667.841","52,077,000,000","57,817,000,000","51,038,888,964.089","51,812,000,000","44,242,000,000","49,851,000,000","53,258,000,000","51,686,000,000","39,562,000,000","47,572,000,000","46,097,000,000","45,769,000,000","35,598,000,000","40,919,000,000","38,721,000,000","42,105,000,000","29,053,000,000","33,816,000,000","33,157,000,000","33,682,000,000","26,449,000,000","24,594,000,000","23,235,000,000","23,974,000,000","23,685,000,000","23,845,000,000","26,437,000,000","11,945,600,000","7,549,400,000","7,407,400,000","10,939,400,000","8,877,000,000","7,746,400,000","6,625,400,000","6,334,600,000"
		PayablesAndAccruedExpenses,"47,225,000,000","37,359,000,000","50,965,000,000","49,745,000,000","49,777,000,000","34,548,000,000","52,529,000,000","42,813,000,000","42,788,000,000","33,704,000,000","38,832,000,000","36,776,000,000","36,784,000,000","29,907,000,000","36,694,000,000","35,461,000,000","36,825,000,000","27,556,000,000","37,994,000,000","41,187,000,000","37,793,000,000","32,387,000,000","47,004,000,000","48,896,000,000","47,718,000,000","40,902,814,217.46","47,149,392,095.214","44,323,740,632.806","47,463,118,532.937","39,942,338,720.343","48,549,710,455.695","47,523,072,832.926","51,146,565,639.049","39,345,473,397.706","47,691,095,778.78","50,070,213,536.012","46,868,381,667.749","34,404,841,069.291","45,579,056,392.924","37,796,705,171.321","40,346,896,857.254","30,990,314,631.211","40,806,853,126.373","36,689,769,347.326","34,851,077,943.615","36,816,827,686.054","50,608,000,000","55,219,000,000","49,882,341,793.143","26,753,000,000","21,184,000,000","37,635,529,325.771","19,995,000,000","20,118,000,000","16,910,000,000","18,092,000,000","18,850,000,000","19,716,000,000","16,192,000,000","15,371,000,000","16,949,000,000","16,243,000,000","14,984,000,000","13,664,000,000","13,796,000,000","13,350,000,000","11,061,000,000","10,630,000,000","10,854,000,000","11,067,000,000","21,221,000,000","20,058,000,000","9,287,000,000","9,307,000,000","9,397,000,000","9,486,000,000","3,983,200,000","2,751,000,000","3,042,400,000","3,453,300,000","3,182,700,000","2,767,400,000","2,253,900,000","2,553,600,000"
			Payables,"47,225,000,000","35,832,000,000","50,965,000,000","49,745,000,000","49,777,000,000","32,995,000,000","52,529,000,000","42,813,000,000","42,788,000,000","32,265,000,000","38,832,000,000","36,776,000,000","36,784,000,000","28,682,000,000","36,694,000,000","35,461,000,000","36,825,000,000","26,291,000,000","37,994,000,000","41,187,000,000","37,793,000,000","31,044,000,000","47,004,000,000","48,896,000,000","47,718,000,000","39,328,619,956.364","47,149,392,095.214","44,323,740,632.806","47,463,118,532.937","38,450,551,485.175","26,796,009,296.234","47,523,072,832.926","51,146,565,639.049","39,046,076,080.617","47,691,095,778.78","50,070,213,536.012","46,868,381,667.749","34,160,127,676.553","45,579,056,392.924","21,393,234,878.394","21,972,371,759.589","30,670,812,080.922","20,377,800,556.45","19,692,463,101.184","18,433,167,495.854","20,623,938,524.932","24,490,000,000","30,395,000,000","49,882,341,793.143","26,553,000,000","21,184,000,000","37,635,529,325.771","19,995,000,000","19,903,000,000","16,910,000,000","18,092,000,000","18,850,000,000","19,417,000,000","16,192,000,000","15,371,000,000","16,949,000,000","15,811,000,000","14,984,000,000","13,664,000,000","13,796,000,000","12,954,000,000","11,061,000,000","10,630,000,000","10,854,000,000","10,751,000,000","10,054,000,000","8,943,000,000","9,287,000,000","9,307,000,000","9,397,000,000","9,486,000,000","3,983,200,000","2,751,000,000","3,042,400,000","3,453,300,000","3,182,700,000","2,767,400,000","2,253,900,000","2,553,600,000"
				AccountsPayable,"22,123,000,000","28,394,000,000","26,237,000,000","27,059,000,000","26,416,000,000","26,134,000,000","28,100,000,000","25,021,000,000","24,836,000,000","26,479,000,000","21,092,000,000","21,914,000,000","21,633,000,000","23,227,000,000","19,799,000,000","20,478,000,000","20,887,000,000","20,928,000,000","20,003,000,000","22,469,000,000","22,043,000,000","24,150,000,000","27,394,000,000","28,902,000,000","28,621,000,000","30,321,190,864.15","27,789,547,546.116","26,238,551,207.327","27,928,747,054.605","28,629,618,853.651","26,796,009,296.234","25,887,148,843.51","30,210,904,045.996","28,625,494,135.182","25,469,929,917.966","26,630,474,122.331","25,955,157,710.445","24,537,837,478.388","22,065,196,652.948","21,393,234,878.394","21,972,371,759.589","22,039,944,982.52","20,377,800,556.45","19,692,463,101.184","18,433,167,495.854","20,623,938,524.932","24,490,000,000","30,395,000,000","27,227,214,580.142","26,553,000,000","21,184,000,000","19,516,222,911.055","19,995,000,000","19,903,000,000","16,910,000,000","18,092,000,000","18,850,000,000","19,417,000,000","16,192,000,000","15,371,000,000","16,949,000,000","15,811,000,000","14,984,000,000","13,664,000,000","13,796,000,000","12,954,000,000","11,061,000,000","10,630,000,000","10,854,000,000","10,751,000,000","10,054,000,000","8,943,000,000","9,287,000,000","9,307,000,000","9,397,000,000","9,486,000,000","3,983,200,000","2,751,000,000","3,042,400,000","3,453,300,000","3,182,700,000","2,767,400,000","2,253,900,000","2,553,600,000"
				TotalTaxPayable,,"7,438,000,000",,,,"6,861,000,000",,,,"5,786,000,000",,,,"5,455,000,000",,,,"5,363,000,000",,,,"6,894,000,000",,,,"9,007,429,092.215",,,,"9,820,932,631.523",,,,,,,,"9,622,290,198.165",,,,"8,630,867,098.401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"25,102,000,000","25,749,000,000","24,728,000,000","22,686,000,000","23,361,000,000","22,246,000,000","24,429,000,000","17,792,000,000","17,952,000,000","17,779,000,000","17,740,000,000","14,862,000,000","15,151,000,000","16,720,000,000","16,895,000,000","14,983,000,000","15,938,000,000","16,884,000,000","17,991,000,000","18,718,000,000","15,750,000,000",,"19,610,000,000","19,994,000,000","19,097,000,000",,"19,359,844,549.098","18,085,189,425.479","19,534,371,478.332","19,438,199,275.266",,"21,635,923,989.416","20,935,661,593.053","10,420,581,945.435","22,221,165,860.814","23,439,739,413.681","20,913,223,957.304",,"23,513,859,739.977",,,"17,061,149,636.082",,,,,,,"22,655,127,213.001",,,"18,119,306,414.716",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,"1,527,000,000",,,,"1,553,000,000",,,,"1,439,000,000",,,,"1,225,000,000",,,,"1,265,000,000",,,,"1,343,000,000",,,,"1,574,194,261.095",,,,"1,491,787,235.168","21,753,701,159.461",,,"299,397,317.089",,,,"244,713,392.738",,"16,403,470,292.928","18,374,525,097.665","319,502,550.289","20,429,052,569.922","16,997,306,246.142","16,417,910,447.761","16,192,889,161.121","26,118,000,000","24,824,000,000",,"200,000,000",,,,"215,000,000",,,,"299,000,000",,,,"432,000,000",,,,"396,000,000",,,,"316,000,000","11,167,000,000","11,115,000,000",,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,376,450,003.24",,,,"1,324,644,234.606",,,,"1,368,273,253.482",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"18,521,000,000","14,819,000,000","14,631,000,000","16,221,000,000","13,906,000,000","13,306,000,000","15,180,000,000","15,659,000,000","14,909,000,000","11,096,000,000","11,206,000,000","13,070,000,000","13,582,000,000","13,920,000,000","13,383,000,000","13,789,000,000","10,858,000,000","12,488,000,000","13,296,000,000","13,114,000,000","13,604,000,000","10,942,000,000","11,826,000,000","13,525,000,000","11,676,000,000","11,207,158,441.272","11,077,226,172.966","13,049,021,648.626","13,752,433,152.341","14,568,730,658.344","13,670,856,820.02","13,472,762,030.156","12,771,634,006.11","12,539,692,826.129","14,133,210,191.775","17,790,807,093.739","16,482,647,615.283","12,838,143,370.129","13,901,986,971.572","10,382,853,243.652","9,182,563,868.491","10,020,631,554.817","8,803,631,571.24","11,106,122,678.04","6,329,684,908.789","10,749,784,224.74","7,574,000,000","7,553,000,000","7,677,000,584.343","6,736,000,000","13,124,000,000","13,277,474,721.497","12,854,000,000","7,731,000,000","14,486,000,000","17,527,000,000","15,287,000,000","4,639,000,000","14,482,000,000","15,614,000,000","12,585,000,000","4,772,000,000","12,566,000,000","12,858,000,000","14,936,000,000","4,821,000,000","10,209,000,000","10,663,000,000","11,448,000,000","5,352,000,000","3,373,000,000","3,177,000,000","4,302,000,000","3,817,000,000","4,423,000,000","8,539,000,000","2,980,400,000","1,382,200,000","1,443,700,000","4,387,500,000","2,951,200,000","2,303,000,000","1,912,100,000","1,321,000,000"
			CurrentDebt,"18,521,000,000","13,617,000,000","14,631,000,000","16,221,000,000","13,906,000,000","13,306,000,000","15,180,000,000","15,659,000,000","14,909,000,000","11,096,000,000","11,206,000,000","13,070,000,000","13,582,000,000","13,920,000,000","13,383,000,000","13,789,000,000","10,858,000,000","12,488,000,000","13,296,000,000","13,114,000,000","13,604,000,000","10,942,000,000","11,826,000,000","13,525,000,000","11,676,000,000","11,207,158,441.272","11,077,226,172.966","13,049,021,648.626","13,752,433,152.341","14,568,730,658.344","13,670,856,820.02","13,472,762,030.156","12,771,634,006.11","12,539,692,826.129","14,133,210,191.775","17,790,807,093.739","16,482,647,615.283","12,838,143,370.129","13,901,986,971.572","10,382,853,243.652","9,182,563,868.491","10,020,631,554.817","8,803,631,571.24","11,106,122,678.04","6,329,684,908.789","10,749,784,224.74","7,574,000,000","7,553,000,000","7,677,000,584.343","6,736,000,000","13,124,000,000","13,277,474,721.497","12,854,000,000","7,731,000,000","14,486,000,000","17,527,000,000","15,287,000,000","4,639,000,000","14,482,000,000","15,614,000,000","12,585,000,000","4,772,000,000","12,566,000,000","12,858,000,000","14,936,000,000","4,821,000,000","10,209,000,000","10,663,000,000","11,448,000,000","5,352,000,000","3,373,000,000","3,177,000,000","4,302,000,000","3,817,000,000","4,423,000,000","8,539,000,000","2,980,400,000","1,382,200,000","1,443,700,000","4,387,500,000","2,951,200,000","2,303,000,000","1,912,100,000","1,321,000,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,123,000,000",,,,,,,,,,
